  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  9.   9.   0.   0.  15.   15.  10.  10.  32.  31.   0.  32.  32.   0.   6.  32. 
 15.  15.  26.  26.   9.    9.   2.   2.   0.  26.  26.  51.   0.  55.  26.   0. 
 31.  31.  17.  18.  23.   23.   0.   0.   7.   0.   3.   7.   7.  31.   0.   7. 
 24.  25.  34.  34.   1.    1.   8.   9.   0.   2.   2.  17.   7.   2.   2.   0. 
  6.   6.   1.   1.   7.    7.   0.   0.   4.   0.   6.   4.   4.   0.   0.  16. 
 19.  19.  12.  13.   3.    3.   3.   4.  17.   7.  35.  17.  17.   0.   0.  17. 
 16.  16.  15.  16.   0.    1.   0.   0.  21.   7.  10.   0.   0.  11.   7.   0. 
 35.  36.  13.  14.  17.   17.   5.   5.   0.  16.  13.   0.   0.   1.   1.   0. 
 15.  15.   0.   0.   6.    6.   9.   9.  34.  11.  14.   0.   0.  11.  11.  24. 
 18.  18.   0.   0.  35.   36.  32.  33.  62.   0.   0.   0.   0.   0.  28.   0. 
  2.   3.  10.  10.   0.    0.  11.  12.  19.  13.  31.   0.   0.  13.  13.   0. 
  5.   5.   3.   3.   0.    0.   8.   8.  21.  20.  23.   0.   0.  20.  20.  10. 
 15.  15.   1.   2.  13.   14.   0.   0.  57.  12.  12.   2.   0.  28.  12.   0. 
  8.   9.   9.  10.  19.   20.   1.   2.   4.   0.   0.   4.   4.   0.  14.   4. 
 15.  15.   7.   7.   8.    8.   0.   0.   1.   9.   9.  31.   0.  16.   9.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   6.  12.  12.   0.   0.  14.  12.  58. 
  6.   7.   0.   0.   6.    7.   0.   0.   4.  32.  55.   4.  10.   0.   0.  31. 
  9.   9.  27.  27.   0.    0.  18.  18.   0.   8.  11.   0.   0.  35.   8.   0. 
  4.   4.   8.   9.  23.   23.  10.  11.   0.  18.  18.   0.   0.  34.  18.  19. 
  9.   9.   3.   4.   5.    6.   0.   0.   0.   8.   4.  11.  39.   4.   4.   0. 
  4.   4.  16.  16.   0.    0.  20.  20.  31.   0.   0.  33.  11.   0.  34.  11. 
  0.   0.   9.  10.  12.   12.  21.  22.   0.  50.  20.   0.  13.  20.  20.  19. 
 23.  23.  50.  50.  19.   19.   8.   8.   0.  13.  13.   7.  16.  13.  13.   0. 
  0.   0.  12.  12.  23.   24.  27.  27.   0.  20.  20.   0.  16.  20.  20.  17. 
 47.  47.  13.  13.   9.    9.  25.  25.  23.  24.  24.  53.   0.  24.  24.   0. 
  0.   0.  14.  14.  20.   21.   6.   6.   0.  28.  28.   0.   0.  28.  28.  32. 
  6.   6.  11.  11.  17.   17.   0.   0.  23.   0.   6.  23.  23.  13.   0.  25. 
  0.   0.  10.  10.   4.    4.   6.   6.   0.   3.   3.  16.  39.   3.  48.   0. 
  0.   0.  26.  26.   9.    9.  35.  35.  42.  12.  12.   0.   0.  29.  12.  13. 
  0.   0.  20.  20.  19.   19.  21.  21.  12.   0.   0.  12.  12.  38.  42.  12. 
  4.   4.  30.  31.  17.   17.  10.  10.   0.   4.   4.  27.   4.   4.   4.   0. 
 27.  27.   0.   0.  22.   22.   9.  10.  16.  37.   0.  16.  16.   0.  40.  16. 
  1.   1.   3.   3.   0.    0.   2.   2.   0.  13.  10.   0.  46.   8.   8.   0. 
  5.   5.  26.  26.   0.    0.  31.  31.   0.  26.  12.  24.   0.  12.  18.   0. 
  6.   7.   0.   0.   4.    5.   2.   2.  16.  16.   0.  16.  16.   0.  25.  16. 
 30.  31.  11.  12.  19.   19.   0.   0.  38.  28.  28.   7.   0.  31.  28.   0. 
 49.  50.   0.   0.  16.   17.  50.  50.  53.   7.   7.   0.   0.   7.  35.   0. 
  0.   0.  28.  29.  14.   14.  14.  14.  30.   0.  14.  30.  30.  48.   0.  30. 
 19.  20.  13.  13.   0.    0.  22.  23.   3.  26.   0.   9.   3.   0.   0.   3. 
 26.  26.   0.   0.  30.   30.  14.  14.  20.  11.  11.   0.   0.  11.  11.  30. 
 20.  21.   0.   0.  20.   21.   0.   0.  14.  25.   0.  20.  22.   0.  16.  14. 
  0.   0.  15.  15.  54.   54.  45.  45.   9.   0.   0.   9.   9.  13.   9.   9. 
  0.   0.  17.  17.  10.   10.   7.   7.  13.   0.   0.  19.  13.  30.  19.  13. 
 25.  25.   6.   6.  25.   25.   0.   0.   0.  10.  38.   0.  31.  10.  10.   0. 
  8.   8.   0.   0.   3.    3.   5.   5.   0.  20.   2.  24.   0.   2.  34.   0. 
 39.  39.   1.   1.   0.    0.  40.  40.  18.  19.  19.  32.   0.  19.  36.   0. 
  0.   0.  14.  14.   4.    4.  10.  10.  17.   0.   0.  53.  17.  13.  64.  17. 
 16.  17.  11.  11.   3.    3.   2.   2.   0.  24.  22.   0.   0.  12.  12.   0. 
 24.  24.   4.   5.  19.   20.   0.   0.  53.   8.  27.   0.   0.  35.   8.   0. 
  0.   0.  10.  11.   6.    6.  16.  17.  12.  10.  10.   0.   0.  16.  22.   0. 
 16.  17.   0.   0.  10.   10.  25.  26.   2.   0.   0.   2.   2.   0.   0.   3. 
 14.  14.   0.   1.  14.   15.   0.   0.   8.   0.   0.  58.   8.  28.   6.   8. 
  0.   0.   0.   1.  13.   14.  14.  14.  20.   0.   0.  12.  12.  25.  17.  12. 
 12.  13.   2.   3.  10.   10.   0.   0.   5.  18.   0.  42.  21.   0.   0.   5. 
 16.  16.  13.  13.   3.    3.   0.   0.   4.  26.   0.  21.  39.   0.   0.   4. 
 17.  18.   0.   0.  30.   30.  35.  36.  55.  18.  18.   0.   0.  18.  42.   0. 
 18.  19.   0.   0.  14.   14.   4.   5.   0.  40.  46.   0.   0.  26.  26.  53. 
 16.  16.   4.   5.  18.   19.  39.  39.  18.  12.   0.  18.  18.   0.  13.  18. 
  0.   0.   9.   9.  20.   20.  29.  29.   0.  21.   8.   0.   8.   8.  11.   0. 
 13.  13.  19.  19.  32.   32.   0.   0.   0.  12.  37.   0.   0.  52.  12.  36. 
 13.  13.  17.  17.   0.    1.   3.   4.   1.   0.   0.   2.   1.   3.   0.   1. 
 20.  20.   0.   0.  11.   12.   8.   9.   0.  27.  17.   0.   0.   7.   7.  10. 
 26.  26.  30.  30.   0.    0.   4.   4.  34.   0.  10.   1.   1.  44.   0.   1. 
 12.  12.   0.   0.  41.   42.  29.  30.   0.  31.   0.   0.   6.   0.   0.   4. 
 17.  17.  18.  18.   1.    1.   0.   0.   0.  16.  16.   4.  19.  16.  16.   0. 
  9.  10.   0.   0.  16.   17.   7.   7.   4.   2.   0.   4.  10.   0.  28.   4. 
  5.   5.   3.   3.   0.    0.   8.   8.  11.  31.   0.  33.  11.   0.  12.  11. 
 21.  21.  16.  16.  25.   25.   0.   0.  12.   0.  22.  12.  12.  35.   0.  12. 
  0.   0.   5.   6.  33.   33.  38.  39.  14.   6.   0.  14.  34.   0.   6.  14. 
 23.  23.  38.  38.   0.    0.  33.  33.  35.  10.  17.  35.  35.   0.   0.  35. 
 32.  32.  40.  41.  12.   12.   0.   0.   8.   0.   0.  20.   8.  13.   0.   8. 
  7.   7.  29.  29.   0.    0.  22.  22.   0.   6.  21.   0.  40.   4.   4.   0. 
 16.  16.  50.  50.  14.   14.  20.  20.   0.  27.  59.   0.  43.  27.  27.   0. 
  0.   0.   7.   7.   1.    1.   6.   6.   9.   0.  20.   9.   9.  29.   0.  49. 
 40.  41.  33.  34.  14.   14.   0.   0.   0.  27.  27.  32.  11.  27.  27.   0. 
 12.  12.  10.  10.   2.    2.   0.   0.   0.  19.  18.   0.  24.  13.  13.   0. 
  0.   0.   7.   8.   0.    0.   7.   8.  26.   0.   0.  28.  22.  36.  12.  22. 
  7.   8.   9.   9.   0.    0.  16.  17.  28.  41.  41.  38.   0.  41.  48.   0. 
 45.  46.  21.  21.  24.   25.   0.   0.   0.   2.  37.   0.   0.   5.   2.   0. 
 14.  15.   5.   5.   9.   10.   0.   0.   0.  42.  56.   0.  42.  32.  32.   0. 
  8.   8.   0.   0.   8.    8.   0.   0.  12.  10.  12.  12.  35.   0.   0.  26. 
 15.  15.  10.  10.   0.    0.  25.  25.   2.   9.  43.   0.   0.   9.   9.  48. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.  28.  20.   0.  20.  18.  18.  26. 
 12.  12.   3.   3.  15.   15.   0.   0.  11.   0.  12.  11.  11.  36.   0.  26. 
 57.  57.  35.  35.   0.    0.  38.  38.  22.   0.   1.   4.   4.   0.   0.   4. 
 27.  28.  10.  10.  57.   58.  20.  20.  11.   0.   0.  11.  58.   0.  50.  11. 
 33.  33.  57.  57.   0.    0.  24.  24.  27.   0.   3.   9.   9.  18.   0.   9. 
  2.   2.   0.   0.  25.   25.  23.  23.  21.  44.   0.  21.  24.   0.   0.  24. 
  3.   4.  11.  11.  17.   18.   3.   3.  12.   0.   0.  12.  12.  52.  27.  12. 
 24.  25.   0.   0.  28.   29.   4.   4.  18.   0.   0.  18.  18.  58.  11.  18. 
 17.  17.   2.   3.   0.    0.  19.  20.  27.   4.   0.  52.  27.   0.  34.  27. 
  0.   0.  11.  11.   1.    1.  12.  12.  23.   0.   0.   3.   3.  16.  50.   3. 
 33.  33.   0.   0.  14.   14.  29.  29.  28.   0.   0.  10.  10.   0.  37.  10. 
 12.  12.  24.  25.   0.    0.  36.  37.  22.   5.   0.  26.  22.   0.  36.  22. 
 20.  20.  33.  33.   0.    0.  18.  18.  23.   2.   2.  37.   0.   2.   2.   0. 
  0.   0.   6.   6.   2.    2.   4.   4.   0.  14.  14.  36.   6.  14.  40.   0. 
 12.  12.  21.  21.   0.    0.  33.  33.  14.   4.   0.  26.  14.   0.   2.  14. 
  2.   2.   0.   0.  22.   22.  20.  20.  26.  21.  21.   0.   0.  48.  21.  49. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  32.  40.   0.  49.   6.   6.  19. 
  0.   0.   7.   7.   0.    0.   7.   7.   8.  10.  10.  16.   0.  54.  28.   0. 
  0.   0.  18.  18.  14.   14.  25.  25.   4.   0.   0.   4.   4.  41.   0.  38. 
  5.   5.  13.  13.  25.   25.  42.  43.  22.  10.  10.   0.   0.  10.  32.   0. 
 54.  55.  25.  25.   3.    3.  26.  26.   6.   0.  14.   4.   4.   0.   0.   4. 
  0.   0.  13.  14.   8.    8.   8.   9.  16.   0.   0.  16.  16.   5.   0.  40. 
  4.   5.   3.   3.   1.    2.   0.   0.   0.  30.  12.   5.   4.  12.  12.   0. 
  2.   2.  13.  13.  31.   31.  16.  16.   6.   0.   0.   6.   8.   0.  61.   6. 
 13.  13.   0.   0.  13.   13.   0.   0.   2.  20.   0.  11.  13.   0.   6.   2. 
  0.   0.   4.   4.   0.    0.   4.   4.   3.  29.   0.   5.  16.   0.  26.   3. 
  3.   4.   7.   7.  29.   30.  19.  19.   0.  12.  12.   0.   0.  22.  18.   0. 
 25.  25.  25.  26.   5.    6.   0.   0.   0.  22.  64.   0.  17.  22.  22.   0. 
  5.   5.   4.   5.   0.    0.   9.  10.   4.   1.  53.   4.   4.   0.   0.   4. 
  0.   0.  27.  28.  25.   26.  16.  16.   3.   0.   0.   3.   3.   9.  11.   3. 
 34.  34.   0.   0.  38.   38.   4.   4.  48.  47.  47.   0.   0.  49.  47.  47. 
  0.   0.  20.  20.   0.    0.  20.  20.  14.   0.  48.  13.  13.  30.   0.  46. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.  26.  25.   0.  54.  25.  25.  13. 
  2.   2.  15.  15.  33.   34.  16.  16.   0.  18.  18.   0.   0.  26.  18.  40. 
 17.  18.  31.  31.   0.    0.  26.  26.  25.  24.  42.   0.   0.  24.  24.   0. 
 17.  17.  13.  13.   4.    4.   0.   0.  29.   0.   9.   6.   6.   0.   0.   6. 
 28.  29.   0.   0.  41.   41.  17.  18.  31.  40.   0.  31.  31.   0.   0.  48. 
  8.   8.  29.  30.  37.   38.   0.   0.   8.   0.  63.   8.   8.  45.   0.  26. 
  0.   0.  23.  24.  13.   14.  33.  33.   7.   0.   0.   7.   7.  58.   2.   7. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  22.   8.  60.  41.   8.  46.   0. 
 29.  29.   5.   5.  24.   24.   0.   0.  18.  20.  22.   0.   0.  25.  20.   0. 
  7.   8.  16.  17.  24.   24.   0.   0.   0.  18.  30.   0.  29.  18.  18.  20. 
 21.  21.  27.  27.   0.    0.   6.   6.  17.   0.  29.   8.   8.  16.   0.   8. 
 22.  22.   0.   0.   9.    9.  13.  13.  14.  14.   0.  23.  14.   0.  12.  14. 
 26.  26.  25.  25.  23.   23.   0.   0.   0.   2.   2.  21.   0.  22.   2.   0. 
 25.  25.   6.   6.   0.    0.  31.  31.  14.  16.  16.  48.   0.  16.  31.   0. 
 11.  12.   8.   9.  26.   27.   6.   7.   0.  28.  28.   0.  37.  28.  28.   3. 
  9.   9.  20.  21.  42.   43.  13.  13.  16.   0.   0.  16.  16.   3.  23.  16. 
  0.   0.  27.  27.  20.   21.   6.   7.   0.  32.  32.   7.   0.  33.  61.   0. 
 13.  13.   0.   0.  11.   11.  14.  14.   8.  15.  15.   0.   0.  15.  15.   3. 
 42.  42.   0.   0.  31.   31.  22.  22.   0.  24.   2.   0.   0.   2.   2.   1. 
 14.  14.   0.   0.  14.   14.   0.   0.  24.   8.   8.  12.   0.  18.  20.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.  16.   4.  11.   0.   0.  15.   4.  18. 
 10.  11.   0.   0.  10.   11.   0.   0.   3.   8.  18.   0.   0.   8.   8.  16. 
  0.   0.   1.   1.   1.    1.   0.   0.   0.   4.  28.   0.   0.  23.   4.  16. 
  0.   0.  10.  10.   0.    0.  10.  10.   1.   1.  42.   1.   3.   0.   0.  25. 
  0.   0.  21.  21.  24.   24.  38.  38.   0.   2.   2.   0.  10.   2.   2.  38. 
 24.  24.  14.  15.  38.   39.   0.   0.   0.   8.  64.   0.   0.  16.   8.  10. 
 22.  22.   0.   0.  10.   10.  28.  28.   0.  44.  32.   0.   0.  32.  32.  56. 
  0.   0.   6.   6.   5.    5.   1.   1.  36.   0.  26.  36.  36.  28.   0.  55. 
 12.  12.  37.  37.   0.    0.  37.  37.  20.  27.   0.  20.  20.   0.   0.  20. 
  8.   8.   4.   4.   4.    4.   0.   0.  28.   9.   9.  30.   0.  61.   9.   0. 
 15.  16.  43.  44.   0.    0.  28.  28.   0.   4.   3.   0.  15.   1.   1.   0. 
  0.   0.  22.  22.  21.   22.  35.  36.   0.  13.  13.   0.  16.  13.  13.  44. 
  0.   0.  28.  28.  17.   17.  11.  11.   5.   0.   0.  13.  14.   0.  44.   5. 
 28.  28.  50.  51.   0.    0.  31.  32.  25.  18.  18.   2.   0.  18.  18.   0. 
  0.   0.  11.  11.  18.   18.  29.  29.   0.  15.  13.   0.  46.  13.  13.  11. 
  0.   0.  29.  29.  24.   25.  28.  28.   0.   2.   2.   0.   9.   2.  29.   0. 
 11.  11.   0.   0.  24.   24.  13.  13.   0.  31.  10.   0.   0.  10.  10.  32. 
 17.  17.  15.  15.   6.    6.  38.  38.   0.  27.   3.   0.   0.   3.   3.  29. 
 34.  34.   0.   0.  39.   39.  17.  18.  64.   0.   0.  36.  36.   0.  24.  36. 
  6.   6.   0.   0.   6.    6.   0.   0.  16.   0.   2.  16.  16.  50.   0.  16. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.  14.  12.   5.   3.  12.  36.   0. 
  9.   9.  42.  42.   0.    0.  33.  33.   9.   0.   0.  42.  22.   0.   0.   9. 
 27.  27.  28.  28.   0.    0.   5.   5.   1.   4.  22.   0.   0.   4.   4.   0. 
  0.   0.   7.   8.  10.   11.  18.  18.  18.   0.   0.   2.   2.  63.   8.   2. 
  0.   0.  13.  13.   3.    3.  10.  10.  27.   0.  18.  27.  27.  35.   0.  28. 
  0.   0.  25.  25.  11.   11.  14.  14.   0.  34.  41.   0.   4.  34.  34.  48. 
 21.  22.  28.  28.   0.    0.  26.  27.   0.  50.  32.  14.   0.  32.  32.   0. 
  0.   0.  18.  18.  20.   20.  38.  38.   3.  25.   0.   3.  12.   0.   8.   3. 
 22.  22.  23.  23.   0.    0.   1.   1.   0.  16.  12.   3.  16.  12.  12.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.   4.  46.   0.   9.   4.   0.   8.   4. 
  0.   0.   0.   0.   0.    0.   0.   0.  10.  26.   0.  37.  46.   0.  48.  10. 
  4.   4.   0.   0.   4.    4.   0.   0.  16.   0.   0.  24.  10.  52.  20.  10. 
 30.  31.  31.  31.  16.   17.   0.   0.  26.   0.   0.  32.  26.  27.   0.  26. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.  44.  22.   0.  30.   2.   2.  20. 
 15.  16.  14.  14.   1.    2.   0.   0.   0.  29.  16.  35.   2.  16.  16.   0. 
 10.  10.   1.   1.  11.   11.   0.   0.   0.  15.  39.   0.   0.  22.  15.  62. 
 38.  39.  45.  46.   0.    0.  18.  18.  17.   2.   4.   0.   0.   2.   2.   0. 
  3.   3.  16.  16.  19.   19.   0.   0.   0.   9.  25.   0.   0.  13.   9.  52. 
  4.   5.   8.   8.   0.    0.  12.  13.   6.  10.  22.   0.   0.  10.  10.  13. 
 15.  15.  15.  15.   0.    0.  30.  30.  28.   0.   0.  14.  11.   0.  18.  11. 
 21.  21.  24.  24.   0.    0.   3.   3.  10.  40.  28.  10.  26.   0.   0.  10. 
  7.   7.  10.  10.   0.    0.  17.  17.  42.  41.  41.  10.   0.  41.  50.   0. 
  6.   7.  15.  16.   0.    0.   9.   9.  10.  12.  12.  39.   0.  26.  12.   0. 
  7.   7.   7.   8.  17.   18.   3.   3.  10.   0.   0.  10.  16.   0.  25.  10. 
  2.   3.  12.  13.   0.    0.  15.  15.  26.   4.   6.   0.   0.   4.   4.  56. 
 22.  22.  15.  15.   7.    7.   0.   0.  25.   0.   9.  25.  25.  54.   0.  25. 
 25.  26.   4.   4.  11.   11.  11.  11.  40.   0.   0.  23.   9.   0.   0.   9. 
  7.   7.   9.   9.  16.   16.   0.   0.  10.   0.  18.  10.  10.   5.   0.  14. 
 15.  15.  29.  29.  10.   10.   4.   4.   0.   2.  19.   0.  27.   2.   2.   0. 
 15.  15.  26.  27.  21.   21.   0.   0.   0.   5.   5.   6.   0.  14.   5.   0. 
  0.   0.  30.  31.   1.    1.  29.  30.   4.   0.  24.   4.  39.   0.   0.  47. 
 15.  16.   6.   7.  25.   26.   3.   4.   0.   4.   4.   0.  37.   4.  38.   0. 
  7.   7.  30.  31.  13.   13.  10.  10.   3.   0.   0.   3.   3.  36.   0.   3. 
 18.  18.   0.   0.  18.   18.   0.   0.  25.   0.  13.   6.   6.   6.   0.  27. 
  0.   0.  24.  25.   7.    7.  17.  18.  28.   0.   0.  35.  30.   0.  11.  28. 
 11.  12.  16.  17.   0.    0.   9.   9.   0.  50.  10.   6.   0.  10.  10.   0. 
  8.   8.   2.   2.   2.    2.  12.  13.   0.  20.  16.   0.   0.  16.  16.   1. 
  9.   9.  14.  15.  29.   29.   5.   6.  24.   0.   0.  24.  28.   0.  11.  24. 
 14.  14.   0.   0.  14.   14.   0.   0.   0.  26.  20.  30.   4.  20.  44.   0. 
  8.   8.   8.   8.   0.    0.  16.  16.  10.   0.   0.  17.   6.   0.   2.   6. 
  0.   0.  19.  19.  46.   47.  28.  29.   0.  14.  14.   0.  21.  14.  18.   0. 
  3.   3.  11.  11.   0.    0.   8.   8.   0.  43.   8.   4.   6.   8.   8.   0. 
  5.   6.   7.   8.   7.    7.   0.   0.   0.  12.  54.   0.  19.  12.  12.   0. 
 16.  17.  10.  10.   0.    0.  26.  27.   0.  44.  24.   0.   0.  12.  12.  38. 
 17.  17.  18.  18.  35.   35.   0.   0.   0.  22.  22.  16.  21.  22.  61.   0. 
  7.   7.   2.   2.  32.   32.  23.  23.   0.   0.   0.   0.   6.   0.   0.  34. 
  0.   0.   2.   2.  10.   10.  12.  12.   9.  17.  17.   0.   0.  23.  17.  10. 
  0.   0.  30.  31.  24.   24.   6.   7.   0.  25.  31.   0.   9.  25.  25.   3. 
  0.   0.  11.  11.  17.   17.  28.  28.  33.   0.   0.  24.  24.  18.  41.  24. 
 10.  10.   0.   0.  10.   10.   0.   0.   6.  12.  12.  22.   0.  30.  39.   0. 
 13.  14.   5.   5.   0.    0.  15.  15.   2.  11.  25.   0.   0.  11.  11.   0. 
 20.  20.  42.  42.  13.   13.   9.   9.   0.   8.   8.  21.  15.   8.   8.   0. 
  2.   2.  22.  22.  24.   24.   0.   0.  17.   0.   4.  17.  17.  48.   0.  29. 
  8.   8.   0.   0.  13.   13.   5.   5.  33.   0.   0.  21.  21.   4.  23.  21. 
 30.  30.   1.   1.  30.   30.  61.  61.   2.  31.  31.   0.   0.  31.  31.   1. 
 24.  24.   3.   3.  21.   21.   0.   0.  29.  36.   0.  63.  44.   0.   0.  29. 
 22.  22.   6.   7.   0.    0.  28.  29.  15.   0.  35.  13.  13.   0.   0.  18. 
 12.  12.   0.   0.  19.   19.   9.   9.  32.   0.   0.   8.   8.   0.   0.  24. 
  4.   4.  34.  34.   0.    0.  34.  34.  39.  30.  30.  22.   0.  30.  30.   0. 
  7.   7.  10.  10.   9.    9.   0.   0.   5.   0.  39.   5.   5.  19.   0.   5. 
 13.  13.   9.   9.   1.    2.  23.  24.  55.  28.  28.   0.   0.  28.  35.   0. 
  4.   4.  26.  26.  13.   14.   8.   9.   0.  33.  38.   0.   0.  39.  33.   0. 
  0.   0.  43.  44.  33.   34.  10.  10.  12.   0.   0.  16.  22.   0.  14.  12. 
  0.   0.   6.   7.   6.    7.   5.   5.   0.   2.   2.   0.  55.   2.  15.   0. 
  9.   9.   1.   1.   8.    8.   0.   0.  13.  30.   5.  13.  49.   0.   0.  13. 
 21.  21.   8.   8.   9.    9.   4.   4.  16.  34.   2.  16.  16.   0.   0.  16. 
 17.  17.  16.  17.   0.    0.   2.   3.  18.   1.  30.  18.  18.   0.   0.  18. 
  0.   0.   6.   6.   6.    6.  12.  12.   0.  35.  24.   0.   2.  24.  31.   0. 
  0.   0.   7.   7.   7.    7.   0.   0.  11.   0.   4.  11.  11.  13.   0.  30. 
 15.  15.  10.  10.  30.   31.  55.  56.  22.   2.   2.   0.   0.   2.   2.  26. 
  0.   0.   4.   4.   0.    0.   4.   4.  13.   0.   0.  52.  12.  54.  26.  12. 
 20.  20.   0.   0.   5.    5.  25.  25.   2.  26.  26.   0.   0.  26.  26.  31. 
