  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  4.   4.   9.  10.  23.   23.  36.  37.  22.   0.   0.  10.  10.   0.  16.  10. 
 17.  18.   0.   0.   4.    5.  18.  18.  26.  20.  20.   0.   0.  20.  20.  15. 
  4.   4.   0.   0.   9.    9.   5.   5.  38.   0.   0.   0.   0.   4.   0.  33. 
  0.   0.   0.   0.   5.    6.   5.   6.   0.   3.   0.   0.   0.   0.   0.  36. 
 31.  31.   0.   0.  20.   20.  23.  24.  22.  24.  24.   0.   0.  24.  24.  13. 
  8.   9.   0.   0.   8.    9.   0.   0.   0.  23.  23.   0.   0.  23.  23.   0. 
 14.  14.   0.   0.  14.   14.   0.   0.   0.   0.   0.  22.   0.  11.  18.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  38.  16.  48.  14.  16.  24.   0. 
  0.   0.  15.  15.   0.    0.  15.  15.   0.   0.   0.   0.   0.   0.   0.   0. 
  9.  10.   1.   1.  31.   32.  21.  21.   2.   0.   0.   2.   2.   1.   3.   2. 
 27.  27.   0.   0.   4.    5.  22.  23.   0.  17.  40.   0.   0.   0.   0.  20. 
  0.   0.   5.   5.   0.    0.   5.   5.  11.   0.   0.   2.   2.   0.  26.   2. 
 14.  15.   7.   7.  25.   26.   4.   4.   0.   7.   7.   0.   0.   7.   7.   0. 
 10.  11.  32.  32.   6.    7.  15.  15.   5.   0.   0.   5.   5.   0.   0.   5. 
  7.   7.   9.   9.   2.    2.  18.  18.   0.   0.   0.   0.   0.   0.   0.   0. 
 20.  20.  42.  42.  21.   21.   1.   1.  12.   0.  10.  12.  12.   1.   0.  12. 
  7.   7.   0.   0.   7.    7.   0.   0.  14.   0.  18.  14.  14.   9.   0.  28. 
  0.   0.   1.   2.  21.   22.  23.  23.   0.  10.  10.   0.   0.  10.  10.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  4.   5.   0.   0.   4.    5.   0.   0.  29.   0.   0.  14.   6.  34.  50.   6. 
  0.   0.  18.  18.  18.   18.   0.   0.  11.   0.   0.  27.  11.   1.   0.  11. 
  0.   0.  31.  32.  26.   27.  22.  22.   0.   4.   4.   0.   0.   4.   4.   0. 
  8.   8.   0.   0.  15.   15.   9.  10.  21.   0.   0.   0.   0.   0.  32.   0. 
  5.   5.  15.  15.   0.    0.  18.  18.   0.   4.   4.   0.   0.   4.   4.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  28.   0.   0.  28.  28.   0.   0.  28. 
 22.  23.  18.  19.   0.    0.  20.  20.   6.  23.   6.   6.   6.   0.   0.   6. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  18.  24.   0.  34.  13.  13.   0. 
 29.  29.   0.   0.  29.   29.   0.   0.   0.   6.   0.   0.  42.   0.  19.   0. 
 19.  19.   0.   0.   4.    4.  22.  23.   6.   0.   0.   0.   0.   0.  12.   0. 
 16.  16.  25.  25.   9.    9.   0.   0.   0.   3.   3.   4.  22.   3.   3.   0. 
 14.  15.   0.   0.  32.   32.  17.  18.   0.  22.  22.   0.   0.  22.  22.   0. 
  0.   0.   1.   1.  10.   11.  10.  10.  10.   0.   0.  10.  10.  34.  37.  10. 
  0.   0.   1.   2.   0.    0.   1.   2.   9.  13.  13.  25.   0.  42.  14.   0. 
  0.   0.   3.   4.  10.   10.   6.   7.   0.  12.  12.   0.   2.  12.  12.   9. 
  0.   0.   1.   1.   0.    0.   1.   1.   2.   0.  20.   0.   0.  20.   0.  14. 
 14.  15.   0.   0.  14.   15.   0.   0.  37.   0.   0.   1.   1.  11.   7.   1. 
 27.  27.   0.   0.   7.    8.  19.  20.   0.   7.   1.   0.   0.   1.  10.   0. 
  9.   9.  13.  13.   8.    8.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  15.  15.   8.    8.  23.  23.   0.  49.   0.   0.   0.   0.  18.   0. 
  4.   5.   0.   0.   4.    5.   0.   0.   0.  10.   4.  29.   9.   4.  18.   0. 
  2.   2.   1.   1.   3.    3.   0.   0.   0.   0.   0.  34.  19.   0.  42.   0. 
  4.   4.  24.  24.  38.   39.  10.  11.   0.   0.   0.   0.   4.   0.  25.   0. 
 16.  17.   0.   0.  16.   17.   0.   0.  15.   0.   0.  15.  15.   0.   0.  15. 
  0.   0.   0.   0.   6.    7.   6.   7.  20.   0.   0.  16.  16.  15.   0.  22. 
  0.   0.   4.   5.   4.    5.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  18.   0.  20.  16.  16.   0.   0.  16. 
 21.  21.   0.   0.  11.   11.  23.  24.   0.   4.   4.   0.   0.   4.   4.   0. 
  0.   0.   4.   4.   4.    4.   0.   0.   0.   9.   9.  14.   0.  17.  21.   0. 
  2.   2.   2.   2.   0.    0.   0.   0.  19.   0.   0.  19.  19.   0.   0.  19. 
 23.  23.   0.   0.  10.   10.  13.  13.   0.   4.   4.   0.   0.   4.   4.   0. 
  2.   2.   0.   0.   0.    0.   2.   2.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   6.   6.   5.    5.   1.   1.   0.  38.  49.   0.  47.  38.  38.  16. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.   0.   0.  23.   4.   0.  20.   0. 
 19.  19.   0.   0.  14.   14.   5.   5.  18.  15.   0.  43.  18.   0.  14.  18. 
  3.   4.   3.   4.  27.   28.  20.  21.   0.   8.   8.   0.  15.   8.  30.   0. 
  0.   0.   7.   7.   7.    8.   0.   1.  24.   0.   0.  24.  24.  32.  32.  24. 
  0.   0.  17.  17.  22.   22.  39.  39.  25.   9.   0.  25.  44.   0.  10.  25. 
 13.  13.   0.   0.  31.   31.  18.  18.  25.  34.   0.  25.  39.   0.   0.  26. 
  5.   5.  26.  26.  36.   36.   5.   5.   0.  22.  22.   0.   5.  22.  22.  14. 
 12.  12.   0.   0.  30.   30.  18.  18.   0.  23.  14.   0.  30.  14.  19.   0. 
  9.   9.   1.   1.   0.    0.  10.  10.  11.  14.  20.   0.   0.  14.  14.  23. 
 18.  18.   0.   0.  18.   18.   0.   0.   0.  16.  13.   8.  20.  13.  16.   0. 
  0.   0.   0.   0.   6.    6.   6.   6.  18.   0.   0.   0.   0.  22.  10.   0. 
  4.   4.  11.  11.   1.    1.  16.  16.  24.   0.   0.  24.  24.   0.   0.  24. 
  0.   0.   3.   3.   0.    0.   3.   3.   7.   7.   7.   0.   0.   7.  29.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.   4.   5.   0.    0.   4.   5.  29.   0.  36.   0.   0.   1.   0.   0. 
 19.  19.  12.  12.  37.   38.   6.   7.  18.   0.   0.  18.  18.  18.   0.  26. 
  0.   0.   2.   3.   1.    2.   1.   1.  10.   0.   0.  10.  10.   0.   0.  10. 
  0.   0.   3.   3.   3.    3.   0.   0.  11.   0.   0.  11.  11.   4.   0.  12. 
  9.  10.   0.   0.   9.   10.   0.   0.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.  18.  19.   8.    8.  26.  27.  22.  12.  12.   0.   0.  36.  12.   7. 
  0.   0.  14.  14.  28.   28.  14.  14.   6.   0.   0.   6.   6.   2.   0.  22. 
  4.   4.   6.   6.  10.   10.   0.   0.   0.   0.   0.   7.   5.   0.   0.   0. 
  6.   7.   0.   0.   6.    7.   0.   0.   2.   0.   0.   2.   2.   0.   0.   2. 
 15.  16.   0.   0.   9.   10.   6.   6.  15.   2.   2.  19.   0.   2.  29.   0. 
  0.   0.  10.  10.   2.    2.   8.   8.   1.   0.   0.   1.   1.   0.   0.   1. 
  1.   2.   0.   0.   1.    2.   0.   0.   6.   0.   0.   6.   6.   0.   0.   6. 
 17.  17.  26.  26.   6.    6.   3.   3.   0.   0.   7.   0.   0.  20.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   5.   5.   0.   0.   5.   5.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  18.  18.   0.  14.  18.  23.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.   8.   8.   0.   0.   8.   8.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   4.   4.   6.   0.  26.  16.   0. 
  0.   0.  15.  15.   0.    0.  15.  15.   0.   0.   0.   0.   0.   0.   0.   0. 
 13.  13.   7.   7.   0.    0.  20.  20.   2.   0.   0.  42.   2.   0.   2.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.  12.   0.   8.   0.   0.  36.   0.  12. 
  0.   0.   0.   0.   6.    7.   6.   7.  10.   0.   0.  10.  10.   0.   0.  10. 
 31.  32.   5.   6.  26.   26.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  26.  27.  29.   29.   2.   3.   0.  12.  12.   0.   1.  12.  12.  29. 
  0.   1.  19.  20.  13.   14.   5.   6.  20.   0.  16.  20.  20.  35.   0.  20. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  10.  26.   0.   0.  15.  10.   0. 
  0.   0.   3.   3.   5.    5.   5.   5.   0.  16.  16.   0.  35.  16.  38.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.  16.   2.   8.  15.   0.   0.  17. 
  2.   2.  21.  21.  19.   19.   0.   0.   0.   6.   6.   1.   0.  35.   6.   0. 
  6.   6.   0.   0.   0.    0.   6.   6.   0.   6.   6.   0.   0.   0.   0.  42. 
 21.  22.   8.   8.   0.    0.  13.  14.  29.   0.   1.  11.  11.   0.   0.  11. 
  0.   0.   9.   9.   9.    9.   0.   0.   0.   8.   8.  34.  15.   8.   8.   0. 
  0.   0.  10.  10.   0.    0.  10.  10.  10.   0.   0.  10.  10.   0.   0.  10. 
 23.  23.  11.  11.  12.   12.   0.   0.  17.   0.   0.  17.  17.   0.   0.  17. 
 15.  15.  14.  14.   0.    0.   1.   1.  17.   0.   0.  17.  17.   0.   0.  17. 
 13.  13.  13.  13.   0.    0.   0.   0.   3.   0.   0.   3.   3.   0.   0.   3. 
  0.   0.  12.  12.   7.    8.  19.  20.  16.   0.   0.  12.  12.   2.  36.  12. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  10.  10.   0.   0.  10.  10.   0. 
  7.   7.  37.  38.  10.   10.  21.  21.   0.   0.   0.   0.   0.   0.   0.   0. 
 19.  19.  14.  14.   5.    5.   0.   0.   2.   0.  10.   0.   0.  18.   0.   0. 
 10.  10.  14.  14.  24.   24.   0.   0.   0.   0.   0.  28.  23.   0.  24.   0. 
 21.  21.   0.   0.  21.   21.   0.   0.   8.   0.   2.   8.  20.   0.   0.  21. 
 12.  12.  26.  26.  14.   14.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.  11.   11.  11.  11.   0.  30.  10.   0.  21.  10.  22.   0. 
  9.  10.   0.   0.  13.   14.  23.  23.   0.   4.   4.   0.   0.   4.   4.   0. 
 11.  11.   0.   0.  16.   16.   5.   5.  24.   1.   1.   0.   0.  38.   1.  15. 
  0.   0.   8.   8.   0.    0.   8.   8.  10.   2.   2.   0.   0.   2.   2.   9. 
  0.   0.   7.   8.   0.    0.   7.   8.  30.   4.   0.  30.  32.   0.  15.  30. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
 23.  23.   0.   0.  15.   16.   7.   8.   0.  27.   2.   0.   0.   2.   2.  10. 
  0.   0.   6.   6.   0.    0.   6.   6.   0.  17.  17.   0.   0.  17.  17.   0. 
 20.  20.   0.   0.   3.    3.  17.  17.   0.  10.  24.   0.   0.   0.   0.  12. 
  0.   0.   5.   5.  20.   20.  15.  15.   0.  11.  11.   0.  16.  11.  11.  20. 
  0.   0.   0.   0.   0.    0.   0.   0.  13.   0.   0.  13.  13.   0.   0.  13. 
 31.  31.   2.   2.  47.   48.  15.  15.   0.   0.   0.   0.  20.   0.   0.  10. 
  8.   8.   2.   2.   0.    0.  10.  10.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.   8.   9.   0.    0.   8.   9.   0.   0.   0.   0.  35.   0.   0.  14. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   4.   4.   0.   0.   4.   4.   0. 
  1.   2.   2.   3.   0.    0.   1.   1.  30.   0.   0.  30.  30.   0.   0.  30. 
 21.  21.   1.   1.   7.    7.  13.  13.   9.  14.  26.   0.   0.  14.  14.   0. 
  0.   0.   4.   5.   0.    0.   4.   5.   0.   0.   0.   0.   0.   0.   0.   0. 
  6.   6.   4.   4.  30.   31.  20.  20.   0.   5.   5.   0.   8.   5.   5.   4. 
  0.   0.   9.   9.   9.   10.   0.   1.  12.   0.   0.  12.  12.   0.   0.  12. 
 16.  16.   0.   0.  20.   20.   4.   4.  22.  30.   0.  22.  28.   0.   5.  22. 
  8.   9.   0.   0.   0.    0.   8.   9.   0.   4.   4.   0.   0.   4.   4.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  20.  37.   0.  20.  20.   0.  18.  20. 
  0.   0.   6.   7.   0.    0.   6.   7.   0.  20.   0.   0.   0.   0.  13.   0. 
 22.  23.   9.   9.   0.    0.  14.  14.   0.  13.  12.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   1.  10.  10.   1.  38.   0.   0.   6. 
  2.   2.   0.   0.   0.    0.   2.   2.   0.  11.  12.   0.   0.   8.   8.  20. 
  3.   4.   1.   1.   0.    0.   2.   3.   0.   6.   6.   0.   0.   6.   6.   0. 
  0.   0.   8.   8.  16.   17.   9.   9.   0.   0.   0.   0.  25.   0.   0.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.  16.   0.   0.  10.   1.   0.  18.   1. 
 24.  24.   0.   1.   2.    2.  26.  27.   0.  10.   0.   0.   0.   0.   3.   0. 
  0.   0.   6.   7.   8.    8.   1.   2.  14.   0.   0.  14.  14.   0.   0.  14. 
 19.  20.   2.   3.   9.    9.   8.   8.  10.   9.  24.  10.  10.   0.   0.  10. 
  0.   0.   0.   0.  13.   13.  13.  13.  11.   0.   0.  11.  11.   0.   0.  11. 
  0.   0.   9.  10.   9.   10.   0.   0.  17.   0.  45.  17.  37.   0.   0.  18. 
  4.   4.   0.   0.   4.    4.   0.   0.  10.   0.   0.  10.  10.   0.   0.  10. 
 28.  29.  28.  29.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  4.   4.   2.   2.   2.    2.   0.   0.   0.  49.   0.  34.  12.   0.   0.   0. 
 19.  19.   0.   0.  19.   19.   0.   0.  26.   0.  22.   8.   8.  22.   0.  18. 
  0.   0.  29.  29.   0.    0.  29.  29.  20.   0.   0.  16.  12.  36.  14.  12. 
 12.  13.   0.   0.  12.   13.   0.   0.  10.   0.   0.   8.   0.   0.   0.   0. 
  2.   2.   0.   0.   0.    0.   2.   2.   0.  22.  11.  31.   0.  11.  13.   0. 
 14.  15.   0.   0.  14.   15.   0.   0.  14.  42.   0.  16.  14.   0.  20.  14. 
  5.   6.   1.   1.   0.    0.   4.   4.   5.  46.   0.   8.   5.   0.   0.   5. 
 23.  24.   7.   7.   0.    0.  17.  17.   0.   4.   4.   0.   0.   4.   4.   0. 
  9.   9.   0.   0.   0.    0.   9.   9.  11.   0.   0.  11.  11.   0.   0.  11. 
  0.   0.   6.   6.   0.    0.   6.   6.  15.   0.   0.  15.  15.   0.   0.  15. 
  8.   9.   0.   0.   8.    9.   0.   0.   0.   8.   8.  17.   1.   8.   8.   0. 
 17.  17.   2.   3.  14.   15.   0.   0.   0.  25.  25.   0.   0.  25.  25.   0. 
  0.   0.   5.   5.  23.   23.  18.  18.   0.   0.   0.   0.   0.  16.   0.  16. 
  0.   0.   0.   0.   0.    0.   0.   0.  13.   0.  37.  13.  15.   0.   0.  13. 
  1.   2.   1.   2.   0.    0.   0.   0.   0.  37.  25.   4.  22.  25.  25.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.   4.   4.   0.   0.   4.   4.   0. 
  8.   8.   0.   0.   8.    8.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  9.  10.   0.   0.  35.   36.  43.  43.  18.   0.   0.  18.  18.   0.   0.  18. 
  6.   6.  12.  12.  10.   10.  28.  28.   5.   0.   0.   5.   5.   0.   0.   5. 
  2.   2.   2.   2.   0.    0.   0.   0.  24.  24.  24.  42.   0.  45.  24.   0. 
 18.  18.   0.   0.   0.    0.  18.  18.   0.  31.   6.   0.   0.   0.   0.  14. 
  0.   0.   9.   9.   0.    0.   9.   9.   0.   6.   4.  24.   0.   4.   4.   0. 
  4.   4.  12.  12.   8.    8.   0.   0.   2.   0.   5.   2.   2.   4.   0.   2. 
  0.   0.   5.   5.   4.    5.   2.   2.   0.  28.  28.   0.   0.  28.  28.   0. 
  6.   6.   0.   0.   0.    0.   6.   6.  30.   0.   0.  12.   0.   0.  24.   0. 
  0.   0.  14.  15.   0.    0.  14.  15.   0.   0.   0.   0.   0.   0.   0.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.   0.   0.   0.   0.  40.   0.  20. 
 35.  35.   0.   0.  35.   35.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  12.  12.   0.    0.  12.  12.   2.   0.   0.   2.   2.   0.   0.   2. 
  0.   0.   9.   9.  20.   21.  14.  14.   0.  16.  16.   0.   0.  16.  16.   0. 
  0.   0.  38.  39.  26.   26.  30.  31.   0.   0.   0.   0.  14.   0.  28.   0. 
  0.   0.  14.  14.   4.    4.  10.  10.   0.  12.  12.  10.   3.  12.  18.   0. 
  0.   1.   5.   5.   4.    5.   0.   0.  26.   0.  35.  26.  42.   0.   0.  26. 
 19.  20.   5.   6.  10.   10.  35.  35.   0.   3.   0.   0.   0.   0.   9.   0. 
 15.  15.   0.   0.  15.   15.   0.   0.  22.  41.  24.  22.  22.   0.   0.  22. 
  0.   0.   8.   8.   8.    8.   0.   0.   0.   1.   1.   0.   0.   1.   1.   0. 
  6.   6.   3.   3.   3.    3.   0.   0.   2.   0.   0.   3.   0.  12.   0.   0. 
  0.   0.   0.   0.   4.    4.   4.   4.   0.  25.  18.   0.  18.  18.  18.  36. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  30.  12.   0.   8.  12.  38.   0. 
 16.  16.  13.  13.   0.    0.  29.  29.   0.   0.   0.   0.   0.   0.   0.   0. 
  2.   3.  13.  14.   6.    7.   4.   5.  21.   0.  16.  21.  21.  17.   0.  21. 
  8.   8.   0.   0.   8.    8.   0.   0.  15.  47.   0.  15.  22.   0.   2.  15. 
  0.   0.   1.   1.   6.    6.   7.   7.   0.  34.  25.   0.  24.  25.  25.  27. 
  0.   0.   0.   0.   0.    0.   0.   0.  26.   0.   0.   4.   0.  50.  26.   0. 
 22.  22.  26.  26.   0.    0.   4.   4.  22.   0.  10.  14.  14.   2.   0.  14. 
  5.   5.  27.  27.  32.   32.   0.   0.  10.   0.   0.  26.  10.  17.  44.  10. 
  0.   0.   0.   0.   5.    5.   5.   6.   0.   0.   0.   0.   0.   0.   0.   0. 
  8.   8.  18.  18.   0.    0.  10.  10.   0.   0.   0.   0.   0.   0.   0.   0. 
  2.   2.   1.   1.   0.    0.   3.   3.   0.   6.   6.   0.   0.   6.   6.   0. 
  1.   2.   0.   0.   8.    8.   6.   7.  12.   0.   0.   0.   0.  21.   0.   7. 
 17.  17.   9.   9.   1.    1.   7.   7.  10.  18.  18.  25.   0.  18.  18.   0. 
 23.  23.   0.   0.   0.    0.  23.  23.   1.  10.  35.   1.   1.   0.   0.  11. 
  0.   0.   1.   1.   9.    9.  10.  10.   0.   0.   0.   0.   0.   0.   0.   0. 
 12.  12.  28.  29.  15.   15.   1.   1.   0.   6.  18.   0.  34.   6.   6.   0. 
  0.   0.   0.   0.  15.   15.  15.  15.  23.  36.   0.  23.  41.   0.  21.  23. 
 12.  12.  11.  11.   0.    0.  23.  23.   0.  31.  20.   0.   0.   0.   0.  22. 
  0.   0.   5.   5.  17.   17.  12.  12.   1.   0.   0.   1.   1.   0.   0.   1. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   2.   2.  42.   0.   2.   2.   0. 
  7.   7.   7.   7.   0.    0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  6.   7.   0.   0.  33.   34.  38.  38.   0.  10.  10.   0.   0.  10.  10.   0. 
 25.  25.   5.   6.  22.   23.   0.   0.   2.   0.   0.  32.  18.   0.   0.   2. 
  4.   5.   0.   0.   4.    5.   0.   0.   6.   0.   0.   3.   0.  24.   0.   0. 
 10.  10.  10.  10.   0.    0.   0.   0.   0.  26.  12.   0.  16.   0.   0.   0. 
  5.   5.   5.   5.   0.    0.   0.   0.  14.   0.   0.  24.  13.  42.   0.  13. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.  16.   6.   6.   2.   0.  16.   7.   0. 
 36.  36.  26.  27.   0.    0.  11.  12.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.  13.  13.  19.   19.   6.   6.   0.   8.   8.   0.   1.   8.   8.  23. 
  1.   2.   0.   0.   5.    5.   3.   4.   0.  32.   2.   0.  26.   2.   4.   0. 
 16.  17.  28.  29.  23.   23.   0.   0.   0.  16.  16.  21.  25.  16.  16.   0. 
 26.  27.  28.  29.   2.    2.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  7.   7.  20.  21.   1.    1.  12.  12.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.  46.  46.  35.   36.  36.  36.   0.   0.   0.   0.   0.  14.   0.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   2.   0.   0.   2.   2.   0.   0.   2. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.   3.   3.   0.   7.   3.   4.   0. 
  5.   6.   0.   0.   5.    6.   0.   0.   0.  25.  25.   0.   0.  32.  38.   0. 
  0.   0.   0.   0.  14.   15.  14.  15.  22.   0.   0.  10.  10.  24.  26.  10. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   0.   0.   0.  26.   0.  10.   0. 
  0.   0.  10.  10.  10.   10.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   6.   6.   0.  13.   6.   9.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.   0.   0.   0.   0.   0.   0.   0.   0. 
 16.  16.  16.  16.   0.    0.   0.   0.   0.   0.   0.  13.   0.  24.   0.   0. 
 29.  29.   0.   0.  34.   35.  31.  32.  20.   1.   1.   0.   0.   1.   1.  15. 
 33.  33.  22.  22.   0.    0.  23.  23.   0.   4.   4.   0.   0.   4.   4.   0. 
  1.   2.   9.   9.   0.    0.  10.  11.   0.  24.  10.  15.   0.  10.  36.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.  16.   0.   0.  16.  16.   0.   0.  16. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.   0.   0.   0.   0.   0.   0.   0. 
 17.  18.  17.  18.  11.   11.   0.   0.   0.  12.  12.   0.   0.  12.  12.   0. 
 26.  26.   7.   7.   0.    0.  25.  25.  18.   6.   6.  11.   0.   6.   6.   0. 
  4.   4.   0.   0.   0.    0.   4.   4.  15.   9.   9.   9.   0.   9.  16.   0. 
