  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 26.  26.  16.  16.   0.    0.  42.  42.   0.  16.   6.   0.   0.   4.   4.  25. 
  4.   4.  15.  15.   8.    8.  27.  27.   3.  14.   0.   3.   3.   0.   4.   3. 
  0.   0.  19.  20.   8.    9.  11.  11.   0.   0.  33.   0.   0.  40.   0.  16. 
 34.  34.  28.  28.   6.    6.   0.   0.  52.  15.  15.  14.   0.  46.  15.   0. 
 25.  25.  43.  43.  16.   16.   2.   2.   0.  41.  41.  27.  17.  41.  41.   0. 
  0.   0.  24.  24.  14.   14.  38.  38.  26.   0.   0.   2.   2.  40.  24.   2. 
 16.  17.  30.  30.  28.   29.   0.   0.   0.  27.  40.   0.  51.  27.  27.   0. 
 15.  15.   0.   0.  11.   11.   4.   4.  29.  62.   0.  39.  29.   0.  46.  29. 
 40.  41.   9.   9.  28.   28.   4.   4.  12.  62.   0.  31.  12.   0.   0.  12. 
  0.   0.  26.  26.  14.   15.  21.  21.   6.   0.   0.   6.  12.   0.   0.  52. 
 28.  28.  16.  16.  12.   12.   0.   0.  29.  10.  33.  29.  48.   0.   0.  29. 
 48.  48.  15.  15.  12.   12.  21.  21.  15.  19.  29.  15.  15.   0.   0.  15. 
 10.  11.   7.   7.   3.    4.   0.   0.   9.  20.  20.   6.   0.  24.  20.   0. 
 43.  44.  27.  27.   8.    8.   8.   8.  14.  21.  16.  14.  14.   0.   0.  14. 
  0.   0.  13.  13.   9.   10.  22.  23.   0.  50.  20.   0.   4.  20.  26.   0. 
 11.  11.   0.   0.   3.    3.   8.   8.  19.   7.  20.  19.  19.   0.   0.  39. 
  9.   9.   0.   0.  12.   13.   3.   4.   0.  16.  10.   0.  39.  10.  10.  40. 
  5.   6.   5.   5.   0.    1.   0.   0.  37.   0.  24.   0.   0.   7.   0.   0. 
  6.   6.   8.   8.   0.    0.  14.  14.  24.  27.  48.  24.  24.   0.   0.  32. 
 12.  12.   0.   0.  12.   12.   0.   0.   0.  24.  22.   0.  30.   6.   6.  34. 
  0.   0.  15.  16.   4.    5.  11.  11.   0.  16.  16.  44.   1.  16.  46.   0. 
 14.  14.  32.  32.   0.    0.  18.  18.  14.   0.   0.  16.   3.  44.   0.   3. 
  6.   6.  12.  12.  27.   27.   9.   9.   6.   0.   0.   6.  20.   0.  25.   6. 
 25.  25.   1.   1.  10.   10.  36.  36.  22.  20.   0.  22.  22.   0.   0.  36. 
 22.  22.   6.   6.  16.   16.   0.   0.  10.  13.   0.  15.  12.   0.   0.  10. 
 35.  35.   7.   7.  19.   19.   9.   9.  44.   0.  63.   0.   0.   0.   0.   0. 
  5.   6.   8.   8.   0.    0.   2.   3.  50.   0.  18.   4.   4.  25.   0.   4. 
  7.   7.  19.  20.  31.   32.   5.   5.   0.  14.  14.   0.  19.  14.  14.  30. 
  5.   5.   0.   0.   7.    7.   2.   2.  14.   0.   0.   2.   2.  56.  28.   2. 
 13.  13.   0.   0.  13.   13.  12.  12.  39.  19.  19.   0.   0.  19.  19.  34. 
  0.   0.  21.  21.   4.    4.  17.  17.   1.   0.  11.   1.   1.  19.   0.   3. 
  7.   7.  15.  16.  23.   24.  46.  46.  28.  28.   0.  28.  28.   0.   0.  62. 
 28.  28.   7.   7.  29.   29.   0.   0.  22.   0.  18.  22.  42.   0.   0.  22. 
  0.   0.   6.   6.   3.    3.   9.   9.   0.  19.  15.   0.  20.  15.  44.   0. 
  5.   5.  22.  22.   8.    8.  35.  36.  48.   0.   0.  18.  18.   0.  25.  18. 
 30.  30.   0.   0.  11.   11.  19.  19.  33.  45.   6.  33.  33.   0.   0.  62. 
 18.  18.   1.   1.  19.   19.   0.   0.   0.   6.   6.  32.   0.  12.  32.   0. 
 15.  16.   5.   6.   2.    2.   8.   8.  12.   3.  30.  12.  12.   0.   0.  12. 
  5.   5.   7.   7.   4.    4.  16.  16.   3.  29.   0.   3.   3.   0.   0.  30. 
 29.  30.   9.   9.   6.    6.  44.  45.   4.  31.  31.   0.   0.  31.  34.   0. 
  0.   0.   7.   8.  11.   11.  11.  12.  42.   0.   0.  42.  42.  57.   1.  42. 
  2.   2.  38.  38.  33.   33.   3.   3.   0.  19.  19.  18.  32.  19.  19.   0. 
 28.  28.  33.  33.  17.   17.   0.   0.   0.  16.  16.  38.  35.  16.  16.   0. 
  0.   0.  29.  30.  11.   12.  25.  25.   0.  29.  29.   0.  23.  29.  29.   3. 
  2.   3.  16.  17.   2.    3.  21.  22.  12.   0.   0.   9.   9.   0.  64.   9. 
  0.   0.   7.   7.   1.    1.   6.   6.   0.  29.  44.   0.   2.  29.  29.  50. 
  4.   4.   0.   0.   4.    4.   0.   0.  14.  25.  41.  14.  32.   0.   0.  22. 
  0.   0.  23.  23.   0.    1.  23.  24.   0.  22.  14.   0.  21.  14.  14.  23. 
  0.   0.  18.  18.   8.    8.  26.  26.  16.   8.   8.   0.   0.  37.   8.  13. 
  0.   0.   7.   8.  33.   33.  40.  41.  10.  33.   0.  10.  16.   0.   3.  10. 
  2.   2.  15.  15.   3.    3.  19.  20.  31.   0.   0.   0.   0.   0.  34.   0. 
  5.   6.   2.   3.   0.    0.   8.   8.  13.  32.   0.  43.  13.   0.  18.  13. 
 29.  29.   0.   0.  18.   18.  11.  11.  52.  11.  11.  14.   0.  11.  34.   0. 
  4.   4.   3.   3.  15.   15.  21.  22.  32.  21.   0.  32.  32.   0.  50.  32. 
  9.   9.   0.   0.  19.   19.  10.  10.  27.   0.   0.  11.  11.   0.   0.  21. 
  1.   2.  33.  34.  32.   32.   0.   0.   0.  20.  20.   7.  37.  20.  20.   0. 
 11.  11.   0.   0.  33.   33.  24.  24.   5.  44.   0.   5.   5.   0.   6.   5. 
 25.  26.  26.  26.   0.    0.  23.  23.  50.   0.  14.  16.  16.   0.   0.  16. 
  0.   0.  30.  30.   0.    0.  30.  30.  28.   2.   2.  28.   0.   6.  39.   0. 
  0.   0.  10.  11.   2.    2.  12.  13.  14.   3.   0.  14.  49.   0.  27.  14. 
 14.  14.  22.  22.  14.   14.   0.   0.   4.   0.   0.   6.  11.   0.   0.   4. 
 41.  42.  10.  10.   9.    9.  23.  23.  20.  12.  39.  20.  20.   0.   0.  20. 
 14.  14.  27.  27.  44.   44.   3.   3.   0.  18.  18.   0.  29.  18.  18.  36. 
  0.   0.  40.  40.  34.   35.  35.  35.   3.   0.   0.   3.   3.  35.   0.  25. 
 38.  38.   0.   0.  17.   18.  20.  21.  16.  17.   9.  16.  16.   0.   0.  18. 
  0.   0.   7.   7.   2.    2.   9.   9.   0.   8.   0.   0.  16.   0.   0.   3. 
  0.   0.  14.  15.   9.   10.  16.  16.  14.   0.   0.  14.  14.  19.   0.  20. 
  8.   8.   0.   0.   8.    8.   0.   0.  50.   0.   0.  46.  17.  22.  34.  17. 
  0.   0.   0.   0.   7.    7.   7.   7.  32.   0.   0.  10.  10.  52.  64.  10. 
  6.   6.   0.   0.  24.   24.  18.  18.   0.  36.  18.   0.  60.  18.  18.  10. 
  3.   3.  21.  21.  24.   24.   0.   0.   1.   0.  10.   1.   1.  13.   0.  17. 
  2.   2.   8.   8.  16.   16.  26.  26.  28.  29.  29.   0.   0.  29.  29.  22. 
  8.   9.   0.   0.   8.    9.   0.   0.  18.  12.   6.  18.  28.   0.   0.  18. 
  0.   0.  15.  16.   7.    7.  22.  23.  15.   1.   1.   0.   0.  18.   1.   2. 
 26.  27.   5.   5.  14.   15.   7.   7.  11.  41.   0.  15.  11.   0.   0.  11. 
 17.  17.   1.   1.  16.   16.   0.   0.  22.   0.   0.  21.  14.  32.   0.  14. 
 20.  20.   1.   1.  18.   18.   1.   1.  34.  12.  12.  32.   0.  12.  12.   0. 
  6.   7.  45.  45.  18.   19.  20.  20.   0.  10.  38.   0.  16.  10.  10.   0. 
  3.   3.  10.  10.  24.   24.  11.  11.   4.   0.   0.   4.   4.  42.  38.   4. 
 13.  14.  33.  33.  23.   24.   0.   0.  20.   0.  40.  20.  20.  30.   0.  20. 
  9.   9.   5.   5.  13.   13.  26.  27.  10.  44.   0.  10.  10.   0.   0.  38. 
  0.   0.  22.  22.  22.   23.  19.  19.   0.   0.   0.   0.   7.   0.   6.   0. 
  8.   8.   2.   2.  15.   15.   5.   5.  25.   0.   0.  25.  25.  39.  11.  25. 
  8.   9.  12.  13.  17.   18.  38.  39.   1.  12.  12.   0.   0.  12.  12.  19. 
  0.   0.  34.  34.   8.    8.  26.  26.   0.  27.  44.   0.   1.  27.  27.  12. 
  6.   7.   5.   5.   5.    6.   0.   0.   0.   6.   6.  33.   0.  24.   6.   0. 
  0.   0.  12.  13.  12.   12.   0.   1.  10.   0.   1.  10.  12.   0.   0.  14. 
 15.  15.   0.   0.   5.    5.  10.  10.  14.  13.   0.  16.  14.   0.  56.  14. 
  0.   0.   8.   8.   3.    3.  11.  11.   7.  16.   0.   7.  11.   0.  10.   7. 
 24.  25.   0.   0.  22.   23.   2.   2.  18.  46.   0.  19.  18.   0.  45.  18. 
  3.   3.  11.  11.   0.    0.   8.   8.  16.  22.   3.  16.  17.   0.   0.  16. 
  3.   4.  14.  14.   0.    0.  10.  11.  20.   0.   0.  22.   6.  30.   0.   6. 
  3.   3.   0.   0.   3.    3.   0.   0.  28.   8.  62.  28.  34.   0.   0.  47. 
  3.   4.  16.  16.   0.    0.  19.  19.   4.  20.  28.   4.   4.   0.   0.   4. 
  4.   4.  10.  10.  17.   17.   3.   3.   0.   2.   2.   0.   0.  10.   2.   7. 
  0.   0.  23.  23.   9.    9.  14.  14.   7.   0.  32.   7.   7.  63.   0.  37. 
  2.   2.   0.   0.   2.    2.   0.   0.  19.   0.   0.  13.  12.   2.  12.  12. 
  0.   0.   8.   8.  21.   22.  29.  30.   0.  40.  16.   0.  30.  16.  52.   0. 
  0.   0.  16.  16.   5.    5.  11.  11.  31.   0.  24.  31.  42.   0.   0.  33. 
 12.  13.   8.   9.  21.   21.   0.   0.  20.   0.  25.  20.  32.   0.   0.  54. 
 12.  12.   0.   0.   9.    9.  21.  21.  15.   6.   6.   0.   0.   6.   6.   9. 
  0.   0.  14.  14.   0.    0.  14.  14.   0.  14.   4.   6.  22.   4.  42.   0. 
  4.   4.   0.   0.  11.   12.   7.   8.  28.   0.   0.  20.  20.   4.  23.  20. 
  0.   0.  13.  13.  13.   13.   0.   0.   0.  13.  13.  32.  12.  13.  32.   0. 
  7.   7.   2.   3.  10.   11.  20.  20.  29.  35.   0.  29.  29.   0.  25.  29. 
  5.   5.  16.  17.   6.    6.  27.  28.   0.  49.   0.   0.   0.   0.   0.  24. 
 27.  27.  13.  13.  13.   13.   1.   1.  25.   7.  27.   0.   0.   7.   7.   0. 
 14.  14.   0.   0.   6.    6.   8.   8.  42.   0.  24.  18.  18.   0.   0.  38. 
  7.   8.  19.  19.   0.    0.  26.  27.   0.  12.  24.   0.   0.  12.  12.  63. 
 32.  33.  36.  37.  16.   16.   0.   0.   0.   2.  46.   0.  43.   2.   2.   0. 
 29.  29.   3.   3.  19.   19.   7.   7.  18.  62.   0.  44.  18.   0.   0.  18. 
  0.   0.  20.  21.   3.    4.  17.  17.  16.   0.  11.  16.  16.   8.   0.  42. 
 12.  12.   8.   8.   4.    4.   0.   0.   4.   2.   2.  35.   0.  18.   2.   0. 
 10.  11.   0.   0.  16.   16.   5.   6.  32.  34.  34.   0.   0.  60.  34.  18. 
 35.  35.   0.   0.  61.   61.  44.  44.  20.   0.   0.   8.   8.   0.   9.   8. 
 13.  14.   0.   0.  13.   14.   0.   0.   0.  26.  24.   0.  30.  16.  16.  58. 
 29.  29.  10.  11.  18.   19.   0.   0.  11.   0.  25.   6.   6.  23.   0.   6. 
 19.  19.   4.   4.   9.    9.  32.  33.  19.  19.   0.  19.  19.   0.  29.  19. 
 22.  22.  28.  29.  34.   35.   0.   0.  14.   0.  49.  14.  16.   0.   0.  14. 
 17.  17.   0.   0.  33.   33.  24.  24.  12.   1.   0.  12.  12.   0.  59.  12. 
 12.  13.  31.  31.   0.    0.  18.  19.  20.  10.  12.   0.   0.  12.  10.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  40.  16.  29.   0.   0.  32.  16.  54. 
 12.  13.   0.   0.  39.   39.  26.  27.   0.  27.   8.   0.  47.   8.  22.   0. 
  6.   6.   0.   0.  12.   13.   6.   7.   0.  10.   0.   0.  19.   0.   0.  35. 
 16.  17.   4.   5.  12.   12.   0.   0.   8.  11.   0.  20.  44.   0.   0.   8. 
  2.   2.  20.  20.  25.   26.   4.   4.   0.  14.  14.   0.   2.  14.  34.   0. 
 16.  16.   0.   0.   0.    0.  16.  16.  17.   2.  12.   0.   0.   2.   2.   5. 
 18.  19.   0.   0.  38.   39.  20.  20.  32.  19.   0.  32.  48.   0.   0.  44. 
 15.  15.   0.   0.  15.   16.  15.  16.   0.  28.   2.   0.   0.   2.   4.   0. 
  0.   0.  33.  33.  29.   29.   4.   4.  25.   0.   0.  26.  31.   0.  28.  25. 
 24.  25.  16.  16.   0.    0.  23.  23.   0.  40.  26.  25.   0.  26.  26.   0. 
 20.  21.  23.  23.   0.    0.  43.  44.  28.   0.   0.  44.  12.   0.  48.  12. 
 10.  11.  26.  26.  36.   37.   0.   0.   0.  20.  20.  22.  21.  20.  34.   0. 
 17.  17.   6.   6.  11.   11.   0.   0.  42.   0.  24.  38.  38.  32.   0.  38. 
 13.  13.   9.   9.   7.    7.  29.  30.  25.   0.   0.   9.   9.   0.  41.   9. 
 11.  11.   1.   1.  25.   25.  13.  13.   0.  10.  10.   0.  20.  10.  24.   0. 
  0.   0.  10.  10.   0.    0.  10.  10.   0.  33.  52.   0.  14.  20.  20.   2. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  33.  45.   0.   2.  12.  12.   6. 
 26.  26.  13.  13.  13.   13.   0.   0.   5.  22.  20.   5.  39.   0.   0.   5. 
 36.  36.  25.  25.  21.   21.   0.   0.   1.   0.  37.   1.   1.   4.   0.   1. 
  0.   0.  38.  38.  31.   31.  46.  46.   0.   0.   0.   0.   0.  14.   0.  11. 
  3.   3.  28.  28.  15.   15.  10.  10.   0.  22.  22.   9.   0.  46.  22.   0. 
  1.   2.   8.   8.   9.   10.   0.   0.  16.   0.   4.  16.  16.   2.   0.  39. 
 41.  42.   0.   0.  23.   23.  18.  19.  20.   2.   2.  28.   0.   2.  16.   0. 
 21.  22.   0.   0.  21.   22.   0.   0.  12.  33.   7.  12.  21.   0.   0.  32. 
  0.   0.  21.  21.  19.   19.   2.   2.  10.   0.   0.  46.  24.   0.  20.  10. 
 16.  16.   5.   6.  17.   17.   0.   0.   0.  28.  28.  27.   0.  48.  28.   0. 
  3.   3.   3.   3.   0.    0.   0.   0.   7.   0.  40.   5.   5.  10.   0.   5. 
 17.  17.   0.   0.  19.   19.   2.   2.   0.  35.  17.   0.  38.  17.  23.   0. 
  8.   8.  14.  14.  22.   22.   0.   0.   0.  19.  19.  56.   0.  39.  33.   0. 
 24.  24.  12.  12.  24.   24.   0.   0.  13.   0.   4.  13.  13.  57.   0.  13. 
 10.  10.   8.   8.  37.   37.  19.  19.   0.   1.   1.   0.   0.   5.   1.  48. 
 24.  24.   0.   0.  20.   20.   4.   4.  52.   0.   7.   3.   3.   0.   0.  33. 
 22.  23.  37.  38.  10.   10.   5.   5.  12.   0.   6.  12.  12.  23.   0.  12. 
  0.   0.  21.  21.  12.   12.   9.   9.   0.   7.   7.   0.  13.   7.   7.  38. 
  0.   0.  13.  14.   0.    0.  13.  14.  30.   0.   0.  22.   2.  13.   6.   2. 
  0.   0.  35.  36.  18.   19.  19.  19.   0.   4.   4.   0.  17.   4.   6.   0. 
 17.  17.  29.  29.   0.    0.  16.  16.   0.  32.  17.  31.   0.  17.  17.   0. 
 14.  14.   0.   0.  19.   19.  27.  27.  33.   0.   0.  18.  18.   0.  49.  18. 
 12.  12.   6.   6.   0.    0.  18.  18.   6.  28.  36.   6.   6.   0.   0.  21. 
 13.  13.  18.  18.   0.    0.  25.  25.  32.  46.  23.  32.  32.   0.   0.  32. 
 16.  17.   0.   0.  27.   28.  11.  11.  12.   6.   0.  12.  30.   0.  15.  12. 
  0.   0.   4.   4.   0.    0.   4.   4.  14.  38.   0.  22.  30.   0.  28.  14. 
 20.  20.  42.  42.  21.   21.   1.   1.   8.   0.   0.  26.   8.  25.   0.   8. 
 24.  25.   0.   0.  16.   16.   8.   9.   0.  12.   2.  42.   0.   2.  50.   0. 
 10.  11.   5.   5.  14.   15.  30.  30.  19.  27.   0.  19.  19.   0.   8.  19. 
  0.   0.  26.  26.  28.   28.  26.  26.  14.   0.   0.  14.  14.  29.  13.  14. 
  6.   6.  17.  18.  40.   40.  16.  17.   2.   0.   0.   2.   2.   8.   0.  10. 
  0.   0.  34.  34.  26.   26.   8.   8.   9.   0.  13.   9.   9.  19.   0.  50. 
 42.  42.  29.  29.  13.   13.   0.   0.   1.  24.   8.   1.   9.   0.   0.   1. 
  0.   0.  30.  31.  29.   29.   1.   2.  17.   0.  60.  17.  17.  12.   0.  28. 
 34.  35.  40.  41.  10.   10.   0.   0.  14.   0.  13.  14.  14.  27.   0.  14. 
 10.  11.   0.   0.  14.   14.  24.  25.  54.  22.  22.   0.   0.  22.  22.  15. 
  0.   0.   6.   6.   1.    1.   7.   7.  28.   0.   0.  18.  18.  22.  50.  18. 
 11.  12.  20.  21.  32.   32.   0.   0.   4.   0.   0.  39.   4.  43.  11.   4. 
 23.  23.  12.  12.  11.   11.   0.   0.   2.  16.  37.   2.   8.   0.   0.   2. 
 32.  33.   0.   0.   8.    8.  24.  25.  10.   0.   0.  30.   3.   0.  23.   3. 
 10.  10.  27.  27.   3.    4.  13.  14.  15.   0.   2.  15.  15.  10.   0.  15. 
 11.  11.   0.   0.  11.   11.   0.   0.  40.  10.  10.  22.   0.  23.  32.   0. 
  9.   9.   7.   7.   0.    0.  16.  16.  17.   6.  50.   0.   0.   6.   6.  28. 
  0.   0.  57.  57.  48.   48.  21.  21.  14.   0.   0.  14.  18.   0.   1.  14. 
  2.   2.  11.  11.  25.   25.  38.  38.  55.  12.  12.   0.   0.  12.  12.  22. 
 13.  14.  18.  18.   0.    0.  23.  23.  48.   6.   6.  13.   0.   6.   6.   0. 
  1.   2.  18.  18.   0.    0.  16.  17.  28.  20.  20.   6.   0.  54.  20.   0. 
 12.  12.  51.  52.  36.   36.   4.   4.  14.   0.  24.  14.  14.  17.   0.  14. 
 16.  17.   0.   0.  23.   23.  35.  36.  21.  27.  27.   0.   0.  27.  27.  12. 
 18.  19.  12.  12.  30.   31.   0.   0.   0.  16.  34.   0.  15.  16.  16.  15. 
 21.  21.   0.   0.  14.   15.   6.   7.  13.  24.  32.   0.   0.  24.  24.  25. 
 11.  11.   3.   4.   8.    8.   0.   0.  21.   0.  19.  21.  21.  39.   0.  21. 
 13.  13.   1.   1.  26.   26.  12.  12.   0.  16.  16.   0.  29.  16.  42.   0. 
 48.  48.   7.   7.   3.    3.  38.  38.  12.   2.  14.   0.   0.   2.   2.   0. 
 13.  13.   5.   6.  13.   13.   0.   0.   0.  10.  10.  14.   0.  16.  10.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.  30.   0.  11.  30.  30.  29.   0.  34. 
 13.  14.   0.   0.  13.   14.   0.   0.   1.  11.  11.  15.   0.  14.  16.   0. 
  0.   0.  28.  28.  14.   14.  14.  14.   0.  14.  31.   0.  38.  14.  14.  26. 
  8.   8.   0.   0.  23.   23.  15.  15.   4.  46.   0.   4.  41.   0.   1.   4. 
 12.  13.  15.  15.  26.   27.   0.   0.  17.   0.   5.  17.  18.   0.   0.  17. 
 30.  30.   0.   0.  30.   30.   0.   0.  30.  20.  20.   6.   0.  23.  27.   0. 
 13.  13.   6.   6.   0.    0.  11.  11.  12.   8.   8.  51.   0.   8.   8.   0. 
 11.  12.   8.   8.   1.    1.   3.   3.   7.  56.  33.   7.   7.   0.   0.   7. 
 19.  19.  32.  32.   0.    0.  13.  13.   6.  34.   0.  18.  10.   0.   0.   6. 
  8.   8.  20.  20.  37.   38.  10.  10.  15.   0.   0.  15.  15.   1.   0.  25. 
 27.  28.   8.   8.   0.    0.  21.  21.  14.  41.   0.  52.  14.   0.   0.  14. 
 24.  25.  24.  25.  11.   11.   0.   0.   6.   0.   0.  22.   6.  25.   0.   6. 
 32.  33.  37.  38.   0.    0.   5.   5.  14.   0.   0.   7.   0.   5.   0.   0. 
  0.   0.   8.   9.   7.    7.  10.  11.   0.  10.  10.   0.   0.  12.  12.   0. 
  0.   0.   0.   1.   0.    0.   0.   1.  42.   0.  31.  26.  26.  13.   0.  44. 
 34.  34.   0.   0.  30.   30.  18.  19.  23.  22.  22.   0.   0.  22.  22.  25. 
  0.   0.  18.  18.   1.    1.  17.  17.  13.   0.   0.  16.  13.   7.  10.  13. 
 15.  15.   0.   0.  34.   34.  19.  19.  24.   0.   0.  24.  24.  41.   0.  43. 
 12.  13.   8.   8.   0.    0.  17.  17.   0.   4.  14.   0.   0.   0.   0.   0. 
  1.   1.  15.  15.  16.   16.  31.  32.  24.   0.   0.   1.   1.   0.  21.   1. 
 44.  45.  23.  23.   0.    0.  26.  26.   4.   6.   6.  14.   0.   6.   6.   0. 
  0.   0.  16.  16.   3.    3.  19.  19.   4.  18.  18.   0.   0.  38.  18.  62. 
