  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3142.711    0.728   -0.254    4.481   -4.288    0.676   -0.937   -0.677    0.468 
3151.177    0.573   -1.103   -0.991    0.749    1.754   -1.184   -3.811    4.389 
3170.868    4.236   -3.593   -0.176   -0.090   -2.225    2.402   -0.395   -0.293 
3172.644    2.285   -1.941   -0.542    0.800    3.364   -3.747    1.787   -1.854 
2926.246   -2.193   -2.253    2.326    2.353    2.325    2.246   -2.199   -2.194 
3086.533    1.873    1.861    2.142    2.377    2.101    2.182    2.927    2.606 
3090.403   -2.269   -2.454    2.253    2.035   -2.650   -2.674    1.894    1.927 
3121.679    2.600    2.624    2.316    2.404   -1.689   -2.212   -2.385   -1.916 
3173.757   -0.357    0.010   -2.443    2.142    3.551   -3.323   -1.716    2.159 
3178.052    0.712   -0.594    3.858   -3.963    2.176   -1.769   -1.048    1.292 
3182.858    2.860   -2.791   -0.433    0.312    1.619   -1.778    3.071   -3.278 
3185.295    3.605   -3.512   -0.579    0.522   -1.462    1.605   -2.378    2.436 
2914.380   -2.286   -2.332    2.367    2.486    2.244    2.128   -2.091   -2.047 
3071.198   -3.758   -3.192    0.293    0.107   -2.504   -2.303    1.306    1.883 
3075.451    1.149    1.486    3.195    3.529    0.373    0.038    2.661    2.831 
3109.685    1.574    0.560    1.890    1.704   -3.389   -2.933   -1.976   -2.889 
3154.328   -3.507    4.246    2.123   -1.820   -0.557    0.300   -1.595    0.614 
3156.412   -1.733    1.953   -4.138    3.994    0.038   -0.593   -1.064    0.321 
3177.159    0.708   -0.532   -0.354    0.496   -4.117    4.540   -1.176    1.388 
3179.916   -1.471    1.023   -0.344    0.239   -1.191    1.563    4.451   -3.882 
2911.944   -2.069   -2.313    2.440    2.402    2.293    2.189   -2.172   -2.086 
3072.209    1.329    1.730   -2.835   -2.520    1.697    1.774   -2.879   -2.805 
3081.404    2.556    2.776    0.985    1.844    3.042    2.605    1.960    1.755 
3113.471   -2.669   -2.296   -1.983   -2.652    2.176    2.086    2.041    2.244 
3156.683   -2.301    1.316   -4.073    3.917    0.409   -0.916   -0.836    0.887 
3167.826    1.191   -1.440   -0.554    0.117    3.795   -4.014    1.839   -2.015 
3169.836    0.597   -1.053   -1.625    1.361   -2.125    2.281    3.675   -3.561 
3179.145    3.880   -3.912   -1.710    1.213   -0.435    0.644   -1.716    1.949 
2921.711   -2.139   -2.139    2.297    2.438    2.318    2.191   -2.269   -2.260 
3074.028    0.944    0.932    2.357    2.695    1.395    1.681    3.627    2.977 
3089.877    2.652    2.650   -1.693   -1.557    3.093    3.282   -0.860   -1.189 
3114.177    2.883    2.891    2.339    2.530   -1.213   -2.159   -2.293   -1.327 
3163.152   -0.210   -0.288   -2.225    1.601    2.801   -1.985   -2.837    3.771 
3169.391   -0.338    0.367    4.062   -3.915    0.426    0.202   -1.931    2.412 
3178.999    0.423   -0.553    1.012   -1.223    3.899   -3.793    2.261   -2.096 
