  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3085.296    3.252    3.292   -0.674   -1.026    2.568    2.782   -1.769   -1.143 
3108.857   -1.219   -2.310   -2.434   -1.253    2.799    2.953    2.184    2.426 
3150.957   -1.919    1.889    1.571   -2.159    0.439    0.430    3.999   -3.254 
3159.217    1.418   -0.252   -3.279    4.137    0.032   -0.215    2.257   -2.553 
3175.198    4.061   -3.937    1.853   -1.652    0.502   -0.650    1.031   -1.450 
3181.260   -0.518    0.520   -0.223    0.034    4.685   -4.415   -0.243    0.232 
2911.971   -2.305   -2.423    2.358    2.263    2.176    2.269   -2.139   -2.047 
3064.443   -2.652   -2.760    1.288    1.562   -3.101   -2.905    1.479    1.466 
3075.674    2.100    2.346    3.452    3.427    0.446    0.673    1.929    1.846 
3104.876    1.751    1.450    0.786    1.415   -2.876   -2.076   -3.066   -3.428 
3151.307    4.033   -3.835    1.804   -1.605    1.192   -1.336    0.857   -0.773 
3153.335   -2.078    2.180    3.701   -3.361    1.458   -2.247   -0.345   -0.282 
3166.740   -0.333    0.434   -2.123    2.454    3.826   -3.939    0.476   -0.727 
3179.550   -0.838    0.556   -0.059   -0.130   -0.584    0.885    4.567   -4.370 
2914.760    2.479    2.399   -2.142   -2.083   -2.068   -2.048    2.289    2.458 
3074.282    1.670    1.226    2.430    2.374    2.196    2.571    2.679    2.638 
3080.291   -2.905   -3.162    1.309    1.091   -2.088   -2.062    2.451    2.365 
3113.712   -1.856   -1.721   -3.126   -2.876    2.179    2.869    1.867    0.890 
3153.760    2.683   -3.172   -0.358   -0.318    1.063   -0.489   -3.350    3.364 
3162.354   -3.635    3.316   -0.311    0.238    0.934   -0.453   -2.546    3.123 
3180.900    0.057   -0.053   -1.829    2.085   -4.278    3.802   -1.086    0.726 
3181.085    0.175   -0.231   -4.031    4.247    1.858   -1.875    0.709   -0.531 
2914.177   -2.134   -2.083    2.093    2.145    2.192    2.481   -2.555   -2.272 
3073.836   -0.151    0.485    3.659    3.174    0.478   -0.148    3.192    2.681 
3076.569    3.555    3.822    0.431   -0.087    2.182    2.912   -0.799   -0.256 
3109.657   -1.189   -1.850   -2.524   -1.468    2.593    3.158    2.205    2.575 
3156.809    1.659   -1.127   -0.889    0.731    2.255   -1.384    3.532   -4.079 
3163.979    3.434   -2.631   -2.225    3.549   -0.569   -0.159   -1.601    1.597 
3174.249   -0.994    1.145   -0.775    0.306    4.357   -3.751   -1.840    1.594 
3179.570   -2.732    3.060   -3.279    3.426   -0.997    0.774    0.663   -0.861 
2922.922    2.220    2.287   -2.229   -2.177   -2.253   -2.395    2.320    2.184 
3078.733   -2.846   -3.034    1.267    1.526   -2.863   -2.959    1.394    1.181 
3086.721    1.458    1.919    3.458    3.101    0.950    0.969    2.553    2.446 
3114.398   -1.864   -2.149   -1.770   -1.757    2.675    2.163    2.706    2.869 
3167.273    0.427   -0.401   -2.387    2.348   -3.628    3.808   -0.897    1.322 
3169.774    4.291   -3.754   -1.138    1.536    0.959   -0.779    1.431   -1.457 
3179.329   -1.608    1.773   -3.589    3.762    2.230   -2.078   -0.097   -0.056 
3181.395   -1.400    1.166   -0.332    0.034   -1.127    1.435    4.212   -4.203 
2923.888   -2.181   -2.162    2.239    2.315    2.336    2.262   -2.279   -2.301 
3082.381    1.164    1.159    2.649    2.798    1.543    1.470    3.162    3.092 
3089.415    2.832    2.822   -1.576   -1.521    3.044    3.016   -1.145   -1.182 
3118.936    2.561    2.656    2.442    2.353   -1.880   -2.117   -2.199   -1.966 
3170.949   -0.158    0.311    1.338   -1.138   -2.708    2.617    3.429   -3.571 
3175.562    0.840   -0.817   -3.116    3.037    1.857   -2.073    2.587   -2.690 
3177.329    0.434   -0.354   -2.993    3.072   -3.200    3.116   -1.357    1.255 
3184.800    4.514   -4.479    0.943   -0.858   -0.223    0.224   -0.207    0.169 
2917.978    2.276    2.128   -2.207   -2.276   -2.197   -2.203    2.332    2.409 
3074.776    1.100    0.909    3.071    3.146    1.085    1.058    2.920    3.040 
3087.076    3.021    2.878   -1.100   -1.230    3.109    3.196   -1.095   -0.743 
3114.675    2.342    2.611    2.229    2.062   -2.126   -2.261   -2.507   -2.063 
3163.013    1.138   -1.612   -1.400    1.266    0.331   -0.414   -4.106    4.129 
3168.501    0.964   -0.590   -4.187    4.223   -0.235    0.160    1.474   -1.707 
3176.081    0.415   -0.386    0.024   -0.099    4.590   -4.478    0.513   -0.530 
3180.256   -4.282    4.282   -1.281    1.110    0.599   -0.413   -0.839    1.161 
2917.060   -2.090   -2.109    2.338    2.435    2.259    2.173   -2.318   -2.291 
3069.859    0.270    0.264    2.878    3.141    0.491    0.484    3.485    3.224 
3087.851    2.899    2.903   -0.856   -0.621    3.438    3.458    0.045   -0.208 
3112.321    2.854    2.783    2.176    2.395   -1.725   -2.090   -2.191   -1.778 
3159.296   -0.280    0.026   -3.127    2.796    1.165   -0.967   -3.129    3.439 
3161.542   -0.163    0.310    3.505   -3.337    0.459   -0.059   -2.831    3.139 
3175.336    0.393   -0.522    0.432   -0.626    4.455   -4.395    1.016   -0.886 
3184.654   -4.554    4.575   -0.005    0.042    0.374   -0.418    0.334   -0.388 
2912.471    2.238    2.505   -2.559   -2.314   -2.120   -2.057    2.035    2.103 
3070.744   -0.815   -1.626    2.861    2.661   -2.832   -2.196    2.194    2.238 
3079.104    2.627    2.872    2.022    2.116    2.472    2.396    1.716    1.739 
3110.352   -1.881   -2.782   -1.015   -2.148    2.237    1.705    3.019    2.759 
3150.156    2.102   -0.921    4.163   -3.979    0.775   -1.343   -0.630   -0.262 
3167.416    4.538   -3.891   -1.735    1.387   -0.200    0.496   -0.841    0.361 
3171.257    0.397   -0.141    0.817   -1.233   -3.832    4.283    1.682   -1.912 
3181.061   -0.673    0.434    0.387   -0.624   -1.562    1.925   -4.110    4.233 
2923.585   -2.289   -2.358    2.299    2.247    2.203    2.263   -2.236   -2.179 
3080.796   -2.845   -2.837    1.466    1.497   -2.697   -2.708    1.772    1.822 
3088.201    1.847    1.956    3.085    3.024    1.320    1.338    2.488    2.485 
3116.539    2.021    1.760    1.908    2.109   -2.739   -2.439   -2.366   -2.728 
3168.611   -4.250    4.316   -0.525    0.603   -0.754    0.601   -1.455    1.201 
3172.993   -0.897    0.999    3.961   -3.841    2.057   -2.294    0.192   -0.421 
3179.748   -0.618    0.621   -2.269    2.387    3.759   -3.738    1.036   -1.135 
3181.779   -1.244    1.013    0.071   -0.212   -1.232    1.427    4.329   -4.155 
2918.392   -2.245   -2.160    2.158    2.246    2.241    2.285   -2.367   -2.331 
3075.652    1.669    1.891    2.897    2.708    1.747    1.680    2.625    2.567 
3084.397   -3.002   -2.968    1.510    1.602   -2.186   -2.583    2.103    1.774 
3112.401   -1.602   -2.223   -2.714   -1.940    2.360    2.879    2.250    2.014 
3164.563    1.766   -1.703   -1.488    1.813    0.460   -0.665   -3.790    3.892 
3167.147   -2.837    2.220    2.357   -2.785   -1.208    1.398   -2.235    2.660 
3174.875   -2.048    1.916   -0.461   -0.156    4.384   -3.810   -0.199    0.305 
3178.993   -2.628    2.852   -3.305    3.458   -1.589    1.283   -0.022   -0.044 
2911.891    2.295    2.369   -2.125   -2.057   -2.378   -2.454    2.183    2.108 
3059.827    3.004    3.038   -0.702   -0.803    3.282    3.268   -0.277   -0.347 
3084.921    0.193    0.224    2.826    2.895    0.655    0.934    3.538    3.380 
3104.160    2.618    2.217    2.499    2.989   -2.038   -1.512   -1.958   -2.054 
3146.113   -0.668    0.409   -0.935    0.373   -4.374    4.523   -0.029    0.078 
3154.614   -4.332    4.526   -0.062    0.406    0.493   -0.637   -0.936    0.716 
3173.738    0.907   -0.799   -0.344    0.375    0.029    0.020   -4.397    4.570 
3179.425   -0.122    0.352    4.650   -4.373   -0.791    0.495   -0.463    0.346 
2921.612   -2.339   -2.347    2.174    2.227    2.357    2.313   -2.143   -2.153 
3072.482    3.137    3.647    1.283    0.930    2.809    2.724    0.439    0.429 
3089.537   -0.764   -0.331    3.519    3.227   -1.113   -1.195    2.781    2.816 
3112.661   -1.358   -2.150   -2.100   -1.405    2.480    2.495    2.860    2.874 
3160.324    4.653   -3.843   -0.974    1.884    0.386   -0.707    0.004   -0.240 
3168.198    0.633   -0.519    0.168    0.042   -4.507    4.529    0.380   -0.371 
3178.987   -1.259    1.582   -4.138    4.441   -0.387    0.206   -0.761    0.624 
3184.996   -0.378    0.383   -0.615    0.632    0.298   -0.334    4.537   -4.516 
2906.696   -2.146   -2.063    2.026    2.325    2.527    2.413   -2.251   -2.159 
3065.729    3.138    2.956    0.864    1.375    3.026    2.596    1.401    1.439 
3076.305    1.873    1.457   -2.414   -2.789    0.417    1.357   -3.235   -3.112 
3108.315    2.074    1.949    2.817    2.640   -1.907   -2.787   -1.724   -2.035 
3148.428    0.634   -0.970   -2.224    0.884    4.133   -4.020    0.427   -0.868 
3161.550    2.741   -3.007    0.012    0.262   -1.094    1.154    3.475   -3.224 
3164.845    3.077   -3.225   -1.134    1.451   -0.830    0.391   -2.899    3.030 
3177.142    1.287   -1.504    4.121   -4.051    1.652   -1.123   -0.456    0.729 
2902.150   -2.000   -2.171    2.449    2.439    2.173    2.174   -2.320   -2.168 
3048.277   -1.105   -0.416    3.107    2.925   -0.849   -1.030    2.901    3.294 
3066.379    3.650    4.033    1.869    1.402    1.785    1.564    0.190   -0.489 
3092.090   -1.037   -0.308   -1.646   -1.413    3.858    3.015    1.548    2.985 
3133.012    1.055   -0.726   -4.187    4.581    0.091    0.075    0.696   -0.392 
3140.541    1.932   -2.721    0.806   -1.037    1.466   -0.663    4.118   -2.939 
3163.578    3.866   -3.312    0.662   -0.356   -1.747    2.063   -1.652    2.260 
3169.497   -1.363    0.924   -0.162   -0.143   -3.542    4.430    2.172   -1.490 
2907.063   -2.168   -2.046    2.128    2.329    2.443    2.447   -2.207   -2.163 
3064.622    2.750    2.729    1.468    1.612    2.637    2.641    1.892    1.967 
3077.469   -1.381   -1.285    3.109    3.155   -1.594   -2.476    2.418    1.938 
3106.994   -2.244   -2.952   -2.133   -1.426    1.435    2.098    3.080    2.280 
3147.175    0.740   -0.643   -2.186    1.459    4.269   -3.876   -0.292    0.049 
3160.844   -2.623    2.348    2.596   -3.233    2.119   -1.394    1.786   -1.549 
3168.697    1.059   -1.733    2.544   -2.647    0.956   -0.621   -3.053    3.683 
3174.843   -3.718    3.258   -1.597    1.312   -0.147    0.189   -2.231    2.874 
2920.062   -2.142   -2.159    2.342    2.326    2.149    2.169   -2.380   -2.372 
3071.100   -0.478   -0.357    3.046    3.044   -0.049    0.027    3.310    3.389 
3090.056    3.279    3.138    0.189    0.203    3.176    3.307    0.385    0.084 
3111.910   -2.546   -2.221   -2.371   -2.470    2.313    2.438    1.786    2.006 
3158.321    0.424   -0.806    0.321   -0.405   -0.379    0.270    4.563   -4.408 
3164.891   -0.061    0.166    4.560   -4.508    0.425   -0.455   -0.335    0.297 
3180.942    2.621   -2.779   -0.326    0.263    3.789   -3.605    0.031    0.199 
3182.871   -3.570    3.742   -0.260    0.335    2.686   -2.643    0.669   -0.773 
2915.453    2.186    2.143   -2.166   -2.216   -2.396   -2.459    2.251    2.189 
3073.757    3.004    2.982   -0.109   -0.140    3.264    3.450    0.592    0.748 
3082.185   -0.103   -0.095    3.368    3.420   -0.257   -0.505    3.149    2.888 
3112.484    2.543    2.768    2.157    2.020   -1.739   -1.824   -2.654   -2.325 
3155.946    0.195   -0.132   -0.099   -0.100    4.664   -4.424    0.111   -0.264 
3170.468   -2.748    2.661    3.452   -3.538    0.101    0.008    1.211   -1.161 
3174.480   -0.478    0.168    1.235   -1.234    0.191   -0.209   -4.192    4.584 
3175.967    3.690   -3.665    2.746   -2.627   -0.166    0.132    0.425   -0.534 
2923.515   -2.252   -2.350    2.287    2.210    2.231    2.305   -2.257   -2.180 
3078.575    2.974    3.286   -0.781   -1.118    2.956    2.863   -1.242   -1.242 
3083.953    1.228    1.848    3.733    3.234    0.437    0.535    2.446    2.414 
3112.639   -1.601   -1.881   -1.602   -1.536    2.877    2.348    2.745    3.053 
3165.096   -3.899    3.236    2.298   -2.815    0.824   -1.135   -0.776    0.532 
3168.959   -2.326    2.206   -2.540    2.337   -2.687    2.947   -1.297    1.431 
3178.640   -1.081    1.272   -2.688    3.061    3.331   -3.394    0.027   -0.225 
3181.793   -1.390    1.053   -0.426    0.175   -0.699    0.975    4.409   -4.247 
2916.331   -2.165   -2.126    2.187    2.226    2.236    2.236   -2.415   -2.422 
3071.893    0.041    0.083    2.912    2.938    0.871    0.834    3.383    3.367 
3083.991    3.220    3.135   -0.580   -0.576    3.153    3.259   -0.375   -0.361 
3111.274    2.445    2.482    2.722    2.543   -2.060   -2.270   -1.803   -1.724 
3155.165   -0.117    0.062   -0.206    0.166    0.332   -0.288   -4.518    4.558 
3170.403    1.424   -1.345   -4.095    4.132    1.393   -1.462    0.213   -0.261 
3172.131   -0.083    0.010    1.408   -1.586    4.419   -4.217    0.266   -0.202 
3178.586   -4.324    4.417   -1.357    1.283    0.413   -0.384    0.155   -0.174 
2904.576   -1.965   -1.945    2.168    2.404    2.418    2.258   -2.391   -2.343 
3058.926    0.422    0.402    2.495    3.048    1.321    0.736    3.446    3.311 
3079.855    2.777    2.750   -1.535   -1.206    3.401    3.281   -0.350   -0.154 
3108.842    2.998    3.061    2.291    2.430   -1.492   -1.830   -1.922   -1.686 
3145.897   -0.141   -0.122   -0.268    0.235   -0.030   -0.057   -4.414    4.645 
3151.844    0.062   -0.420   -3.647    2.875    2.865   -3.357    0.031   -0.352 
3163.634    0.178   -0.127   -3.075    3.202   -3.399    3.218    0.165   -0.165 
3184.097    4.602   -4.570    0.317   -0.239   -0.056    0.051   -0.041    0.006 
2923.353   -2.271   -2.247    2.311    2.388    2.247    2.172   -2.202   -2.232 
3080.467    1.814    2.000    3.086    3.027    1.279    1.139    2.506    2.528 
3089.137   -2.836   -2.916    1.439    1.454   -2.768   -2.713    1.751    1.738 
3117.828   -1.711   -2.127   -2.157   -1.673    2.608    2.666    2.613    2.482 
3166.765    1.968   -1.599   -4.008    4.286    0.377   -0.712   -0.468    0.216 
3176.578    4.294   -4.121    1.884   -1.680   -0.060    0.053    0.283   -0.369 
3178.462   -0.019    0.166   -0.545    0.670   -1.791    1.709    4.156   -4.233 
3183.285   -0.245    0.174    0.240   -0.388    4.169   -4.250    1.805   -1.787 
2919.491   -2.316   -2.351    2.330    2.307    2.231    2.255   -2.136   -2.115 
3075.712    2.709    2.729   -1.249   -1.513    3.301    3.032   -1.174   -1.167 
3083.093    1.897    1.873    3.240    3.447    0.636    0.808    2.359    2.349 
3112.773    2.121    1.989    1.166    1.712   -2.499   -1.973   -3.011   -3.122 
3163.169    1.202   -0.986    3.992   -3.466    2.061   -2.636    0.111   -0.347 
3165.500   -4.353    4.452    1.214   -0.997    0.206   -0.407   -0.462    0.308 
3172.660   -0.289    0.311   -2.295    2.439    3.833   -3.969   -0.238    0.143 
3184.125   -0.476    0.408   -0.207    0.171    0.111   -0.031    4.596   -4.542 
2919.966    2.391    2.390   -2.129   -2.135   -2.289   -2.288    2.206    2.212 
3072.657    3.403    3.380    0.278    0.211    3.002    3.003   -0.295   -0.388 
3088.457   -0.290   -0.054    3.035    2.961    0.349    0.335    3.361    3.495 
3112.881    1.807    1.816    2.779    2.604   -2.499   -2.521   -1.914   -2.086 
3158.181   -4.490    4.521    0.288   -0.463   -0.210    0.211   -0.629    0.426 
3168.573   -0.122    0.128    0.199   -0.232    4.535   -4.527   -0.585    0.556 
3176.899   -0.574    0.415    0.616   -0.681    0.541   -0.494    4.568   -4.392 
3183.944   -0.401    0.510   -4.458    4.595    0.251   -0.294    0.565   -0.581 
2921.562    2.282    2.215   -2.210   -2.273   -2.229   -2.169    2.301    2.378 
3076.089   -0.263    0.095    2.765    2.789    0.778    0.871    3.335    3.666 
3082.586    3.806    3.303    0.183    0.166    2.729    2.765   -0.386   -0.952 
3111.699   -1.824   -1.542   -2.965   -2.676    2.572    2.973    1.435    1.581 
3160.210    1.079   -1.688    0.018    0.098   -1.050    0.754    4.484   -3.976 
3169.641   -3.415    3.689    2.467   -2.532   -1.012    1.044    0.860   -1.107 
3177.178   -2.294    2.646   -3.720    3.789    0.151   -0.338    0.735   -0.941 
3180.251   -0.508    0.331    0.672   -0.910    4.482   -4.251    1.224   -0.906 
2915.687   -2.106   -2.070    2.344    2.387    2.321    2.351   -2.233   -2.194 
3071.157    0.499    0.695    3.585    3.541   -0.538   -0.534    2.772    2.629 
3079.299    2.791    2.911   -0.226   -0.567    3.494    3.463    0.529    0.646 
3110.322    2.551    3.047    1.625    1.202   -1.726   -1.574   -3.011   -2.691 
3153.753    0.990   -0.442   -4.310    4.459   -0.879    0.960   -0.296    0.132 
3162.310   -0.457    0.267    0.804   -0.925   -4.436    4.490    0.138    0.023 
3172.553    0.062   -0.316    0.251   -0.242   -0.030    0.006   -4.409    4.717 
3181.332    4.666   -4.347    0.937   -0.628   -0.267    0.165    0.136   -0.316 
2919.893    2.281    2.312   -2.408   -2.391   -2.172   -2.184    2.152    2.136 
3072.270    1.693    2.332    3.741    3.246    0.181    0.318    2.036    2.029 
3079.440    2.767    3.060   -0.874   -1.394    3.130    2.885   -1.365   -1.359 
3111.739   -1.354   -1.848   -1.129   -0.974    2.814    2.420    3.160    3.239 
3152.504    2.051   -1.217   -3.942    4.393   -0.487    0.803   -0.036   -0.038 
3166.901    4.403   -3.968    1.770   -1.326    0.667   -0.897    0.438   -0.564 
3177.871    0.411   -0.501    0.718   -0.998   -4.277    4.600    0.654   -0.505 
3182.026   -0.559    0.484   -0.296    0.266    0.504   -0.460    4.547   -4.508 
2910.729   -2.244   -2.133    2.137    2.249    2.175    2.198   -2.424   -2.412 
3064.900    0.196    0.518    2.999    2.975    1.051    0.907    3.219    3.271 
3075.397    3.846    3.516    0.105   -0.072    2.288    2.528   -1.086   -1.180 
3104.713   -1.306   -1.545   -2.931   -2.260    2.680    3.328    1.562    1.723 
3147.619    0.496   -0.657   -0.035    0.046   -0.047    0.085    4.569   -4.434 
3157.530   -3.349    3.228    2.756   -3.217   -0.700    1.032    0.440   -0.427 
3169.433    2.815   -3.228    2.991   -2.731   -1.886    1.776   -0.283    0.497 
3174.367   -0.559    0.807   -1.647    2.158   -4.415    3.762   -0.066   -0.098 
2926.034   -2.286   -2.252    2.293    2.334    2.232    2.194   -2.229   -2.274 
3084.421    1.240    1.250    3.172    3.259    0.798    0.870    2.858    2.891 
3089.525    2.973    2.998   -0.970   -1.141    3.219    3.055   -1.018   -1.022 
3118.656   -2.170   -2.381   -1.941   -2.010    2.355    2.285    2.614    2.456 
3172.003   -1.449    1.342    4.387   -4.254    0.429   -0.545    0.353   -0.273 
3177.744   -1.732    1.803   -0.570    0.501   -2.452    2.505    3.379   -3.397 
3179.726   -3.988    3.861   -1.223    1.055    0.279   -0.147   -2.007    2.141 
3183.373   -0.737    0.763   -0.802    0.874    3.749   -3.905    2.301   -2.247 
2912.703    2.246    2.253   -2.039   -2.025   -2.222   -2.519    2.463    2.185 
3068.977    3.274    3.321   -0.863   -0.890    2.388    3.122   -1.409   -0.727 
3085.880    0.802    0.869    3.114    3.009    1.411    1.006    3.239    2.844 
3114.274    1.932    2.023    2.593    2.514   -2.376   -2.415   -2.101   -2.225 
3158.040    1.449   -1.065    0.012   -0.421    3.999   -3.237    1.974   -2.785 
3162.157   -4.364    4.368    0.306   -0.513    1.270   -1.062    0.338   -0.556 
3173.765   -0.248    0.280   -0.166    0.033   -2.369    2.550    3.786   -3.920 
3183.596   -0.285    0.373   -4.525    4.613    0.365   -0.301    0.053   -0.089 
2922.910    2.429    2.287   -2.218   -2.159   -2.159   -2.177    2.219    2.404 
3082.751    2.565    2.004    1.662    1.608    2.841    3.131    1.869    2.076 
3086.541    1.526    1.788   -2.726   -2.905    2.133    1.779   -2.472   -2.554 
3118.044   -2.774   -2.551   -2.049   -2.552    1.792    1.819    2.535    1.982 
3167.567   -2.021    2.538   -0.903    1.084   -2.333    2.277    3.066   -3.035 
3175.302    2.010   -2.487   -2.658    1.973   -2.880    3.038   -1.441    1.108 
3178.494   -3.142    3.008   -2.089    2.073    0.615   -0.248   -2.459    2.832 
3184.447    1.038   -1.115   -3.218    3.201    2.677   -2.498    1.811   -1.616 
2917.473    2.381    2.420   -2.108   -2.095   -2.243   -2.289    2.259    2.223 
3069.366    3.257    3.669    0.683    0.386    2.821    2.897   -0.360   -0.324 
3085.165   -0.404   -0.047    3.330    3.039    0.075    0.018    3.271    3.244 
3109.312    1.258    1.930    2.634    2.175   -2.724   -2.693   -2.182   -2.274 
3153.833    4.777   -4.143   -0.301    1.028    0.055   -0.213    0.319   -0.410 
3167.925   -0.079    0.063    0.569   -0.641    4.555   -4.477    0.323   -0.406 
3173.041   -0.330    0.225    0.385   -0.525   -0.378    0.491    4.537   -4.516 
3181.285   -0.598    0.888   -4.269    4.663    0.534   -0.563    0.438   -0.480 
2920.795    2.245    2.202   -2.154   -2.207   -2.317   -2.410    2.302    2.212 
3077.503    2.934    3.001   -0.628   -1.087    3.364    3.290   -0.385   -0.106 
3084.291    0.840    1.002    3.397    3.589    0.249    0.346    2.880    2.657 
3113.379    2.246    2.677    1.627    1.806   -2.228   -1.668   -2.995   -2.616 
3162.265    0.380   -0.526   -1.830    1.403   -4.024    4.364   -0.369    0.722 
3170.735   -3.715    3.322    2.459   -2.621   -1.421    1.363    0.452   -0.221 
3178.420    0.582   -0.888    1.680   -1.473   -0.091   -0.145   -4.037    4.428 
3179.243   -2.840    2.744   -3.220    2.896    1.222   -0.986   -1.522    1.721 
2912.360    2.529    2.344   -2.186   -2.053   -2.106   -2.155    2.157    2.420 
3071.200    2.977    2.395    0.289    0.155    3.529    3.648    0.464    0.776 
3078.736   -0.067   -0.941    3.201    3.256   -0.694   -0.123    2.922    3.273 
3110.190   -2.862   -2.378   -1.980   -2.682    1.800    1.636    2.569    2.021 
3154.419    2.782   -3.435    0.990   -1.454    1.994   -2.125   -2.464    2.046 
3164.428    2.222   -2.817   -1.649    0.619   -3.539    3.595   -0.539    0.018 
3170.208    1.988   -1.524    2.058   -1.849    0.122   -0.476    3.634   -3.806 
3180.022    1.006   -1.303   -3.844    3.706    2.086   -1.760    1.434   -1.176 
2911.462    2.102    2.201   -2.392   -2.283   -2.054   -2.151    2.431    2.354 
3056.074   -1.031   -0.372    3.285    2.854   -0.505   -0.523    2.959    3.387 
3074.386    3.664    4.005    1.988    1.102    1.704    1.776   -0.088   -0.694 
3099.579   -0.803   -0.488   -1.784   -1.620    3.716    3.476    1.485    2.580 
3144.046    1.836   -2.204   -1.370    1.573    0.522    0.208    4.240   -3.209 
3148.157    0.748    0.199   -3.685    4.493   -0.729    0.725   -1.793    1.629 
3167.264    4.234   -3.871    1.189   -0.859    0.175   -0.254   -1.693    1.928 
3179.677    0.114   -0.315    0.520   -0.800   -4.450    4.588    0.447   -0.176 
2912.471    2.122    2.255   -2.256   -2.187   -2.335   -2.426    2.272    2.135 
3066.062   -2.630   -2.669    1.792    1.778   -2.960   -3.044    1.109    1.223 
3077.945    0.865    0.951    2.196    2.314    1.714    1.968    3.578    3.166 
3105.164   -3.132   -2.485   -2.354   -3.054    1.624    1.427    1.595    1.841 
3150.773    0.550   -0.301    1.075   -0.763    4.487   -4.364    0.099   -0.052 
3160.011    2.538   -2.878    1.166   -1.517   -0.600    0.573    3.344   -3.364 
3169.304    1.492   -0.980    3.655   -3.344   -0.862    0.762   -2.453    2.590 
3175.056   -3.256    3.599    2.662   -2.188   -0.374    0.055    1.537   -2.019 
2916.887   -2.428   -2.442    2.251    2.229    2.132    2.152   -2.190   -2.190 
3073.799    3.472    3.560    0.766    0.665    2.733    2.757   -0.533   -0.534 
3081.257   -0.007    0.082    3.409    3.298   -0.331   -0.328    3.049    3.099 
3112.132   -1.437   -1.519   -2.012   -1.933    2.954    2.894    2.427    2.559 
3154.069    4.579   -4.464   -0.373    0.499    0.089   -0.095    0.275   -0.255 
3169.462   -0.337    0.422   -4.381    4.512   -0.842    0.851   -0.535    0.538 
3175.334   -0.297    0.249   -0.351    0.326   -0.884    0.969    4.525   -4.408 
