  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
2914.050   -2.127   -2.124    2.144    2.130    2.129    2.396   -2.580   -2.334 
3072.623    1.531    1.573   -2.940   -2.936    0.678    1.279   -3.254   -2.566 
3086.101    2.945    2.876    1.237    1.258    2.824    3.158    1.116    1.577 
3116.185   -2.367   -2.253   -2.358   -2.516    2.335    2.347    1.911    2.138 
3155.610   -0.376   -0.011   -0.130    0.496   -1.944    1.065   -3.982    4.505 
3173.417    0.116    0.027    4.171   -4.097    1.729   -1.746   -1.006    0.849 
3177.078    2.008   -1.947   -1.843    1.715    3.652   -3.393   -1.350    1.108 
3178.085   -4.057    4.209   -0.768    0.815    1.839   -1.703   -0.481    0.338 
2915.034    2.419    2.340   -2.281   -2.355   -2.189   -2.081    2.110    2.224 
3069.482    2.848    2.856    2.486    2.421    2.085    2.019    1.505    1.498 
3080.457    2.245    2.031   -2.167   -2.074    1.746    1.694   -2.783   -3.122 
3108.439   -1.337   -1.551   -2.468   -1.828    2.768    3.212    2.301    2.158 
3153.565   -4.190    4.177    1.554   -1.902   -0.217    0.548    0.127   -0.069 
3163.323   -1.632    1.856   -3.843    3.925    1.058   -1.277   -1.213    1.068 
3169.538   -0.327    0.431   -1.333    1.688   -2.081    1.602    3.875   -3.873 
3180.330   -0.155   -0.035    0.482   -0.716    4.054   -3.961    2.336   -1.942 
2922.897   -2.204   -2.374    2.380    2.322    2.301    2.194   -2.139   -2.142 
3084.500    2.697    2.934    0.630    1.144    3.169    3.239    1.498    1.146 
3087.963   -0.914   -1.369    3.003    2.635   -1.118   -1.057    3.306    3.133 
3121.050    2.489    2.486    2.510    2.556   -1.685   -2.375   -2.282   -1.722 
3171.027   -1.947    1.282   -2.808    2.722    2.827   -2.802   -1.315    1.886 
3175.219   -2.980    2.756   -1.570    2.137   -3.050    2.444    1.136   -1.389 
3181.259   -2.867    2.885    2.964   -2.901    0.247    0.122   -1.907    2.174 
3185.025    1.379   -1.339   -1.087    1.119   -2.234    2.416   -3.489    3.621 
2915.639   -2.068   -2.068    2.182    2.189    2.199    2.379   -2.534   -2.364 
3070.989   -1.247   -1.026    2.978    2.975   -0.186   -0.564    3.292    3.133 
3086.160    3.068    2.947    0.507    0.519    3.080    3.418    0.896    1.070 
3112.599    2.680    2.278    2.610    2.585   -2.048   -2.246   -1.419   -2.131 
3153.033    0.426   -0.768   -0.076   -0.388    1.306   -0.613    4.422   -4.340 
3171.309   -0.420    0.530    4.182   -4.229    1.749   -1.612   -0.520    0.394 
3173.009    0.283   -0.116   -1.798    1.662    4.299   -3.971   -1.001    0.772 
3182.512   -4.354    4.680   -0.480    0.516    0.134   -0.127    0.464   -0.758 
2921.409    2.155    2.250   -2.333   -2.241   -2.237   -2.362    2.304    2.171 
3070.063    1.251    1.076   -2.909   -3.355    2.687    2.080   -1.971   -1.819 
3080.024    2.763    3.656    2.577    1.623    2.088    2.063    1.140    1.127 
3107.466    1.827    2.122    0.695    1.135   -2.776   -1.650   -3.168   -3.389 
3153.686   -1.159    0.630    3.804   -3.617    1.690   -2.965    0.047   -0.693 
3167.778   -3.516    2.779    0.489   -1.243   -2.243    2.257   -2.136    2.288 
3176.701   -2.382    2.449   -2.296    2.550    2.916   -3.053   -0.750    0.414 
3180.788    2.300   -1.776    0.461    0.043    0.822   -1.246   -4.012    3.894 
2921.468   -2.322   -2.269    2.315    2.393    2.219    2.162   -2.159   -2.215 
3076.301    0.248    0.277    3.230    3.965   -1.465   -0.828    2.455    2.495 
3080.831    3.087    3.112    0.725    0.268    3.474    3.025    0.521    0.526 
3111.281    2.267    2.524    0.959    1.547   -2.185   -1.680   -3.202   -2.998 
3159.314   -1.030    0.998    4.631   -3.750    0.878   -1.804   -0.066    0.021 
3170.890    3.955   -3.869    0.437   -0.019    1.855   -2.282   -1.176    1.024 
3175.182    2.190   -2.092    1.557   -1.626   -3.156    3.357    1.729   -1.877 
3181.504   -0.176    0.027    0.498   -0.717   -1.834    2.195   -4.034    4.111 
2911.979    2.365    2.242   -2.179   -2.293   -2.162   -2.050    2.282    2.408 
3065.289    1.578    1.583    2.880    2.877    1.664    1.649    2.652    2.660 
3080.887   -3.155   -3.271    0.959    1.050   -2.211   -2.123    2.234    2.121 
3106.416   -1.215   -1.835   -2.811   -2.164    2.708    3.204    2.113    1.414 
3152.331    2.265   -2.374   -1.519    1.515    1.022   -0.905   -3.479    3.468 
3160.342    2.917   -2.330   -2.137    2.721   -0.492   -0.227    2.508   -3.025 
3167.093   -2.860    2.931   -3.461    3.332    0.907   -0.993   -0.120    0.262 
3178.880    0.137   -0.296    0.841   -1.149    4.473   -4.267    1.063   -0.786 
2924.214    2.154    2.157   -2.285   -2.304   -2.322   -2.405    2.267    2.177 
3072.545   -1.302   -1.284    2.459    3.495   -3.200   -2.365    1.460    1.274 
3087.672    2.441    2.599    2.249    2.108    2.241    2.212    2.208    2.189 
3115.470    2.761    2.941    0.742    1.546   -1.947   -0.779   -3.119   -2.907 
3158.234    0.042   -0.448   -3.640    2.360   -2.599    3.920   -0.004    0.674 
3173.289    1.069   -0.804   -3.264    3.279    3.102   -2.965    0.283   -0.493 
3182.945    1.767   -1.624    0.362   -0.400   -0.589    0.730    4.101   -4.298 
3185.390    4.225   -4.092    0.876   -0.635   -0.314    0.159   -1.757    1.806 
2916.951   -2.288   -2.201    2.168    2.275    2.384    2.322   -2.170   -2.217 
3068.044    2.848    3.199    1.129    0.430    3.279    2.918    1.010    1.055 
3074.575    0.137   -0.255   -3.470   -3.975    1.984    1.238   -2.003   -1.958 
3104.792   -2.000   -2.950   -1.122   -0.784    1.744    1.444    3.516    3.073 
3152.209    1.795   -1.073   -2.904    2.483   -2.942    3.696   -0.076   -0.296 
3158.577    2.929   -2.233   -1.865    2.485    2.725   -2.995   -1.122    0.819 
3173.286    3.157   -3.182    3.164   -2.656   -1.189    0.923   -1.171    1.048 
3177.829   -1.573    1.110   -0.500    0.177   -0.306    0.606   -4.119    4.546 
2922.901    2.184    2.174   -2.258   -2.286   -2.334   -2.392    2.251    2.185 
3072.745   -1.542   -1.535    2.271    3.267   -3.365   -2.537    1.280    1.112 
3085.184    2.326    2.475    2.459    2.437    1.942    2.012    2.292    2.265 
3113.928    2.682    2.935    0.836    1.526   -1.927   -0.880   -3.162   -2.903 
3157.787    0.137   -0.465   -3.345    2.120   -2.895    4.125    0.031    0.505 
3172.138    1.420   -1.163   -3.426    3.389    2.847   -2.682   -0.022   -0.137 
3181.629   -3.552    3.304   -0.942    0.783    0.621   -0.585   -2.749    2.979 
3182.224    2.747   -2.746    0.934   -0.704   -0.282    0.095   -3.510    3.645 
2913.416    2.426    2.398   -2.220   -2.156   -2.036   -2.101    2.298    2.346 
3072.779    2.382    2.384   -2.012   -1.979    1.698    1.734   -2.791   -2.892 
3078.899    2.749    2.402    2.593    2.588    2.138    2.183    1.491    1.799 
3111.547    1.676    1.375    2.118    2.424   -3.115   -2.842   -1.838   -2.331 
3155.574   -4.369    4.677   -0.250    0.579   -0.205    0.175   -0.113    0.127 
3162.205   -0.172    0.202    0.565   -0.569    0.619   -0.242    4.700   -4.289 
3169.766   -0.318    0.530    4.454   -4.270    0.948   -1.264   -0.778    0.546 
3182.187    0.034   -0.096    1.092   -1.258   -4.390    4.466    0.359   -0.195 
2922.477    2.233    2.210   -2.246   -2.275   -2.204   -2.185    2.340    2.373 
3079.135    0.335    0.338    3.064    3.072    0.706    0.725    3.276    3.281 
3089.075    3.288    3.285   -0.418   -0.418    3.072    3.110   -0.613   -0.629 
3116.493    2.169    2.278    2.529    2.384   -2.345   -2.526   -2.065   -1.910 
3166.286   -0.009   -0.073   -0.443    0.364    0.657   -0.536   -4.486    4.538 
3173.499    1.517   -1.412   -4.278    4.363   -0.032   -0.085    0.361   -0.435 
3179.356   -4.132    4.138   -1.428    1.406   -1.403    1.383   -0.085    0.092 
3181.729   -1.363    1.322   -0.424    0.320    4.385   -4.280    0.648   -0.543 
2923.981    2.147    2.149   -2.269   -2.315   -2.322   -2.390    2.288    2.188 
3085.843   -1.129   -1.114    3.149    3.199   -1.420   -1.771    2.777    2.491 
3088.541    2.908    2.966    1.197    1.265    2.897    2.911    1.487    1.570 
3121.895    2.478    2.574    2.004    1.939   -2.065   -2.022   -2.588   -2.515 
3172.637    0.433   -0.311   -0.608    0.397    4.498   -4.309    0.896   -1.226 
3174.193   -0.571    0.550    4.509   -4.492    0.510   -0.390    0.473   -0.458 
3181.802   -1.078    0.968    0.218   -0.190    1.092   -1.224   -4.233    4.405 
3185.927    4.460   -4.402    0.711   -0.611   -0.067    0.024   -1.006    1.050 
2919.276    2.233    2.224   -2.122   -2.210   -2.387   -2.422    2.271    2.163 
3075.977    3.522    3.226   -0.518   -0.404    2.884    3.027   -0.608   -0.613 
3088.017    0.224    0.462    2.836    3.055    1.025    0.531    3.369    3.385 
3116.113   -2.299   -1.762   -2.671   -2.693    2.259    2.410    1.732    2.250 
3163.617    1.387   -1.652   -0.693    0.182    4.175   -3.949    1.259   -1.379 
3168.586   -3.665    4.152    0.028   -0.023    1.826   -1.992   -1.658    1.052 
3178.337    1.715   -1.635   -1.208    1.271    0.420   -0.705   -4.075    4.013 
3183.398    0.676   -0.615    4.487   -4.311    0.622   -0.510   -0.965    1.037 
2901.827   -2.206   -2.282    2.352    2.343    2.457    2.336   -1.923   -1.982 
3056.753    2.895    3.148   -0.245    0.130    3.373    3.254    0.557    0.550 
3072.910    0.785    0.550    3.763    3.486   -0.860   -1.031    2.447    2.510 
3104.520   -2.107   -2.694   -1.387   -1.239    1.396    1.857    3.360    3.110 
3140.290   -0.045    0.355    1.278   -1.000   -4.334    4.385    0.227   -0.492 
3151.478   -1.681    1.438   -3.956    4.324   -1.195    0.822    0.131   -0.029 
3155.054    4.481   -4.021   -1.438    1.505   -0.652    0.508   -0.457   -0.042 
3181.199   -0.325    0.147    0.048   -0.114   -0.270    0.426   -4.507    4.630 
2924.333   -2.168   -2.193    2.356    2.340    2.282    2.295   -2.229   -2.214 
3081.801   -0.716   -0.748    3.199    3.380   -1.574   -1.357    2.725    2.672 
3087.269    2.741    2.763    0.858    0.781    3.214    3.229    1.564    1.438 
3117.216   -2.848   -2.809   -1.731   -2.078    1.774    1.645    2.575    2.451 
3167.179    0.125    0.031    4.140   -3.796    2.116   -2.394   -0.147    0.093 
3173.623    0.044   -0.076   -2.135    2.200    3.772   -3.695   -1.451    1.601 
3179.018   -1.220    1.226    0.630   -0.645   -1.269    1.360   -4.121    4.225 
3185.083    4.435   -4.425    0.130   -0.193   -0.409    0.465   -1.105    1.158 
2913.714   -2.367   -2.423    2.249    2.262    2.306    2.264   -2.067   -2.051 
3067.808    3.269    3.362    0.092    0.258    3.151    3.021   -0.261   -0.256 
3085.016    0.493    0.410    3.465    3.561   -0.386   -0.515    2.847    2.843 
3111.679   -1.919   -1.843   -1.757   -1.822    2.462    2.283    2.866    2.949 
3153.921    4.565   -4.497    0.095   -0.224    0.359   -0.284    0.235   -0.224 
3163.002    0.320   -0.297    0.245   -0.186   -4.440    4.652    0.172    0.002 
3169.476   -0.111    0.264    4.621   -4.501    0.248   -0.175    0.179   -0.182 
3184.489   -0.254    0.201   -0.205    0.178    0.082   -0.034    4.605   -4.565 
2918.019    2.303    2.403   -2.456   -2.381   -2.151   -2.124    2.077    2.108 
3076.072    0.682    0.971   -2.974   -3.242    2.441    1.937   -2.328   -2.351 
3080.731    3.087    3.242    1.781    1.820    2.573    2.466    1.077    1.096 
3113.489   -1.917   -2.238   -0.900   -1.677    2.457    1.957    3.172    3.080 
3155.917    1.019   -0.561    4.573   -4.115    0.668   -1.321   -0.189   -0.225 
3166.561    4.644   -4.337   -0.911    0.727    0.044    0.077   -0.148   -0.075 
3176.115    0.184   -0.142    0.805   -1.147   -4.104    4.531    1.143   -1.149 
3184.543   -0.025   -0.039    0.221   -0.340   -1.021    1.195   -4.433    4.465 
2916.398    2.179    2.165   -2.138   -2.193   -2.354   -2.513    2.322    2.136 
3075.789    3.183    3.257   -0.576   -0.577    2.911    3.378   -0.418    0.006 
3085.397    0.517    0.616    3.377    3.370    0.561   -0.017    3.202    2.781 
3116.418   -2.144   -2.445   -2.206   -1.940    2.144    2.147    2.690    2.474 
3159.968    0.443   -0.179   -0.471    0.036    4.627   -4.175    0.701   -1.342 
3171.559   -4.153    3.910    1.976   -2.256    0.439   -0.248    0.294   -0.205 
3177.629   -2.011    1.952   -3.594    3.619    0.307   -0.496   -1.904    2.055 
3179.708    0.699   -0.927    1.888   -1.824    0.940   -1.062   -3.787    4.184 
2915.871    2.275    2.251   -2.319   -2.210   -2.088   -2.177    2.317    2.376 
3069.833    0.988    1.201   -2.958   -3.277    1.640    1.252   -2.681   -2.813 
3084.417    2.863    2.468    1.258    1.060    3.242    3.162    1.247    1.617 
3108.858   -2.880   -2.461   -1.462   -2.598    2.296    1.485    2.187    2.451 
3159.601    1.300   -0.808    3.984   -3.256    1.504   -2.262    1.480   -1.788 
3162.822   -0.750    0.678   -1.469    1.289   -0.222    0.828    4.500   -3.977 
3174.274   -4.015    4.619    1.056   -0.340    1.096   -1.362   -0.384    0.277 
3178.461    0.728   -0.823   -2.127    2.336    3.906   -3.949   -0.133    0.082 
2918.702    2.241    2.234   -2.150   -2.166   -2.337   -2.470    2.277    2.152 
3074.909    3.155    3.272   -0.315   -0.457    3.055    3.328   -0.265    0.014 
3087.264    0.419    0.571    3.522    3.428    0.177   -0.083    3.063    2.772 
3114.878   -2.066   -2.428   -2.057   -1.875    2.225    2.060    2.794    2.610 
3161.265    0.322   -0.119    0.336   -0.433    4.595   -4.371    0.461   -0.877 
3168.854    4.492   -4.154   -1.319    1.627   -0.131    0.053   -0.044   -0.085 
3178.801   -1.363    1.453   -4.154    4.207    0.598   -0.585   -1.084    1.132 
3180.958    0.312   -0.508    1.146   -1.061    0.471   -0.643   -4.231    4.562 
2917.020    2.428    2.259   -2.179   -2.090   -2.122   -2.219    2.272    2.434 
3077.850   -2.527   -2.386    1.943    2.142   -2.754   -2.572    1.906    1.794 
3083.606    2.197    1.357    2.639    2.635    2.053    2.089    2.028    2.890 
3115.272   -2.664   -2.120   -1.813   -2.588    2.512    1.686    2.084    2.568 
3166.234    2.266   -3.050   -0.526   -0.117   -1.325    0.893   -3.806    3.154 
3167.626    2.576   -2.625    2.488   -2.241    2.478   -2.971    0.830   -1.174 
3175.591    2.270   -2.845   -1.791    1.105   -1.783    2.470    3.043   -2.415 
3182.143    0.403   -0.617   -3.658    3.585    2.820   -2.700   -0.316    0.218 
2911.445   -2.012   -2.075    2.160    2.318    2.416    2.409   -2.387   -2.176 
3072.239    1.776    1.602   -2.644   -2.894    0.876    1.543   -3.028   -2.815 
3080.901    2.768    2.752    0.743    1.387    3.269    2.645    1.738    1.778 
3113.467   -2.776   -2.112   -2.313   -2.814    2.145    2.038    1.456    2.311 
3155.309    0.490   -0.984   -0.870    0.024    3.391   -3.181    2.770   -3.188 
3165.359    1.145   -1.235    2.549   -2.276   -2.047    2.769    3.079   -2.426 
3172.588    0.294    0.268    4.059   -3.520    1.914   -2.067   -1.705    1.443 
3180.810   -4.189    4.520    0.717   -0.453   -0.102    0.109    1.120   -1.473 
2915.707    2.206    2.273   -2.406   -2.354   -2.261   -2.174    2.128    2.208 
3070.114    1.553    1.470    2.433    2.499    1.430    2.124    3.267    2.698 
3072.723   -1.536   -1.844    2.155    2.542   -3.615   -3.103    0.751    1.051 
3105.484    2.927    3.518    1.505    2.025   -0.744   -1.228   -2.917   -1.902 
3151.289    0.390   -0.454    3.418   -2.899    2.870   -2.974   -0.971    1.690 
3159.595    0.144   -0.659   -3.280    3.122    2.749   -2.132   -1.536    2.480 
3173.370    4.003   -3.600    0.199   -0.429   -1.536    1.858   -2.023    1.667 
3177.258    2.727   -2.196   -0.408    0.662    1.513   -2.030    3.119   -3.615 
2904.581   -2.144   -2.107    2.091    2.206    2.570    2.514   -2.141   -2.124 
3058.680    2.929    2.894   -0.157   -0.019    3.332    3.291    0.994    1.053 
3077.483   -0.368   -0.379    3.220    3.384   -0.324   -0.742    3.139    2.984 
3104.101    2.628    2.828    2.294    2.198   -1.396   -1.775   -2.512   -2.247 
3135.968    0.054   -0.246   -0.646    0.098    4.547   -4.447   -0.127    0.047 
3162.829   -4.200    4.126    1.694   -1.779    0.365   -0.217    0.700   -0.554 
3168.438   -1.363    1.174   -1.573    1.491   -0.182    0.150   -4.001    4.223 
3169.415    1.313   -1.424    3.979   -3.864    0.330   -0.167   -1.803    1.977 
2917.759    2.252    2.242   -2.092   -2.094   -2.381   -2.448    2.280    2.229 
3072.090    3.034    3.024   -0.554   -0.695    3.347    3.320   -0.080    0.080 
3087.508    0.066    0.021    2.995    3.123    0.544    0.526    3.401    3.304 
3113.159    2.533    2.543    2.430    2.738   -2.036   -1.576   -2.114   -2.074 
3156.428   -0.311    0.092   -0.658    0.334   -4.413    4.596   -0.187    0.472 
3169.588   -4.539    4.552    0.341   -0.286    0.183   -0.204   -0.344    0.383 
3174.156    0.312   -0.405   -0.242    0.287    0.285   -0.413   -4.494    4.596 
3183.931    0.336   -0.288    4.676   -4.414   -0.604    0.395   -0.281    0.267 
2919.149    2.207    2.287   -2.204   -2.130   -2.312   -2.401    2.291    2.207 
3069.731   -2.576   -2.623    1.248    1.628   -3.448   -3.359    0.268    0.525 
3080.715    0.264    0.309    2.504    2.620    0.894    1.636    3.786    3.227 
3106.866    3.104    2.811    2.272    3.068   -1.523   -1.030   -1.806   -1.665 
3153.312   -0.332   -0.054   -1.747    0.772   -4.237    4.269    0.630   -1.041 
3165.803    2.647   -2.744    0.842   -0.870    0.202   -0.532    3.410   -3.713 
3174.397    3.601   -3.636    0.092   -0.296   -0.576    0.828   -2.492    2.905 
3179.328   -0.592    0.881    4.501   -4.088   -1.603    1.079   -0.468    0.235 
2906.766   -2.282   -2.495    2.419    2.221    2.265    2.166   -1.982   -2.086 
3063.604    2.624    3.177    0.184    0.655    3.287    3.445    0.787    0.592 
3077.149    0.194   -0.670    3.553    2.741   -0.870   -0.660    3.166    3.097 
3105.633   -2.053   -2.820   -2.348   -2.050    1.380    2.346    2.824    2.037 
3152.956    3.837   -3.283    0.509   -1.195    2.675   -2.089   -1.256    1.054 
3154.736   -2.403    1.455   -2.022    2.231    3.422   -3.309   -0.181    1.337 
3165.058    1.986   -1.748   -3.560    4.247   -1.645    1.115   -0.279   -0.094 
3178.330   -0.820    0.437    0.142   -0.286   -1.055    1.460   -4.173    4.522 
2898.583   -2.124   -2.230    2.195    2.399    2.597    2.373   -2.008   -1.903 
3053.601    3.154    3.194   -0.824   -0.354    3.470    2.791   -0.159   -0.172 
3073.890    0.876    0.850    2.881    3.830    0.278   -0.637    2.910    2.814 
3101.436   -2.522   -1.829   -1.575   -2.039    2.509    1.431    2.673    3.083 
3137.644   -0.170    0.358    1.047   -0.518   -3.807    4.901    0.193    0.970 
3149.562    4.015   -4.006    2.003   -1.935    0.293    0.081    1.017   -0.480 
3158.888   -1.595    2.297    4.480   -3.484    0.797   -0.924   -0.280    0.018 
3178.338   -0.915    0.652   -0.172    0.056   -0.215    0.499    4.577   -4.418 
2914.959    2.060    2.091   -2.360   -2.370   -2.265   -2.337    2.321    2.195 
3068.031    0.548    1.080    3.809    3.242   -0.124   -0.392    2.799    2.589 
3081.349    3.097    3.589   -0.135   -0.566    2.977    3.116   -0.420   -0.187 
3107.957   -1.706   -2.394   -1.944   -0.926    2.557    2.331    2.831    2.875 
3152.918    1.532   -0.433   -3.936    4.826   -0.172   -0.146   -0.206   -0.144 
3165.355    0.764   -0.547    0.079   -0.180    3.214   -2.998    3.069   -3.471 
3171.566    0.574   -0.551    0.138   -0.086   -3.270    3.429    3.133   -3.000 
3179.245    4.655   -4.073    1.265   -0.819   -0.073    0.001   -0.886    0.876 
2922.223    2.237    2.235   -2.153   -2.158   -2.382   -2.390    2.254    2.249 
3070.636    2.274    2.269    0.151   -0.065    3.300    3.831    1.945    1.228 
3083.374   -1.184   -1.187    2.750    3.097   -1.178   -0.318    3.407    2.929 
3110.165    3.030    3.030    2.518    2.960   -1.036   -1.265   -1.967   -1.284 
3153.086   -0.053   -0.118    0.927   -0.463    4.437   -3.913   -0.951    2.107 
3173.089   -1.352    1.174   -0.989    0.672   -1.096    1.681   -3.813    4.331 
3176.049   -4.288    4.357    1.189   -1.019    0.123   -0.346    0.943   -1.090 
