  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
2914.018   -2.259   -2.417    2.465    2.445    2.194    2.086   -2.057   -2.038 
3077.771   -2.604   -2.873    1.634    1.094   -2.772   -2.637    1.949    2.043 
3079.100    2.224    2.150    2.895    3.275    1.197    0.846    2.312    2.313 
3116.626   -1.860   -1.454   -1.802   -1.699    2.936    2.622    2.542    2.851 
3155.291   -2.539    2.071   -3.798    3.956   -0.011   -0.606   -0.426    0.282 
3163.814   -3.754    3.978    2.502   -2.111   -0.510    0.516   -0.589    0.464 
3179.807    0.290   -0.266   -0.478    0.600   -4.346    4.738    0.177    0.091 
3182.553   -0.743    0.541   -0.041    0.017    0.057    0.040    4.644   -4.446 
2918.444    2.194    2.164   -2.090   -2.127   -2.261   -2.512    2.446    2.209 
3078.843    3.257    3.225   -0.985   -1.015    2.459    3.242   -1.248   -0.626 
3086.691    0.854    0.964    3.119    3.066    1.293    0.906    3.223    2.843 
3118.550    2.065    2.234    2.531    2.258   -2.155   -2.498   -2.259   -2.249 
3164.977    0.743   -0.420   -0.375   -0.175    4.154   -3.276    2.178   -2.843 
3173.378    4.381   -4.306   -1.167    1.474   -0.613    0.399   -0.251    0.290 
3176.576    0.141   -0.058    0.553   -0.516   -2.571    2.541    3.660   -3.872 
3183.711   -1.236    1.415   -4.318    4.409   -0.293    0.194    0.430   -0.543 
2913.937    2.362    2.340   -2.191   -2.065   -2.070   -2.224    2.359    2.373 
3071.464   -2.656   -2.661    1.848    1.854   -2.054   -2.177    2.399    2.367 
3079.748    2.271    2.221    3.052    2.602    1.864    1.936    1.750    2.254 
3109.233    1.671    1.708    2.117    2.211   -3.056   -2.549   -1.820   -2.703 
3157.790   -4.519    4.531    0.220   -0.235   -0.229    0.177   -0.418    0.422 
3160.247   -0.389    0.393    1.131   -1.204    1.951   -1.374    4.260   -3.832 
3169.592    0.269   -0.262    3.666   -3.734    1.604   -2.260   -2.092    1.503 
3180.546   -0.079    0.336   -2.168    2.636    3.743   -3.841   -1.057    0.692 
2919.555    2.219    2.340   -2.269   -2.152   -2.151   -2.276    2.375    2.259 
3071.701    2.527    2.328   -2.121   -2.081    1.809    1.838   -2.547   -2.744 
3088.099    2.247    2.243    2.067    2.045    2.547    2.640    2.250    2.181 
3110.581    2.514    1.656    2.394    2.928   -2.600   -2.172   -1.396   -2.182 
3159.491    2.298   -2.878    0.905   -1.312    1.242   -0.892    3.629   -3.156 
3171.273   -1.206    0.667   -3.030    2.605   -2.312    2.716    2.525   -2.219 
3173.540    3.325   -3.580   -0.730    0.271   -2.259    2.442   -1.561    1.984 
3181.121    1.020   -1.178   -3.400    3.383    2.935   -2.702   -0.590    0.676 
2923.628   -2.187   -2.188    2.359    2.373    2.326    2.309   -2.155   -2.170 
3081.640    0.580    0.514   -3.315   -3.504    1.960    1.690   -2.338   -2.354 
3084.313    2.907    3.058    1.221    0.999    3.024    2.895    1.392    1.397 
3116.853    2.479    2.744    1.446    1.475   -1.908   -1.660   -2.971   -2.943 
3163.662   -0.638    0.466    4.267   -4.089    1.580   -1.913    0.001   -0.007 
3170.938   -0.700    0.575    1.560   -1.776   -4.081    4.285    0.505   -0.445 
3181.569    4.472   -4.250    0.769   -0.591   -0.284    0.229    1.191   -1.275 
