  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
 41.  41.  42.  42.   0.    0.   1.   1.  32.   0.   0.  44.  15.  16.   0.  15. 
 28.  29.   3.   3.  15.   15.  46.  47.  21.   0.   0.  20.  20.   0.   0.  20. 
 25.  26.   0.   0.  10.   11.  17.  17.   0.  26.   1.   0.   0.   1.   1.  13. 
 21.  22.   5.   5.   4.    4.  12.  12.   3.  10.  61.   0.   0.  10.  10.   0. 
  0.   0.  25.  26.  59.   60.  41.  41.   0.   0.   0.   0.  14.   0.   0.   3. 
  0.   0.  32.  32.   0.    0.  32.  32.   0.  22.  28.   0.   6.  15.  15.  12. 
  0.   0.  16.  16.  33.   33.  21.  21.  14.   0.   0.  14.  36.   0.  13.  14. 
  0.   0.  17.  18.   0.    0.  17.  18.  10.   0.  40.   0.   0.  26.   0.   2. 
  3.   4.  15.  15.  29.   29.  10.  11.   0.  18.  18.   0.   0.  26.  18.  40. 
 19.  20.  27.  27.  33.   34.   0.   0.   0.   8.   8.  41.   9.   8.   8.   0. 
 11.  11.   3.   3.   8.    8.   0.   0.   0.  22.  16.   7.   2.  16.  16.   0. 
 32.  32.   0.   0.  32.   32.   0.   0.  60.  11.  11.  42.   0.  32.  28.   0. 
  0.   0.  12.  12.  15.   16.   8.   8.   2.   0.   0.   2.  10.   0.   0.  42. 
  0.   0.  19.  19.  15.   15.   4.   4.   0.  13.  18.   0.   3.  13.  13.  27. 
  0.   0.  27.  28.  26.   26.   1.   2.   2.   0.  31.   2.   2.  12.   0.   2. 
  1.   2.  25.  25.  13.   14.  40.  40.   0.  12.   6.   0.   0.   6.   6.  39. 
 14.  15.   0.   0.  12.   12.   2.   3.  24.   0.   0.  31.   5.   0.  35.   5. 
  8.   8.  33.  34.  19.   19.   7.   7.   0.  18.  18.  41.   0.  38.  18.   0. 
 25.  25.   0.   0.  32.   33.   7.   8.   0.  17.  15.   0.   4.  15.  38.   0. 
  8.   8.   2.   2.  10.   10.   0.   0.  10.   0.   8.  10.  10.  45.   0.  27. 
 15.  15.   9.   9.   0.    0.   8.   8.  10.   5.   0.  53.  10.   0.   0.  10. 
  0.   0.  12.  12.   0.    0.  12.  12.  22.  10.  10.   2.   0.  19.  36.   0. 
  0.   0.   6.   6.   1.    1.   5.   5.   0.  12.  18.   0.  61.  12.  12.  16. 
  0.   0.  26.  26.   7.    8.  18.  19.  30.   0.   0.  50.  30.  40.  29.  30. 
 34.  35.   9.  10.   8.    9.  16.  17.   0.  17.   4.  50.   0.   4.   4.   0. 
 15.  15.   0.   0.  17.   17.   2.   2.   8.  20.  20.   0.   0.  26.  20.  40. 
 26.  27.   0.   0.  24.   24.   2.   3.  39.   0.   0.   9.   5.   0.  44.   5. 
 11.  12.   0.   0.  24.   25.  13.  13.  17.   0.   0.   0.   0.   5.   0.  46. 
 24.  25.  17.  18.   4.    4.   3.   3.   0.   2.   0.  13.   0.   0.   0.   0. 
 25.  25.  11.  12.   5.    6.  42.  42.  10.  10.   0.  10.  10.   0.  34.  10. 
 19.  20.  32.  32.   0.    0.  44.  44.   0.  40.  25.   0.   0.  23.  23.   0. 
 14.  14.  33.  33.  14.   14.   5.   5.  18.   0.  57.  18.  50.   0.   0.  18. 
 16.  16.   0.   0.   4.    4.  12.  12.  12.   9.   9.  44.   0.   9.  35.   0. 
  0.   0.  20.  20.   0.    0.  20.  20.  36.   0.   0.  16.   9.  18.  22.   9. 
 28.  29.  14.  15.   0.    0.  14.  14.  19.   0.   7.   5.   5.   0.   0.   5. 
  0.   0.  38.  38.  34.   34.   4.   4.   0.  21.  21.  38.  24.  21.  64.   0. 
 19.  19.  32.  32.   0.    0.  13.  13.  18.   0.  29.   2.   2.  24.   0.   2. 
 12.  13.   3.   4.  11.   12.  27.  28.   0.  26.  23.   0.   0.  23.  23.   4. 
  0.   0.   7.   7.  31.   31.  38.  38.   3.  32.   0.   3.  26.   0.   0.  10. 
 10.  10.   0.   0.  21.   21.  11.  11.  12.   5.   5.   0.   0.  52.   5.  58. 
 14.  14.   0.   0.  14.   14.   0.   0.   3.  28.  58.   0.   0.  37.  28.  24. 
 19.  19.  13.  13.  40.   40.   8.   8.   0.   2.   2.   0.   0.   6.  48.   0. 
  3.   3.   0.   0.  24.   24.  21.  21.   0.  16.   3.   0.   2.   3.   3.  12. 
 17.  17.  15.  16.   1.    1.   0.   1.   4.  13.   0.  36.   4.   0.   0.   4. 
  2.   3.  19.  19.  50.   51.  29.  29.   7.   0.   0.   7.  17.   0.  25.   7. 
 13.  13.  18.  18.   0.    0.  31.  31.   0.   3.  43.   0.   0.   0.   0.  10. 
  4.   4.   7.   7.  27.   27.  38.  38.  33.   0.   0.   6.   6.   0.  12.   6. 
 11.  11.   6.   6.   5.    5.   0.   0.   0.  16.   3.  49.   0.   3.   3.   0. 
  9.   9.  30.  30.  16.   16.   5.   5.  10.   0.   0.  18.  34.   0.   0.  10. 
 22.  23.  42.  42.   0.    0.  19.  20.  48.   0.  12.  36.  36.   8.   0.  36. 
  7.   8.  15.  15.  13.   13.  35.  36.  10.   3.   0.  10.  10.   0.   0.  28. 
  0.   0.  18.  19.  28.   29.  14.  14.  28.   0.   0.  28.  28.  26.   2.  28. 
 19.  19.  15.  16.   3.    4.   0.   0.  26.   0.   0.  20.   4.  20.   0.   4. 
  0.   0.  11.  11.   0.    0.  11.  11.  26.  12.  12.  40.   0.  33.  49.   0. 
  0.   0.  20.  20.  14.   14.  34.  34.  32.  32.  32.   0.   0.  43.  32.  26. 
  7.   8.   0.   0.   7.    8.   0.   0.  61.   6.   6.   9.   0.  32.  57.   0. 
 39.  39.   3.   4.  21.   21.  14.  15.  16.   0.  11.  12.  12.   0.   0.  12. 
  1.   1.   1.   1.   0.    0.   0.   0.   2.  22.   0.  11.   6.   0.   0.   2. 
  7.   7.   0.   0.  16.   16.   9.   9.  48.   0.   0.  17.  17.   4.  11.  17. 
 41.  42.   1.   2.   0.    0.  43.  43.  50.   7.  44.   0.   0.   7.   7.   3. 
 12.  12.   0.   0.   9.    9.   3.   3.  36.  16.  44.   0.   0.  16.  16.   2. 
