  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3177.726   -4.014    4.259    1.484   -0.901    0.230   -0.546    1.223   -1.716 
2910.848   -2.030   -2.003    2.027    2.182    2.518    2.377   -2.356   -2.434 
3060.736    1.684    0.748   -1.855   -2.090   -1.034   -0.841   -3.079   -4.283 
3070.130    3.532    2.849   -0.266   -0.074    3.244    3.062    0.842    0.056 
3105.745    2.425    1.570    3.442    3.566   -1.658   -2.133    0.101   -1.165 
3143.493    0.082   -1.674   -0.007   -0.304   -1.316    1.537    4.739   -3.431 
3151.189   -0.124    0.945    0.950   -0.237   -4.242    4.266   -1.476    1.061 
3174.704   -3.543    4.265    2.127   -1.975    0.544   -0.484    0.831   -1.265 
3180.719   -1.842    2.215   -4.130    3.976   -0.558    0.328    0.312   -0.672 
2917.217   -2.341   -2.346    2.320    2.330    2.249    2.164   -2.094   -2.178 
3074.944    2.987    3.115    1.418    1.340    2.964    2.779    1.106    1.123 
3079.284    0.566    0.752   -3.178   -3.422    2.067    1.585   -2.426   -2.477 
3110.358   -2.030   -2.580   -1.409   -1.640    2.110    1.949    3.152    2.824 
3160.947   -1.173    1.071    4.360   -4.059    1.155   -1.503    0.037    0.081 
3163.912    4.251   -3.949    0.657   -0.455    1.547   -1.784   -1.093    0.777 
3169.057   -1.706    1.440   -1.572    1.690    3.694   -3.894   -0.976    1.319 
3181.557   -0.580    0.343    0.200   -0.390   -1.209    1.539   -4.275    4.404 
2916.153   -2.259   -2.390    2.476    2.416    2.175    2.102   -2.077   -2.094 
3079.048    1.185    0.981    3.414    3.334    0.137   -0.021    2.847    2.879 
3081.969    3.047    3.425   -0.590   -0.054    3.114    2.990   -0.906   -0.895 
3117.764   -1.829   -1.927   -1.824   -1.663    2.632    2.608    2.736    2.731 
3158.081   -1.510    1.067   -4.217    4.470    0.059   -0.528   -0.122    0.206 
3167.738    4.485   -4.250   -1.374    1.195    0.376   -0.382   -0.013   -0.176 
3180.021    0.219   -0.154   -0.337    0.488   -3.958    4.049    2.224   -2.171 
3182.781    0.255   -0.229   -0.048    0.099   -2.152    2.227   -4.032    4.025 
2907.131    2.410    2.386   -1.972   -1.981   -2.227   -2.227    2.351    2.371 
3060.366    3.072    3.027    0.512    0.514    3.132    3.431    0.531    0.270 
3069.595   -1.516   -1.529    1.936    1.942    0.454    0.820    3.925    3.565 
3105.551    1.724    1.740    3.619    3.568   -1.790   -2.317   -1.008   -0.464 
3146.318   -4.511    4.547    0.140   -0.152   -0.234    0.256   -0.153    0.179 
3146.700   -0.057   -0.148   -0.207   -0.108    2.256   -1.559   -3.810    4.376 
3157.906   -0.305    0.266    0.092   -0.200    4.243   -3.979    2.042   -1.820 
3185.013   -0.140    0.169   -4.574    4.609    0.087   -0.118    0.095   -0.102 
2914.559    2.451    2.374   -2.380   -2.329   -2.042   -2.039    2.108    2.253 
3072.965    1.077    0.616    3.458    3.742   -0.549   -0.236    2.430    2.751 
3079.679    3.280    3.148    0.130   -0.068    3.323    3.011   -0.735   -0.495 
3112.829   -1.755   -2.062   -0.940   -1.795    2.796    2.199    2.873    3.056 
3155.530    1.146   -0.858    4.572   -4.092    0.407   -1.220   -0.300   -0.182 
3160.018   -4.225    4.448    1.197   -0.828    0.070   -0.014    1.169   -0.684 
3177.459    1.052   -0.845    0.019   -0.037   -0.787    1.033    4.529   -4.249 
3182.374   -0.088    0.007    0.670   -1.040   -4.197    4.621   -0.898    0.928 
2913.348   -2.380   -2.466    2.260    2.191    2.291    2.245   -2.051   -2.098 
3067.342    3.060    3.335    0.182    0.374    3.229    3.187    0.041    0.046 
3085.924    0.290   -0.065    3.511    3.237   -0.444   -0.425    3.030    3.047 
3111.185   -1.903   -2.252   -2.137   -1.990    2.121    2.322    2.788    2.597 
3154.045    4.708   -4.301    0.217   -0.397    0.482   -0.446   -0.351   -0.044 
3161.424   -0.538    0.381   -0.239    0.153    4.524   -4.481   -0.416    0.629 
3172.482    0.287   -0.372   -4.399    4.700   -0.298    0.101   -0.268    0.299 
3182.831   -0.179    0.063    0.255   -0.334   -0.462    0.593   -4.517    4.584 
2911.216   -2.166   -2.228    2.470    2.432    2.332    2.312   -2.001   -2.009 
3070.703   -2.036   -2.215    2.133    1.931   -3.318   -3.317    0.988    0.987 
3075.022    2.328    2.321    2.960    2.977    1.046    1.012    2.334    2.333 
3112.016    2.345    2.511    1.174    1.255   -1.726   -1.771   -3.260   -3.199 
3150.095   -0.285    0.103   -4.488    4.580   -0.279    0.175   -0.039    0.121 
3157.135   -0.214    0.247    0.255   -0.207   -4.537    4.543    0.194   -0.219 
3168.966    4.662   -4.454   -0.231    0.154   -0.217    0.245    0.114   -0.247 
3185.238    0.160   -0.185    0.076   -0.090   -0.195    0.227   -4.571    4.605 
2911.906    2.175    2.420   -2.476   -2.379   -2.205   -2.163    2.113    2.024 
3071.234   -1.942   -2.352    2.325    1.897   -2.524   -2.480    2.306    2.273 
3082.409    2.612    2.637    2.303    2.902    1.935    1.544    2.027    1.966 
3113.650    2.158    1.644    1.570    2.050   -2.865   -2.229   -2.444   -2.914 
3153.409   -2.860    2.112   -3.690    3.783   -0.362   -0.012   -0.569    0.590 
3167.330   -3.099    3.526    2.773   -2.159   -1.406    1.266   -1.473    1.287 
3172.422    1.475   -1.537   -0.794    0.582   -3.866    4.447   -0.595    1.147 
3180.719   -1.274    0.995    0.148   -0.184   -1.125    1.491    4.372   -4.108 
2917.528    2.497    2.357   -2.267   -2.258   -2.116   -2.125    2.126    2.265 
3076.837    3.296    2.939    2.076    1.964    2.461    2.424    0.761    1.133 
3081.570    1.140    1.262   -2.895   -3.105    2.066    1.836   -2.483   -2.625 
3115.000   -1.722   -2.006   -1.411   -1.688    2.728    2.346    2.784    3.038 
3159.018   -4.279    4.496    1.061   -0.936    0.115    0.072    0.901   -0.452 
3166.012    0.946   -0.990    4.410   -4.175    0.976   -1.423   -0.129   -0.071 
3179.351    0.447   -0.463    0.992   -1.183   -4.047    4.329    1.540   -1.350 
3180.860    0.672   -0.476   -0.412    0.568    1.469   -1.365    4.449   -4.141 
2922.359    2.289    2.206   -2.292   -2.333   -2.193   -2.155    2.255    2.342 
3076.032    0.921    1.037    3.441    3.510    0.103    0.356    2.692    2.824 
3086.036    2.968    3.033   -0.376   -0.970    3.531    3.114   -0.521   -0.440 
3112.069   -2.137   -2.625   -1.599   -1.651    2.386    2.014    2.815    2.688 
3161.658   -1.622    1.181    4.306   -4.143    0.639   -1.124    0.407   -0.266 
3171.202   -1.264    1.405   -0.520    0.358   -1.417    1.637    4.137   -4.014 
3177.897   -4.015    3.763   -1.096    0.646   -1.083    1.455   -1.746    1.962 
3180.924    1.405   -1.468    1.295   -1.496   -3.887    4.168   -0.931    0.847 
2898.504   -2.088   -1.938    2.118    2.271    2.196    2.247   -2.519   -2.472 
3048.457    0.006    0.275    2.874    2.953    1.100    0.868    3.313    3.269 
3071.427    3.767    3.258   -0.306   -0.387    2.500    3.024   -0.685   -0.611 
3093.557    1.977    2.051    3.018    2.197   -2.133   -3.042   -1.529   -1.707 
3128.554   -0.143    0.216    0.008    0.103   -0.110   -0.064   -4.505    4.506 
3146.325    1.637   -1.341   -3.843    3.986    1.623   -1.842   -0.110   -0.061 
3161.707   -1.270    1.213    0.902   -1.770    4.637   -3.620    0.037    0.043 
3168.432    3.803   -4.432    1.881   -1.790    0.708   -0.573   -0.054    0.321 
2909.611   -2.137   -2.024    2.233    2.362    2.321    2.353   -2.290   -2.244 
3063.147    0.994    1.250    3.441    3.568    0.046    0.140    2.738    2.531 
3071.600    2.544    2.567   -0.739   -1.430    3.649    3.483    0.123    0.380 
3102.913    2.472    3.275    1.529    0.978   -1.611   -1.366   -3.289   -2.452 
3146.575   -1.492    0.722    4.101   -3.970    1.464   -1.770    0.673   -0.399 
3154.370   -0.874    0.532    1.315   -1.524   -4.173    4.285    0.608   -0.388 
3163.433    0.558   -1.230    0.959   -0.867   -0.349    0.311   -4.013    4.672 
3177.619    4.510   -4.037    1.398   -0.873   -0.345    0.097    0.858   -1.356 
2902.170   -2.059   -2.335    2.518    2.330    2.386    2.354   -1.956   -1.915 
3056.695    2.059    2.662   -1.878   -1.193    3.416    3.549   -0.294   -0.468 
3073.849    1.481    1.255    2.957    2.932    0.617    0.817    3.288    2.908 
3104.237   -2.758   -2.900   -1.493   -2.203    1.078    1.719    2.848    2.474 
3140.296   -0.053   -0.195   -0.083   -0.123    4.675   -4.318   -0.121    0.701 
3146.228   -2.249    1.176   -4.015    4.287   -0.137   -0.135   -0.006    0.483 
3166.444   -4.156    4.054    1.975   -1.561   -0.064   -0.011   -0.888    0.975 
3178.395    1.006   -0.900   -0.169    0.101   -0.283    0.593   -4.241    4.667 
2924.723   -2.226   -2.179    2.226    2.250    2.237    2.279   -2.347   -2.339 
3084.665    0.268    0.207    3.167    3.209    0.480    0.398    3.248    3.215 
3090.295    3.190    3.120   -0.439   -0.459    3.209    3.336   -0.335   -0.130 
3120.947    2.418    2.476    2.340    2.315   -2.162   -2.219   -2.224   -2.126 
3172.790    0.206   -0.400   -0.642    0.632   -0.261    0.143   -4.478    4.558 
3178.058    0.980   -0.932   -4.221    4.219   -1.369    1.319    0.697   -0.739 
3179.488    1.112   -1.081   -1.156    1.078    4.369   -4.255   -0.012   -0.081 
3184.261   -4.319    4.376   -1.278    1.235    0.815   -0.742   -0.115    0.193 
2915.327    2.467    2.295   -2.217   -2.300   -2.211   -2.125    2.100    2.287 
3071.268    2.975    2.704    2.042    1.975    2.611    2.451    1.302    1.602 
3076.177    1.010    1.083   -2.690   -3.508    2.813    1.994   -1.905   -2.023 
3108.260    2.118    2.652    1.050    1.466   -2.066   -1.662   -3.238   -3.048 
3156.693   -3.314    3.317    3.187   -2.651    0.494   -0.852    1.029   -0.549 
3161.078   -2.345    2.509   -2.864    2.134   -2.081    2.984    1.532   -1.218 
3170.307   -1.687    1.605   -2.396    2.384    3.314   -3.453   -0.887    1.136 
3179.444   -1.228    0.872    0.154   -0.480   -1.354    1.704   -4.176    4.172 
2917.643   -2.165   -2.240    2.371    2.474    2.294    2.141   -2.173   -2.158 
3078.187    0.550    0.487    3.044    3.368    0.248   -0.095    3.172    3.202 
3085.637    3.301    3.404   -0.449    0.105    3.226    2.859   -0.452   -0.489 
3117.791    2.165    2.005    2.084    2.094   -2.654   -2.445   -2.288   -2.471 
3161.879    0.673   -0.245    4.584   -4.276   -0.583    1.132    0.394   -0.219 
3173.838    3.060   -3.176   -0.561    0.349    0.500   -0.449    3.337   -3.242 
3177.576    3.101   -3.022    0.106   -0.251    1.389   -1.501   -3.137    3.034 
3180.230    1.340   -1.260   -0.861    0.985   -4.046    4.418   -0.647    0.848 
2910.769    2.351    2.175   -2.073   -2.237   -2.232   -2.142    2.319    2.439 
3063.761    1.320    1.476    2.557    2.614    1.993    1.990    2.740    2.891 
3071.385   -3.789   -3.072    0.585    0.737   -1.694   -1.736    2.007    2.566 
3104.118   -1.059   -1.381   -3.285   -2.614    2.548    3.377    1.299    1.120 
3147.271    0.497   -0.833    0.326    0.083   -1.051    0.583    4.602   -4.189 
3152.908   -3.841    4.160    1.665   -2.113   -0.720    1.095    0.320   -0.505 
3168.151   -1.633    1.880   -2.595    2.141    3.429   -3.252    1.000   -0.936 
3176.652    0.745   -1.265    3.161   -3.648    3.155   -2.530    0.495   -0.086 
2912.731    2.347    2.295   -2.033   -2.052   -2.260   -2.396    2.346    2.250 
3068.941    3.372    3.300   -0.078   -0.070    2.875    3.234   -0.515   -0.141 
3084.204   -0.140   -0.227    2.932    2.937    0.820    0.497    3.548    3.298 
3112.888   -1.943   -2.040   -2.881   -2.792    2.183    2.431    1.875    1.863 
3158.198   -4.474    4.500    0.272   -0.259   -0.735    0.759    0.184   -0.013 
3160.537   -0.547    0.739   -0.045   -0.292    4.390   -3.883    1.602   -1.933 
3168.717   -0.484    0.297   -0.121    0.109    1.703   -1.797   -4.114    4.294 
3184.563   -0.241    0.299   -4.566    4.603    0.000   -0.047    0.143   -0.177 
2917.588    2.227    2.230   -2.343   -2.255   -2.107   -2.164    2.337    2.363 
3070.493   -0.143   -0.364    3.035    3.083   -0.130    0.362    3.469    3.201 
3082.813    2.637    2.556   -0.366   -0.508    3.519    3.855    0.627    0.266 
3108.856    3.138    2.839    2.088    2.683   -1.470   -1.618   -2.200   -1.573 
3157.335    0.113   -0.261    0.885   -0.903    1.778   -1.211   -3.898    4.473 
3162.519    0.909   -0.533    4.250   -3.881    1.152   -1.542    1.266   -1.454 
3176.904   -1.050    1.075   -1.384    1.635    4.206   -3.875    1.269   -0.916 
3177.786   -4.243    4.542    1.235   -0.907   -0.772    0.622   -0.248    0.208 
2908.775    2.342    2.369   -2.363   -2.266   -2.001   -2.088    2.270    2.256 
3064.895   -1.142   -1.220    2.883    2.864   -1.244   -1.252    3.012    3.110 
3075.887    3.545    3.243    1.870    1.925    2.270    2.351    0.405    0.533 
3106.308    1.606    1.193    1.521    2.060   -3.285   -2.912   -2.093   -2.704 
3151.515   -2.892    2.914   -3.210    3.315   -0.602    0.711   -1.070    1.086 
3156.761   -3.068    3.526    3.257   -2.836    0.138   -0.580   -0.734    0.384 
3160.379   -1.193    1.132   -0.489    0.471    0.640   -0.188    4.532   -4.174 
3180.000   -0.010   -0.097    0.584   -0.809   -4.419    4.585    0.641   -0.380 
2905.537    2.436    2.423   -2.197   -2.196   -2.117   -1.973    2.202    2.373 
3061.916    2.067    2.056    2.600    2.536    2.209    2.190    2.191    2.212 
3070.920    2.713    3.126   -1.309   -1.034    1.604    1.440   -2.804   -2.967 
3104.190   -1.058   -1.471   -3.252   -2.243    2.686    3.347    1.759    1.024 
3143.801    4.265   -4.006   -0.476    0.477    0.600   -0.526   -1.864    1.520 
3151.094    2.021   -1.634    0.842   -0.394   -1.414    0.814    3.806   -4.074 
3163.834   -0.166    0.263   -3.844    4.498    1.000   -1.768    1.119   -1.079 
3177.787    0.082    0.125   -1.291    1.903   -4.381    3.955   -1.164    0.762 
2911.464   -2.426   -2.467    2.397    2.295    2.022    2.087   -2.133   -2.125 
3071.306   -2.547   -2.568    1.614    1.535   -2.498   -2.524    2.308    2.317 
3075.046    2.617    2.322    3.181    3.227    1.076    1.135    1.703    1.804 
3111.492   -1.516   -1.141   -1.267   -1.704    3.165    2.831    2.554    3.005 
3149.700   -4.169    4.301   -1.421    1.736   -0.340    0.272   -0.336    0.293 
3157.133   -1.439    1.787    4.332   -4.090    0.399   -0.745   -0.027   -0.266 
3174.596   -0.304    0.237   -0.379    0.376    1.340   -1.047    4.525   -4.260 
3180.741   -0.044   -0.052    0.480   -0.668   -4.274    4.484    1.378   -1.091 
2915.747   -2.074   -2.144    2.232    2.459    2.476    2.275   -2.200   -2.123 
3068.374    1.142    1.281    1.334    1.969    2.161    2.536    3.718    2.747 
3077.772   -2.947   -2.566    1.857    1.756   -2.433   -2.476    1.675    2.196 
3107.350    2.970    2.287    2.507    3.397   -1.077   -2.379   -1.318   -1.028 
3150.796    0.985   -0.808    1.582   -0.685   -3.778    2.843    2.244   -3.052 
3165.975   -1.278    2.309    1.456   -0.661   -2.403    2.683   -3.188    3.014 
3171.457    1.318   -0.988    4.409   -3.895    1.668   -1.190   -0.120    0.594 
3181.311    3.766   -4.106   -1.132    0.799   -0.731    1.036   -1.649    2.204 
2914.247    2.246    2.099   -2.203   -2.237   -2.142   -2.252    2.404    2.412 
3063.309    1.373    2.075    3.871    2.997    0.690    0.669    2.156    2.292 
3080.937   -2.894   -3.217    0.879    1.654   -2.690   -2.842    1.695    1.069 
3104.931   -1.012   -2.360   -1.849   -0.797    2.859    2.681    2.760    2.792 
3151.463    2.733   -1.415   -2.893    4.011   -0.882    0.450   -2.077    1.469 
3161.405   -0.586   -0.498    1.837   -2.144   -0.510    0.147   -3.880    4.210 
3172.878   -2.290    1.917   -0.833    0.418   -3.913    4.087    0.319    0.162 
3178.159    3.512   -3.285    2.138   -1.781   -2.213    1.978    0.959   -1.206 
2903.018    2.204    2.293   -2.565   -2.536   -2.035   -1.951    2.121    2.161 
3055.975    0.671    0.627    3.316    3.205   -0.170   -0.267    2.974    3.146 
3074.671    3.642    3.705    0.231    0.707    2.452    2.305   -0.984   -1.231 
3104.365   -1.347   -1.098   -2.001   -1.366    3.340    3.292    2.174    2.433 
3134.320   -0.406    0.181   -4.335    4.637   -0.192   -0.554   -0.265    0.097 
3154.615   -3.552    3.685    0.425   -0.293    0.024   -0.130   -2.884    2.582 
3159.471    2.840   -2.643   -0.078   -0.026    0.424   -0.356   -3.716    3.520 
3181.565    0.206   -0.117   -0.120    0.256   -4.503    4.635   -0.374    0.355 
2911.295    2.409    2.215   -2.046   -2.166   -2.356   -2.320    2.176    2.284 
3063.435    3.026    2.800    0.677    0.406    3.399    3.184    0.791    1.073 
3079.438   -0.230   -0.296    3.293    3.904   -1.261   -0.856    2.568    2.518 
3105.068   -2.242   -2.871   -1.623   -1.741    1.847    1.567    3.150    2.595 
3151.103   -0.232    0.307   -0.793    0.325   -4.240    4.685    0.488   -0.530 
3155.378   -3.974    4.008    1.539   -1.507    0.276   -0.174    1.785   -1.281 
3172.258    0.071   -0.588    3.796   -3.459   -0.882    0.694   -2.518    2.747 
3174.541    2.314   -1.947    2.497   -1.975   -0.212   -0.123    3.152   -3.566 
2924.999   -2.178   -2.185    2.296    2.347    2.270    2.241   -2.300   -2.265 
3075.523    1.570    2.528    3.637    2.773    1.006    0.834    2.223    2.215 
3088.344   -2.986   -3.214    1.167    1.491   -2.318   -2.384    1.959    2.013 
3113.755   -0.898   -1.699   -2.249   -1.045    3.100    2.997    2.478    2.670 
3163.551    3.009   -1.665   -3.086    4.415    0.108   -0.659    0.254   -0.618 
3174.458    1.020   -1.194    1.133   -1.199    0.187    0.002    4.378   -4.195 
3182.454    3.271   -3.000    1.798   -1.388   -2.674    2.707   -1.108    1.252 
3182.614   -2.053    1.978   -1.527    1.526   -3.682    3.716    1.046   -0.983 
2915.081    2.072    2.157   -2.303   -2.223   -2.306   -2.395    2.321    2.230 
3068.643    1.704    1.743   -2.733   -2.974    2.428    2.169   -2.068   -2.026 
3081.185    1.897    1.951    1.578    1.481    2.844    2.741    2.641    2.631 
3108.285   -3.264   -2.916   -1.819   -2.580    1.724    0.966    1.872    2.242 
3154.693   -0.725    0.315   -2.526    1.885   -3.523    4.024   -0.869    1.236 
3164.653    0.784   -1.211   -0.410    0.032   -1.000    1.325    4.405   -4.162 
3167.463   -0.553    0.320   -3.985    3.868    2.353   -2.119    0.510   -0.472 
3180.806   -4.353    4.492    0.713   -0.470   -0.118   -0.007    0.943   -1.174 
2918.604   -2.248   -2.220    2.298    2.357    2.263    2.139   -2.203   -2.310 
3071.571    1.476    1.453    2.492    2.534    1.718    1.987    3.100    2.807 
3086.852   -2.739   -2.839    1.727    1.467   -2.699   -2.764    1.622    1.874 
3109.759    2.264    2.532    2.739    2.256   -1.685   -2.647   -2.333   -1.451 
3160.621   -0.632    0.914    2.215   -1.866   -2.562    1.919    3.005   -3.562 
3167.953    0.936   -0.641   -3.551    4.045   -0.593   -0.242    2.168   -2.537 
3174.326    4.535   -4.336    1.041   -0.927   -0.564    0.523   -0.079   -0.167 
3179.548    0.139   -0.310    0.951   -1.285    4.042   -3.798    2.269   -1.880 
2911.496    2.026    2.116   -2.321   -2.286   -2.379   -2.421    2.258    2.165 
3067.712    1.721    1.768   -2.792   -2.858    2.426    2.387   -1.965   -1.928 
3077.080    1.895    1.966    1.510    1.628    2.705    2.600    2.795    2.684 
3107.699   -3.289   -2.921   -1.885   -2.468    1.533    1.177    1.930    2.260 
3151.421   -0.430    0.188   -1.390    1.144   -4.230    4.417   -0.353    0.608 
3160.191    0.832   -0.557    4.260   -4.069   -1.416    1.359    0.992   -1.016 
3164.452    0.756   -1.224   -1.397    1.078   -0.078    0.264    4.329   -4.208 
3180.589   -4.348    4.472    0.580   -0.351   -0.018   -0.095    1.038   -1.297 
2921.371   -2.279   -2.283    2.344    2.430    2.229    2.146   -2.163   -2.174 
3077.315    2.116    2.492    3.151    3.004    1.244    1.049    2.132    2.151 
3085.726   -2.760   -2.784    1.530    1.571   -2.545   -2.487    2.065    2.155 
3116.126   -1.373   -1.723   -2.024   -1.413    2.942    2.842    2.608    2.703 
3160.857    2.359   -1.876   -3.794    4.210    0.186   -0.598   -0.101   -0.154 
3170.634    4.032   -3.916    2.209   -1.986   -0.101    0.184    0.895   -0.777 
3180.016   -0.711    0.651   -0.486    0.505   -1.591    1.645    4.268   -4.155 
3183.444    0.380   -0.254   -0.178    0.344   -4.200    4.354   -1.611    1.629 
2926.100    2.319    2.314   -2.222   -2.225   -2.240   -2.219    2.262    2.291 
3084.476    3.024    2.916    1.196    1.225    2.930    3.153    1.292    0.961 
3086.333   -1.711   -1.471    2.545    2.484   -0.763   -0.634    3.308    3.472 
3117.105   -2.124   -1.856   -2.925   -2.769    2.221    2.686    1.712    1.591 
3169.500    2.645   -2.957   -0.001    0.059   -1.390    1.053    3.434   -3.358 
3174.094    3.397   -3.547   -0.661    0.526    2.132   -1.790   -1.991    2.328 
3181.916   -0.777    0.641    1.320   -1.468    3.935   -3.731    2.109   -1.846 
3183.439   -0.716    0.728   -4.283    4.388    0.921   -1.026    0.916   -0.896 
2917.343    2.419    2.298   -2.202   -2.294   -2.271   -2.180    2.115    2.245 
3068.373    2.823    3.143    2.336    1.950    2.333    2.273    1.260    1.378 
3084.626    1.499    1.383   -2.883   -2.942    2.293    2.090   -2.308   -2.369 
3107.976   -1.406   -2.480   -1.868   -1.185    2.262    2.448    3.091    2.798 
3155.068    4.128   -3.359   -1.961    2.689    0.294   -0.692   -1.129    0.474 
3167.843   -0.184   -0.228    1.282   -1.438    4.099   -4.055   -1.356    1.712 
3170.553   -2.340    2.516   -3.713    3.618    1.270   -1.234    0.122    0.031 
3180.286   -0.882    0.591   -0.217   -0.004   -1.428    1.707   -4.215    4.270 
2913.449    2.436    2.275   -2.111   -2.044   -2.086   -2.163    2.340    2.507 
3076.513    2.018    2.125   -2.467   -2.427    1.254    1.275   -2.873   -3.074 
3078.737    2.833    2.133    1.707    1.685    2.942    3.042    1.239    1.936 
3113.905   -2.364   -1.844   -2.585   -2.901    2.480    2.258    1.662    1.897 
3156.578   -1.470    2.023    0.203    0.169    0.345    0.112    4.491   -3.853 
3164.988   -3.865    4.340   -0.498    0.908   -0.721    0.660   -1.713    1.729 
3173.795    0.656   -0.947   -2.104    1.778   -3.977    4.098    0.552   -0.378 
3181.761    0.234   -0.398   -4.125    4.065    2.142   -1.949    0.113   -0.061 
2917.768    2.258    2.145   -2.157   -2.274   -2.264   -2.267    2.326    2.339 
3071.468    1.734    2.200    2.982    2.607    1.731    1.673    2.417    2.473 
3078.477   -3.438   -2.885    1.141    1.354   -1.707   -1.965    2.185    2.571 
3106.620   -1.097   -1.530   -2.953   -1.974    2.718    3.334    1.707    1.978 
3157.301   -3.106    3.080    1.597   -2.372   -0.320    0.664   -2.772    2.439 
3161.776    1.776   -1.245   -1.804    2.264    1.037   -1.263   -3.730    3.456 
3173.296   -1.904    2.008   -1.232    0.630    4.141   -3.666    0.909   -0.952 
3178.204    1.946   -2.517    3.251   -3.583    2.245   -1.774   -0.223    0.570 
2913.160    2.287    2.341   -2.389   -2.356   -2.269   -2.211    2.040    2.093 
3072.189    3.087    3.291    0.762    0.861    3.107    3.019    0.673    0.682 
3077.568    0.024   -0.190    3.534    3.398   -1.457   -1.346    2.575    2.615 
3110.507   -2.005   -2.463   -1.494   -1.480    2.002    2.111    3.164    2.942 
3157.586   -0.302    0.194   -4.480    4.596   -0.337    0.245   -0.055    0.106 
3161.923    4.256   -3.937   -0.346    0.335    1.879   -1.933   -0.636    0.370 
3164.160    2.105   -1.823    0.139   -0.139   -4.055    4.103    0.373   -0.697 
3182.354   -0.296    0.143    0.095   -0.174   -0.616    0.774   -4.485    4.576 
2913.969    2.098    2.092   -2.234   -2.250   -2.451   -2.497    2.205    2.157 
3072.289    2.701    2.696   -1.124   -1.114    3.404    3.545    0.207    0.299 
3079.619    0.636    0.631    3.241    3.254    0.397    0.266    3.183    3.054 
3112.199   -2.937   -2.969   -1.972   -1.939    1.465    1.450    2.556    2.414 
3150.621    0.130   -0.075    0.103   -0.204    4.607   -4.476    0.014   -0.138 
3167.196   -0.465    0.448    4.530   -4.529   -0.132    0.162    0.388   -0.379 
3174.020   -0.736    0.626    0.328   -0.303    0.064   -0.106   -4.419    4.615 
3179.071    4.510   -4.515    0.515   -0.492   -0.115    0.097   -0.640    0.648 
2916.704   -2.384   -2.437    2.307    2.258    2.158    2.202   -2.152   -2.116 
3072.415    3.372    3.339   -0.177   -0.220    2.838    2.854   -1.084   -1.181 
3081.405    0.976    1.097    3.564    3.479    0.084    0.107    2.683    2.723 
3111.062   -1.695   -1.357   -1.666   -1.784    2.919    2.684    2.571    2.941 
3154.649   -4.449    4.556    0.078   -0.009   -0.280    0.094   -0.790    0.437 
3165.754    0.039   -0.063   -4.351    4.362   -1.266    1.417   -0.234    0.353 
3174.888    0.211   -0.263    1.295   -1.437   -4.319    4.381   -0.296    0.419 
