  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  0.   0.  20.  20.   5.    5.  25.  25.   7.   0.   0.   0.   0.  18.  38.   0. 
  4.   4.  23.  23.   0.    0.  19.  19.   0.   4.  35.   0.  28.   3.   3.   0. 
  0.   0.   0.   1.   0.    0.   0.   1.   6.   0.   0.   8.   4.  48.  21.   4. 
  1.   1.  14.  14.  10.   10.  25.  25.   2.   1.   0.   2.   2.   0.   0.  24. 
  3.   3.  12.  12.  34.   35.  19.  20.   0.   4.   4.   0.   0.  41.  12.   0. 
  1.   1.   4.   5.   0.    0.   5.   6.  41.   0.   0.  29.  28.   0.  19.  28. 
  0.   0.   8.   8.   2.    2.   6.   6.   1.   0.   6.   1.  41.   0.   0.  21. 
  3.   3.   1.   1.  18.   19.  22.  23.  26.   0.   0.  26.  26.   0.   0.  26. 
  0.   0.   6.   7.   0.    0.   6.   7.   0.  20.  20.  40.   0.  20.  20.   0. 
 12.  13.   0.   0.  36.   36.  25.  26.   7.  44.   0.   7.   7.   0.  15.   7. 
  5.   6.   0.   0.  11.   12.   6.   6.   6.  25.   0.   6.  16.   0.  53.   6. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.   2.  53.   0.   0.  20.   2.   0. 
  0.   0.  14.  14.  23.   23.  19.  19.   0.  21.  21.   0.  17.  21.  32.   0. 
  3.   4.   9.   9.   0.    0.   8.   8.   4.  19.   0.  48.   4.   0.   0.   4. 
  0.   0.   9.   9.   0.    0.   9.   9.   4.  18.  58.   4.  24.   0.   0.  44. 
 13.  13.  18.  18.  44.   44.  13.  13.   0.  20.  20.   0.   6.  20.  28.   0. 
  6.   7.   4.   4.   2.    3.   0.   0.  19.   1.   1.   5.   0.   5.   1.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.  14.  60.  40.  14.  35.   0.   0.  30. 
 17.  17.  32.  33.   7.    7.   9.   9.   0.  17.  17.  52.   1.  17.  17.   0. 
 37.  38.  38.  38.   0.    0.   2.   2.  18.   0.   0.   8.   4.   0.   0.   4. 
 29.  29.   5.   6.  17.   17.   6.   7.   0.  21.  14.  36.   0.  14.  14.   0. 
 22.  22.   6.   6.  14.   14.   2.   2.   0.  49.  17.  30.   0.  17.  17.   0. 
 24.  25.   7.   8.   9.   10.  41.  42.   7.   0.   0.   1.   1.   0.   0.  53. 
 26.  27.   2.   2.   7.    8.  36.  36.  32.   6.   0.  32.  32.   0.  52.  32. 
  0.   0.  20.  20.  46.   47.  47.  47.   0.   3.   3.   0.   0.  24.  23.   0. 
 10.  10.   3.   3.   7.    7.   0.   0.  37.   2.  26.   0.   0.  26.   2.   0. 
  3.   3.   9.  10.   0.    0.   6.   7.   8.   8.   8.  32.   0.  22.   8.   0. 
 11.  12.   4.   5.   0.    0.  16.  16.  23.   2.   2.   0.   0.   2.   2.   4. 
  0.   0.  15.  15.  13.   13.  28.  28.   2.   0.   0.   2.  20.   0.  22.   2. 
  6.   7.   1.   2.   8.    8.   0.   0.   0.   6.   6.  20.   0.  14.  34.   0. 
 19.  19.   0.   0.  36.   36.  17.  17.  18.   3.   3.   0.   0.  21.   3.  16. 
  0.   0.  35.  35.  12.   12.  23.  23.   5.   0.  50.   5.   6.   0.   0.  29. 
 15.  16.   0.   0.  15.   16.   0.   0.   4.   6.   0.  60.   8.   0.   2.   4. 
 19.  19.   7.   7.  27.   27.   1.   1.   0.  12.  12.   0.   0.  32.  12.  57. 
 13.  13.  16.  16.   0.    0.  29.  29.   4.  11.   0.  45.   4.   0.  46.   4. 
  1.   2.   0.   1.  30.   30.  32.  32.  24.  12.  12.   0.   0.  12.  12.   1. 
 15.  15.   1.   1.   0.    0.  16.  16.  21.  22.   0.  52.  21.   0.  10.  21. 
  4.   4.  13.  13.   0.    0.  17.  17.  24.   8.   8.  31.   0.   8.  22.   0. 
 24.  25.  23.  23.   1.    2.   0.   0.   0.  58.  16.   0.   6.   0.   0.   0. 
  0.   0.  17.  18.   3.    4.  21.  21.   7.   0.   0.   1.   1.  15.   6.   1. 
  0.   0.  26.  26.  25.   25.   1.   1.   5.   0.  28.   5.   5.   8.   0.  15. 
 12.  12.   9.   9.  30.   30.   9.   9.   0.   9.   9.   0.   2.   9.   9.  15. 
 17.  17.  20.  20.   0.    0.   3.   3.   0.   8.   8.  59.  15.   8.   8.   0. 
  0.   0.  12.  12.   0.    0.  12.  12.  18.   0.  32.  12.  12.  22.   0.  34. 
  0.   0.  24.  24.   0.    0.  24.  24.   7.   2.   6.   7.  13.   0.   0.  36. 
 27.  27.   5.   5.  45.   46.  13.  14.  13.   0.   0.  13.  45.   0.  10.  13. 
 47.  47.   1.   1.  22.   22.  24.  24.  38.   0.   0.   4.   2.   0.   0.   2. 
  0.   0.   8.   9.   0.    0.   8.   9.  33.  35.   0.  55.  47.   0.   4.  33. 
  0.   0.   3.   3.  43.   43.  46.  46.  20.  40.   0.  20.  32.   0.  32.  20. 
  3.   3.  13.  13.   0.    0.  10.  10.   0.  60.  12.  63.  29.  12.  12.   0. 
  0.   0.  17.  17.  26.   26.  13.  13.   0.   6.   6.   0.  38.   6.   6.   3. 
 24.  24.   7.   8.  12.   13.   4.   4.  20.  15.  18.  20.  20.   0.   0.  20. 
 16.  16.   0.   0.  16.   16.   0.   0.   0.  22.  18.   0.  10.  17.  17.  16. 
 35.  36.  17.  17.   6.    6.  12.  12.   1.   6.  18.   1.   1.   0.   0.   1. 
 13.  13.  25.  26.  21.   21.   0.   0.  30.   0.  25.  30.  30.  24.   0.  30. 
  3.   4.   5.   6.   0.    0.   9.   9.  23.   0.   0.  46.   5.   0.   5.   5. 
 27.  27.  40.  41.   0.    0.  13.  14.   2.  55.   0.  24.  28.   0.   0.   2. 
  0.   0.   0.   0.  17.   17.  17.  17.  18.   7.   7.   0.   0.  21.   7.  19. 
  8.   8.   0.   0.  32.   33.  24.  25.   4.   4.   0.   4.  16.   0.   0.  22. 
 31.  32.   8.   8.  23.   24.   0.   0.  40.   0.   0.  52.  36.  19.   0.  36. 
  4.   4.   0.   0.  12.   12.  14.  14.  18.  16.  16.   0.   0.  16.  24.   0. 
  0.   0.   9.   9.   7.    7.  16.  16.  34.   1.   1.   0.   0.  15.  62.   0. 
 21.  21.   0.   0.  17.   18.   3.   4.  28.   8.   0.  34.  28.   0.  43.  28. 
  5.   6.  12.  12.   6.    6.   0.   1.   3.   0.   0.  22.   3.  52.   0.   3. 
  8.   8.   4.   5.  12.   13.   0.   0.   0.  16.  40.   0.   0.  26.  16.  44. 
  2.   3.   2.   2.   0.    0.   3.   4.  18.  48.  40.  18.  18.   0.   0.  18. 
 29.  29.   0.   0.  16.   17.  12.  13.  28.   0.  27.  12.  12.   0.   0.  46. 
  3.   3.   0.   1.   9.    9.  12.  13.  29.  18.  18.   0.   0.  18.  18.  11. 
 11.  11.  34.  34.   0.    0.  37.  37.   4.  25.   0.  26.   4.   0.   0.   4. 
 10.  10.   0.   0.  22.   22.  12.  12.  48.   0.   0.   0.   0.   0.   0.  20. 
 31.  31.  24.  24.   7.    7.   0.   0.  28.   1.  58.   0.   0.  33.   1.   0. 
 26.  27.   9.   9.   3.    3.  15.  15.  18.   0.  10.   9.   9.   0.   0.   9. 
  1.   1.  33.  33.   1.    1.  31.  31.   0.  17.  20.   0.  17.  17.  17.   0. 
 15.  15.   0.   0.   9.    9.   6.   6.  30.   0.  16.   6.   6.   0.   0.  13. 
  0.   0.   9.   9.  18.   18.  27.  27.  14.   1.   1.   0.   0.  36.  17.   0. 
  3.   3.   0.   0.   8.    8.   5.   5.   3.  16.   0.   3.  10.   0.   0.  18. 
 20.  21.   0.   1.  21.   21.   0.   0.   0.   2.  29.   0.  26.   2.   2.  37. 
 23.  23.  17.  17.   6.    6.   0.   0.   0.  18.   6.  57.  38.   6.   6.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.  26.   0.   0.  48.   8.   8.  12.   8. 
 15.  15.   0.   0.  15.   15.   0.   0.  10.  12.   0.  18.  17.   0.  16.  10. 
 29.  30.  20.  20.   9.   10.   0.   0.  18.   0.   8.   8.   8.  24.   0.   8. 
  0.   0.  20.  20.   6.    6.  26.  26.   0.   9.   8.   0.  26.   8.   8.  44. 
 18.  18.   0.   0.  10.   10.   8.   8.   0.  20.   3.  30.   0.   3.   7.   0. 
  6.   6.   0.   0.   5.    5.   1.   1.  24.   0.   0.  24.   1.   0.  10.   1. 
 10.  10.   0.   0.   3.    4.   6.   7.  23.   0.   0.  30.   0.   0.   6.   0. 
  4.   4.  11.  11.  31.   31.  16.  16.   8.   0.   0.   8.  21.   0.   0.  17. 
 10.  10.  25.  26.   0.    0.  15.  16.   0.  37.  21.   0.  54.  15.  15.   0. 
  6.   6.  10.  10.  16.   16.   0.   0.  32.   0.   0.  44.  32.  15.  60.  32. 
 14.  15.   1.   2.   0.    0.  16.  16.   3.   4.  18.   0.   0.   4.   4.  40. 
 24.  25.  44.  44.   3.    3.  16.  17.  10.   0.  34.  10.  12.   0.   0.  10. 
  0.   0.   9.   9.   0.    0.   9.   9.  36.   0.  50.  36.  36.  24.   0.  54. 
  5.   5.   0.   0.   5.    5.   0.   0.  32.   0.   0.  15.  15.  40.   0.  60. 
 18.  18.  34.  34.  14.   15.   1.   2.   0.   2.  10.   0.   0.  20.   2.   0. 
 19.  19.   8.   8.  12.   12.  39.  39.  19.  30.  30.   0.   0.  30.  30.  14. 
  4.   4.   6.   6.   0.    0.   2.   2.   4.   0.   0.  53.   4.  42.   0.   4. 
 28.  28.  11.  11.  12.   12.   5.   5.  12.  39.   7.  12.  12.   0.   0.  12. 
 20.  20.   0.   0.  43.   43.  23.  23.  18.   5.   5.   0.   0.  15.   7.   0. 
  9.   9.   6.   6.   3.    3.   0.   0.  11.   0.   0.  20.   9.  22.   0.   9. 
  8.   8.   9.   9.   0.    0.  17.  17.  27.  44.   0.  29.  27.   0.  14.  27. 
 25.  25.   0.   0.  20.   20.  16.  16.  31.  22.  22.   0.   0.  22.  61.   0. 
  0.   0.   7.   7.   0.    0.   7.   7.  58.  32.  32.  43.   0.  55.  40.   0. 
 23.  24.   4.   4.   0.    0.  19.  20.  18.  16.  16.  36.   0.  16.  16.   0. 
 10.  10.   0.   0.  24.   24.  17.  18.   7.  11.   0.   7.   7.   0.   0.  26. 
 36.  36.  19.  19.   9.    9.   8.   8.   2.  17.   3.   2.   2.   0.   0.   2. 
 15.  15.  11.  11.   3.    3.   1.   1.  20.  32.  32.  38.   0.  32.  32.   0. 
 21.  22.  14.  14.   7.    8.   0.   0.  32.   0.   1.  16.  16.  21.   0.  16. 
 13.  13.  28.  29.   0.    0.  15.  16.   0.  34.  34.  44.  25.  34.  34.   0. 
 18.  18.  14.  15.  15.   15.   0.   0.  22.   0.   0.  54.  22.  37.   0.  22. 
  8.   8.  29.  29.   0.    0.  21.  21.   0.  16.   9.   0.   6.   2.   2.   0. 
  8.   8.   4.   4.  19.   19.   7.   7.   0.  18.  18.   0.  17.  18.  18.  19. 
 15.  15.  34.  35.   0.    0.  19.  20.  42.   0.  16.  23.  23.   0.   0.  23. 
 30.  31.  32.  33.   0.    0.   2.   2.  11.   0.   1.   0.   0.   5.   0.   0. 
 20.  20.   1.   1.  52.   53.  31.  31.   0.   5.   5.   0.   9.   5.  23.   0. 
 11.  11.   3.   3.  24.   24.  37.  38.  16.  37.   0.  16.  16.   0.   2.  16. 
  0.   0.   1.   2.   1.    2.   0.   0.   8.   0.   0.   8.   8.  35.  22.   8. 
  0.   0.  15.  15.   6.    6.   9.   9.   3.   0.   0.  14.   3.  23.  34.   3. 
  5.   5.   0.   0.   5.    5.   0.   0.  64.   4.   4.  22.   0.  36.  39.   0. 
 39.  39.   0.   0.  22.   22.  17.  17.  10.   4.   0.  23.  10.   0.  30.  10. 
 22.  22.   1.   1.  33.   34.  11.  11.   0.   3.   3.   0.   0.  26.  16.   0. 
 15.  15.  61.  62.  19.   19.  28.  28.  12.   0.  27.  12.  12.   0.   0.  12. 
 10.  11.  17.  17.   0.    0.  20.  20.  24.   6.  22.   0.   0.   6.   6.   0. 
  0.   0.  28.  28.   1.    1.  29.  29.  54.  29.  29.   0.   0.  53.  29.  13. 
 11.  11.  13.  13.  35.   36.  11.  11.   0.  21.  21.   0.  12.  21.  21.   0. 
  4.   4.  42.  42.  27.   28.  10.  11.  24.   0.  22.  24.  24.   3.   0.  24. 
 10.  11.   7.   8.  18.   18.   0.   0.   9.   0.   5.   9.  15.   0.   0.  33. 
  3.   3.   4.   4.  14.   15.   8.   8.   0.  22.  22.   0.  22.  22.  26.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.  18.  24.   0.  14.   8.   8.  36. 
  0.   0.  15.  16.  10.   11.  20.  20.   0.   3.   3.   0.   0.   8.   3.  24. 
 18.  18.   0.   0.  14.   14.   4.   4.   7.  31.  32.   7.   7.   0.   0.  42. 
 26.  26.   1.   1.  48.   48.  21.  21.   0.  14.  14.   0.  15.  14.  14.  39. 
 36.  36.  27.  27.  21.   21.   0.   0.   0.  17.  17.  20.   6.  17.  17.   0. 
  0.   0.  16.  16.   2.    2.  18.  18.   0.  29.   4.   0.  12.   4.   4.   3. 
 40.  40.   0.   0.   5.    5.  43.  43.   0.   6.   1.   0.   0.   1.  50.   0. 
  1.   2.   9.   9.  35.   35.  24.  25.   0.   4.   4.   0.   6.   4.  14.   0. 
 30.  30.  22.  22.   0.    0.  34.  34.  36.   0.  60.  24.  24.   0.   0.  24. 
 45.  45.  19.  19.   3.    3.  23.  23.  18.   0.  22.   0.   0.   0.   0.   0. 
 10.  10.   9.   9.   0.    0.  19.  19.  14.  24.  24.  14.  14.   0.   0.  38. 
  0.   0.   4.   4.   0.    0.   4.   4.  17.   0.  44.  17.  34.   0.   0.  40. 
  0.   0.   3.   4.  11.   11.  14.  15.   0.  30.   6.   0.  18.   6.   6.   7. 
 26.  26.   7.   7.   9.   10.   9.  10.  62.  41.  41.   7.   0.  41.  41.   0. 
 11.  11.  26.  27.   0.    0.  15.  16.  32.   0.   3.  12.  12.  23.   0.  12. 
  0.   0.   3.   3.  10.   11.  13.  14.   0.  31.   6.   0.   2.   6.   6.   9. 
 14.  14.   7.   7.  36.   36.  15.  15.   0.   0.   0.   0.   0.  12.   0.   0. 
  0.   0.   2.   3.   0.    0.   2.   3.   0.  36.  22.   0.  37.   6.   6.  38. 
 17.  18.  24.  24.  26.   27.   0.   0.   0.   4.   4.  20.  41.   4.   4.   0. 
  0.   0.  13.  13.  13.   13.   0.   0.   3.   0.   0.   3.  22.   0.   0.  18. 
  5.   5.   0.   0.   4.    4.   1.   1.  20.   6.   6.  13.   0.   6.  20.   0. 
  4.   5.   0.   0.  16.   17.  12.  12.  14.   0.   0.  14.  14.  46.   0.  29. 
  3.   3.   2.   3.   0.    1.   0.   0.   2.   6.  16.   2.  40.   0.   0.   2. 
 33.  34.  23.  23.   0.    0.  37.  37.  20.   0.  35.  10.  10.   0.   0.  10. 
 13.  13.   8.   9.   9.    9.  30.  31.   6.  53.   0.   6.   6.   0.   0.  52. 
  0.   0.   9.   9.   0.    0.   9.   9.   3.  18.   0.  34.  20.   0.  38.   3. 
 25.  25.  26.  27.   0.    0.   1.   2.  35.  33.  36.  35.  47.   0.   0.  35. 
 19.  19.   0.   0.  19.   20.   6.   7.  29.  35.   0.  29.  29.   0.  10.  29. 
 19.  20.   1.   2.  14.   14.   4.   4.   3.   2.   0.  11.   3.   0.   0.   3. 
 21.  22.   4.   4.   6.    6.  11.  11.   0.  36.   4.   0.   0.   0.   0.   0. 
 14.  14.  50.  50.   0.    0.  36.  36.   0.  46.  13.  11.  14.  13.  13.   0. 
  0.   0.  17.  17.  18.   18.  35.  35.  11.  28.   0.  11.  53.   0.   0.  13. 
 11.  11.   0.   0.  38.   38.  27.  27.   4.   0.   0.   2.   2.  62.  35.   2. 
 28.  28.  17.  17.  11.   11.   0.   0.   2.   6.  28.   2.  37.   0.   0.   2. 
 19.  19.  27.  28.  39.   40.   0.   0.  12.   0.   0.  21.  12.  18.   0.  12. 
 25.  26.   3.   3.  11.   11.  11.  12.   3.  11.   0.  45.   3.   0.   0.   3. 
  3.   3.   0.   0.  24.   24.  25.  25.  11.  30.  30.   0.   0.  30.  30.  35. 
  0.   0.  11.  11.   0.    0.  11.  11.   6.  10.  16.   6.  35.   0.   0.  39. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.  40.  34.   0.  24.  27.  27.  40. 
  5.   6.   0.   0.  29.   30.  24.  24.  24.   0.   0.   7.   7.  43.   0.  13. 
  0.   0.  12.  13.   5.    5.   7.   8.   5.   0.   0.  34.   5.  14.   2.   5. 
  7.   7.   7.   7.  14.   14.   0.   0.   0.   6.   6.  60.  46.   6.  35.   0. 
  0.   0.   2.   2.  15.   15.  17.  17.   5.  16.   0.   5.  18.   0.  15.   5. 
 11.  11.  16.  16.   0.    0.  17.  17.   4.  32.   8.   4.   4.   0.   0.   4. 
 13.  13.   2.   2.  28.   28.  13.  13.  24.   0.   0.  24.  24.  57.  15.  24. 
 13.  13.   0.   0.  17.   17.   4.   4.   3.  32.   0.   3.  17.   0.   0.  15. 
  8.   8.  35.  35.  17.   18.   9.  10.   0.  31.  53.   0.  33.  31.  31.   0. 
 46.  46.   0.   0.  14.   14.  32.  32.  30.  15.  28.   0.   0.  15.  15.  16. 
 24.  24.   3.   3.   0.    0.  27.  27.  13.   8.  35.   0.   0.   8.   8.  18. 
 10.  10.  45.  46.   0.    0.  35.  36.   0.  17.  15.   0.  18.   0.   0.   0. 
 14.  14.   0.   0.  15.   16.  16.  17.  26.  22.  22.   0.   0.  22.  28.   0. 
  0.   0.  23.  23.   2.    3.  22.  22.  14.   0.   0.  14.  27.   0.   0.  24. 
  8.   9.   5.   5.  13.   14.   0.   0.   0.   5.   5.   6.  58.   5.  31.   0. 
 30.  30.  22.  22.   8.    8.   0.   0.  30.   0.  34.   9.   9.   6.   0.   9. 
 34.  34.  19.  19.  15.   15.   0.   0.   0.   2.   2.   4.   0.  23.   2.   0. 
  0.   0.  19.  19.  16.   16.   3.   3.   0.   0.  15.   0.  16.   0.   0.  38. 
  0.   0.  24.  24.   0.    0.  24.  24.  30.   5.   5.   4.   0.   5.  41.   0. 
  0.   0.  14.  14.   1.    1.  15.  15.   0.  26.   1.   0.  10.   1.  32.   0. 
  0.   0.   2.   3.   1.    1.   1.   1.   0.  18.  24.   0.  43.  18.  18.   0. 
  6.   6.   0.   0.  11.   12.   5.   5.   2.   0.   0.   2.   2.  40.   0.  40. 
  9.   9.  26.  27.  24.   24.   0.   0.   0.   0.   0.  19.   0.  56.   0.   0. 
  7.   7.  14.  15.  21.   22.   0.   0.   6.   0.   2.   6.  18.   0.   0.  19. 
 12.  13.  19.  19.   0.    0.   9.   9.   0.  28.   6.  41.   0.   6.   6.   0. 
  4.   4.  13.  14.  15.   16.   0.   0.   4.   0.   9.   4.  56.   0.   0.   4. 
 18.  19.  17.  18.   0.    0.   3.   3.  48.   0.   2.   4.   4.   0.   0.   4. 
  0.   0.  15.  15.   5.    5.  10.  10.   0.   7.  26.   0.  13.   7.   7.  12. 
 10.  10.  39.  39.   8.    8.  21.  21.   0.  10.  12.   0.   0.  28.  10.   0. 
  8.   8.  15.  15.   0.    0.  22.  22.   8.   2.  46.   0.   0.   2.   2.   0. 
  0.   0.  14.  15.   0.    0.  14.  15.   0.  34.  36.   0.  34.  32.  32.   7. 
 15.  15.   4.   4.  11.   11.   0.   0.  18.  12.  12.   0.   0.  39.  12.   0. 
 13.  14.  34.  35.   0.    0.  21.  21.   0.  39.   2.  16.  27.   2.   2.   0. 
  0.   0.   8.   8.   0.    0.   8.   8.  10.   0.   0.  40.  20.   0.  64.  10. 
  1.   1.   0.   0.   9.    9.   8.   8.  52.  12.  12.   0.   0.  57.  13.   0. 
 26.  26.   4.   5.  21.   22.   0.   0.  40.   0.  13.  14.  14.  36.   0.  14. 
  1.   2.  18.  19.   5.    6.  25.  26.   0.  36.  16.   0.   0.  16.  16.  41. 
 11.  12.  18.  18.   4.    5.   2.   2.   6.   0.  45.   6.  12.   0.   0.   6. 
 30.  30.  13.  13.   3.    3.  14.  14.   6.  12.  12.  21.   0.  12.  12.   0. 
  4.   4.   5.   5.   0.    0.   7.   7.   0.  25.  28.   0.   0.  24.  24.   0. 
 34.  34.  12.  12.  20.   20.   2.   2.   3.  29.   9.   3.   3.   0.   0.   3. 
 14.  14.   0.   0.   7.    7.  18.  19.   0.  23.  20.   0.   0.  20.  20.  33. 
  4.   4.   9.  10.   0.    0.   5.   6.   9.   0.   6.   9.   9.   3.   0.   9. 
  1.   1.   8.   8.   0.    0.   9.   9.  42.   0.  18.   8.   8.   0.   0.   8. 
 11.  11.  11.  11.   0.    0.  14.  14.   0.  14.  11.  15.   0.  11.  11.   0. 
  5.   5.  36.  37.  15.   15.  56.  57.  16.   0.   0.  14.  14.   0.   0.  18. 
  2.   2.  25.  25.   0.    0.  27.  27.   9.   2.   4.   0.   0.   2.   2.  10. 
 25.  25.   0.   0.  39.   40.  14.  15.   9.  10.  10.   0.   0.  38.  20.   0. 
  0.   0.   4.   4.   3.    4.   7.   8.   0.  20.   6.   0.   0.   6.   6.  49. 
 17.  17.   0.   0.  15.   15.   2.   2.  60.  33.  33.   4.   0.  33.  61.   0. 
 19.  19.  13.  13.   5.    5.   1.   1.  12.  20.  10.  12.  12.   0.   0.  12. 
  0.   0.  10.  10.   6.    7.   3.   4.   0.   0.  40.   0.   0.  11.   0.  26. 
  0.   0.   2.   2.  13.   13.  15.  15.  42.   0.   0.  12.  12.  20.   0.  19. 
  5.   5.   0.   0.   7.    7.   2.   2.  15.   0.   0.   8.   8.  24.   0.  16. 
 13.  13.  36.  37.  11.   11.  12.  12.   0.  10.  24.   0.   0.  24.  10.   0. 
 10.  10.  13.  13.   0.    0.   3.   3.   0.  11.   2.  16.  30.   2.   2.   0. 
  0.   0.  12.  12.  26.   26.  38.  38.  38.   0.   0.  18.  18.  38.  10.  18. 
  8.   9.  20.  20.   8.    9.  37.  37.  31.  19.  19.   0.   0.  19.  36.   0. 
  2.   2.  26.  27.   6.    6.  18.  18.   0.   3.  31.   0.   0.  31.   3.   0. 
 41.  41.  11.  12.  24.   25.   5.   5.   0.  16.  21.   0.   0.  13.  13.   0. 
  9.  10.   0.   0.  27.   28.  37.  37.   0.  34.   9.   0.   0.   9.   9.  27. 
  0.   0.  18.  18.   4.    4.  22.  22.  62.  27.  27.   0.   0.  32.  47.   0. 
  4.   4.  10.  10.  12.   12.   0.   0.   0.   5.  32.   0.   0.   5.   5.   0. 
  0.   0.   7.   7.  15.   15.  19.  19.   8.   0.   0.   8.   8.  15.   0.  29. 
  2.   3.  10.  10.  12.   13.   0.   0.   2.   0.   3.   2.  26.   0.   0.  12. 
  6.   6.   3.   3.   9.    9.   0.   0.   0.   6.  17.   0.   0.  17.   6.  36. 
 28.  28.   2.   2.   0.    0.  30.  30.  18.   0.   0.   6.   3.   0.  28.   3. 
  9.   9.   2.   2.   0.    0.   7.   7.   6.   9.  52.   6.   6.   0.   0.   6. 
 32.  32.  19.  19.  13.   13.   0.   0.   0.  12.   7.   5.   6.   7.   7.   0. 
 28.  29.  34.  35.  27.   27.   0.   0.   3.   0.   0.  26.   3.   1.   0.   3. 
 33.  33.   0.   0.  40.   40.  37.  37.  26.   0.   0.  22.  22.   0.  19.  22. 
  2.   2.   0.   0.  18.   18.  16.  16.   3.  36.   0.   3.  46.   0.   0.  52. 
  0.   0.   6.   7.   4.    4.  10.  11.   6.   0.   0.   2.   2.  40.   0.  24. 
 37.  37.   0.   0.  13.   13.  24.  24.  14.   6.  14.   0.   0.   6.   6.  16. 
 10.  10.   9.   9.  19.   19.   0.   0.   0.   7.   7.  38.  25.   7.  33.   0. 
 35.  35.   0.   0.  33.   33.  10.  10.   7.  45.   0.   7.   7.   0.   7.   7. 
  6.   6.  21.  22.  12.   12.   3.   3.   6.   0.   0.  32.   6.  37.   0.   6. 
