  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
2919.157   -2.325   -2.303    2.161    2.275    2.414    2.298   -2.113   -2.144 
3073.566    3.213    3.266    0.648    0.797    3.163    2.931    0.610    0.627 
3090.352   -0.567   -0.541    3.174    3.286   -0.721   -0.899    3.081    3.092 
3115.547   -1.959   -2.259   -2.316   -2.099    2.189    2.328    2.592    2.471 
3163.337   -2.921    2.911    1.160   -1.039   -3.202    3.425    0.435   -0.287 
3165.730    3.547   -3.319    0.160    0.190   -2.992    2.992    0.228   -0.340 
3179.114    0.707   -0.774    4.455   -4.414    0.964   -0.752    0.349   -0.223 
3184.058   -0.011   -0.068    0.353   -0.373   -0.347    0.451   -4.535    4.590 
2917.869   -2.215   -2.218    2.272    2.293    2.418    2.382   -2.109   -2.115 
3064.623   -2.067   -2.219    1.353    2.410   -3.942   -2.886    0.384    0.376 
3069.717    1.930    2.890    3.584    3.115    0.302    0.753    1.705    1.704 
3106.479   -1.770   -2.607   -0.515   -0.248    1.821    1.218    3.693    3.603 
3145.403   -1.628    0.723    3.310   -2.870    2.387   -3.627   -0.047    0.076 
3158.749    2.666   -1.641   -1.826    2.768    3.033   -3.381   -0.402    0.036 
3172.253    3.987   -3.600    2.596   -2.078   -1.056    0.799    0.242   -0.420 
3184.285    0.159   -0.221    0.229   -0.243   -0.237    0.282   -4.539    4.616 
2913.789   -2.423   -2.493    2.302    2.228    2.193    2.177   -2.071   -2.093 
3066.695    3.543    3.302    0.061    0.222    2.792    2.797   -0.815   -1.186 
3081.881    0.513    0.664    3.356    3.153    0.255    0.246    2.983    3.271 
3107.490   -1.912   -1.055   -2.318   -2.092    2.764    2.890    2.076    2.591 
3147.489   -4.218    4.691   -0.064    0.454   -0.256   -0.128   -1.044    0.303 
3168.810    0.266   -0.346   -4.411    4.697   -0.184    0.006   -0.188    0.229 
3169.527    0.112   -0.061   -0.077    0.010    4.499   -4.440   -0.989    0.945 
3178.334   -0.871    0.515   -0.270    0.259    0.986   -0.945    4.653   -4.169 
2915.828    2.091    2.214   -2.399   -2.281   -2.240   -2.380    2.264    2.140 
3069.197    1.636    1.687   -2.766   -2.822    2.325    2.317   -2.191   -2.129 
3076.239    1.718    1.796    1.347    1.300    2.451    3.264    3.105    2.319 
3105.878   -3.411   -2.975   -2.031   -2.640    1.133    1.258    1.940    1.819 
3153.913   -0.548    0.122   -2.852    2.474   -3.811    3.389    0.427   -0.819 
3161.437    1.531   -1.577    2.488   -2.628   -1.789    1.139    2.771   -3.394 
3167.661   -0.605    1.000    2.655   -2.494   -2.454    2.206   -2.851    2.846 
3180.023   -4.139    4.296    0.810   -0.516    0.047   -0.345    1.382   -1.890 
2917.671   -2.100   -2.147    2.353    2.399    2.421    2.391   -2.108   -2.084 
3075.399    2.579    2.647   -0.607   -0.463    3.411    3.727    1.073    0.694 
3080.014    0.257    0.225    3.241    3.428   -0.524   -0.365    3.204    2.922 
3112.614   -3.089   -3.040   -1.728   -2.017    0.947    1.646    2.705    2.221 
3155.746   -0.107   -0.187   -0.381    0.127    4.703   -4.203   -0.454    1.135 
3163.196    0.266   -0.008    4.679   -4.417    0.322   -0.261    0.135   -0.138 
3178.628    2.838   -2.808   -0.258    0.201    0.492   -0.734    3.384   -3.718 
3182.732    3.622   -3.612   -0.029   -0.040   -0.424    0.662   -2.613    2.925 
2910.914   -2.318   -2.578    2.546    2.306    2.080    2.036   -1.994   -2.042 
3072.235    1.825    2.679   -1.916   -1.475    3.218    2.846   -1.799   -1.816 
3076.950    2.408    2.333    3.091    3.054    1.144    1.248    2.037    2.076 
3111.691   -1.557   -2.187   -1.146   -1.816    2.583    2.232    3.100    2.927 
3149.222   -3.274    2.236   -3.356    3.633   -0.526    0.674    0.488    0.359 
3160.375   -3.709    3.446    2.896   -2.668    0.316   -0.559    0.259   -0.043 
3173.870    0.116   -0.004    0.548   -0.852   -4.133    4.496    1.294   -1.398 
3183.570   -0.201    0.088    0.193   -0.340   -1.202    1.436   -4.358    4.416 
2928.954   -2.276   -2.307    2.291    2.235    2.232    2.252   -2.254   -2.265 
3083.439    1.801    1.743    1.592    1.585    2.397    3.262    3.001    2.201 
3090.847    2.092    2.244   -2.425   -2.320    2.225    2.164   -2.436   -2.372 
3118.757    2.811    2.743    2.708    2.790   -1.190   -1.999   -2.107   -1.197 
3171.239   -0.015   -0.316    0.226   -0.500    3.823   -2.622   -2.499    3.715 
3181.047    3.364   -3.217    2.499   -2.595    1.080   -1.142    1.494   -1.675 
3183.287   -3.149    3.246    2.777   -2.651    1.189   -1.264    1.407   -1.430 
3185.806   -0.100    0.059   -2.632    2.703    2.771   -2.717    2.579   -2.506 
2920.055   -2.150   -2.315    2.421    2.262    2.214    2.300   -2.226   -2.152 
3071.894    1.587    1.820   -2.560   -2.795    2.788    2.390   -1.962   -1.939 
3087.557    2.161    2.202    1.997    1.970    2.392    2.555    2.556    2.370 
3111.385   -2.930   -2.715   -1.406   -2.490    1.965    1.240    2.385    2.526 
3158.637    1.448   -0.723    3.781   -3.046    2.373   -3.054    0.194   -0.602 
3171.655    2.115   -2.195    1.228   -1.737   -2.960    3.063    2.231   -2.225 
3175.109   -1.075    1.408    2.409   -2.283   -2.153    1.936   -3.177    3.057 
3181.345    3.707   -3.674   -1.226    0.943    0.416   -0.164   -2.358    2.600 
2918.220   -2.138   -2.272    2.353    2.317    2.249    2.241   -2.273   -2.191 
3068.503    2.258    1.635   -2.243   -2.159    0.981    0.847   -3.060   -3.555 
3079.867    2.582    2.467    0.832    1.150    2.969    3.386    2.187    1.292 
3105.486   -2.849   -1.650   -2.847   -3.227    1.949    2.320    0.837    1.488 
3153.809    1.456   -2.743    0.675   -1.189   -1.253    0.955    3.912   -3.480 
3166.753    1.468   -1.215    3.336   -3.317    2.932   -2.470   -0.559    0.995 
3170.882    0.270   -0.997   -2.925    2.495    3.492   -3.253    1.479   -1.017 
3179.375    3.553   -3.888   -1.449    1.044   -0.799    1.117   -1.862    2.413 
2921.354    2.351    2.291   -2.210   -2.155   -2.192   -2.272    2.265    2.317 
3077.406   -2.700   -2.775    1.137    1.777   -3.321   -2.894    1.235    1.043 
3081.118    1.660    1.926    3.590    3.259    0.706    0.968    2.100    2.391 
3110.930    1.831    2.383    1.253    1.501   -2.694   -1.817   -2.833   -3.189 
3161.529   -2.777    2.406    3.061   -2.969    1.764   -2.394    0.706   -0.757 
3168.738    3.711   -3.386    1.537   -0.839    2.225   -2.877    0.066   -0.538 
3176.507   -0.043    0.273   -1.409    1.478    0.669   -0.171    4.502   -4.125 
3180.590   -1.069    1.330   -2.683    3.037    3.067   -3.154   -1.415    1.198 
2919.820   -2.320   -2.386    2.338    2.280    2.168    2.226   -2.186   -2.137 
3073.986   -2.287   -2.334    1.772    2.221   -3.046   -2.645    1.791    1.776 
3080.976    2.431    2.702    3.159    3.059    1.103    1.293    1.752    1.737 
3110.451    1.777    1.740    0.893    1.539   -2.876   -2.066   -3.013   -3.267 
3159.986   -1.638    1.624    4.081   -3.660    1.246   -2.141   -0.164   -0.272 
3162.291    4.289   -4.075    1.435   -1.116    0.915   -1.155    0.765   -0.764 
3176.725   -0.444    0.570   -1.826    2.201    3.912   -4.147    0.527   -0.728 
3181.658   -0.725    0.533   -0.060   -0.113   -0.623    0.890    4.570   -4.390 
2917.536    2.119    2.232   -2.477   -2.380   -2.257   -2.233    2.155    2.163 
3076.425    0.081   -0.158    3.427    3.146   -0.710   -0.653    3.121    3.024 
3083.369    2.689    2.920   -0.158    0.169    3.425    3.571    0.904    0.733 
3115.024   -2.774   -2.941   -1.908   -2.003    1.535    1.869    2.597    2.271 
3159.500   -0.688    0.318   -4.394    4.644   -0.104   -0.109   -0.132    0.299 
3168.729    0.078   -0.206    0.007   -0.153    4.297   -3.979   -1.750    2.102 
3176.408   -0.689    0.613    0.268   -0.265   -1.833    1.968   -4.033    4.187 
3181.733    4.652   -4.368   -0.564    0.413   -0.362    0.444   -0.623    0.494 
2896.506    2.532    2.495   -2.193   -1.944   -1.860   -1.974    2.291    2.483 
3055.833    2.097    2.599   -2.142   -1.696    1.376    1.472   -2.851   -3.166 
3070.761    3.018    1.806    2.463    2.349    2.455    2.556    0.917    1.979 
3104.598    2.068    0.997    2.333    2.666   -3.131   -2.670   -1.208   -2.282 
3135.596   -3.748    4.444   -0.298    1.748   -0.001    0.242    1.735   -0.959 
3143.794    1.223   -1.162    0.593   -0.957    1.219   -0.169    4.632   -3.754 
3166.803   -0.876    1.558    4.135   -3.775    1.511   -2.021   -0.853    0.386 
3179.282    0.200   -0.264   -1.699    2.026    4.099   -4.226   -0.510    0.262 
2911.993   -2.421   -2.434    2.380    2.278    2.049    2.130   -2.134   -2.139 
3069.606    3.386    3.580    2.180    1.748    2.085    2.156    0.166    0.290 
3071.894    0.897    0.836   -3.198   -3.001    1.772    1.750   -2.649   -2.718 
3110.207   -1.198   -1.329   -1.189   -1.282    3.151    2.761    2.695    3.257 
3148.246    4.439   -4.193   -1.264    1.528   -0.062    0.132    0.143   -0.108 
3154.131   -1.320    1.452   -4.105    4.373   -0.696    0.945   -0.226    0.401 
