  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  2.   3.  15.  15.   0.    0.  17.  18.  12.  16.  26.   0.   0.  16.  16.  16. 
  0.   0.   3.   3.   0.    1.   3.   4.   1.   1.   0.   1.   2.   0.   0.   1. 
  6.   6.   0.   0.  19.   19.  13.  13.   0.   5.   5.   0.   0.  26.   5.  10. 
  2.   2.   0.   1.   1.    1.   0.   1.  12.   0.   0.  12.  12.   0.   0.  12. 
  8.   8.   6.   6.   3.    3.   0.   0.   3.   0.  20.   3.   3.   7.   0.   3. 
  0.   0.   6.   6.   2.    2.   8.   8.  14.  15.  15.   0.   0.  17.  15.   5. 
 10.  10.   0.   0.   2.    2.   8.   8.   8.  14.   0.  10.   8.   0.  24.   8. 
  2.   2.  10.  10.  21.   21.  33.  33.  14.   0.   0.   5.   5.   0.   0.  19. 
  9.   9.   0.   0.  12.   12.   7.   7.  35.   4.   4.   0.   0.   4.  22.   0. 
 13.  13.   6.   6.   3.    3.   4.   4.   0.  21.  23.   0.   0.  16.  16.   0. 
  2.   2.   2.   2.   6.    7.   2.   3.   0.  20.  20.   0.   0.  20.  25.   0. 
  0.   0.  31.  31.  19.   19.  12.  12.   0.   2.  17.   0.   0.   7.   2.   0. 
 11.  12.   2.   3.   6.    6.   3.   3.  14.  12.   8.  14.  14.   0.   0.  14. 
  0.   0.  10.  10.   2.    2.  12.  12.  22.   4.   4.   0.   0.   5.   4.  38. 
  0.   0.  10.  10.  14.   14.  11.  11.  19.   0.   0.  19.  22.   0.   0.  29. 
  3.   3.   9.  10.   0.    0.   6.   7.  10.  10.  14.   0.   0.  16.  10.   0. 
  4.   4.  16.  16.   0.    0.  16.  16.   0.   4.   4.   1.   0.   4.   4.   0. 
  0.   0.   7.   8.   1.    1.   6.   7.   0.  14.  28.   0.   1.  14.  14.  10. 
  0.   0.   6.   6.   7.    7.   5.   5.   0.   0.   0.   0.   2.   0.   0.   0. 
  1.   1.   8.   8.   5.    5.  14.  14.  11.   2.   2.   0.   0.   2.   5.   0. 
  2.   3.   0.   0.   3.    4.   2.   2.   0.   2.   2.   0.   0.   2.  10.   0. 
 11.  11.   6.   7.   3.    3.   1.   2.   0.  16.   0.   8.   0.   0.   0.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.  22.   9.   9.  14.   0.  12.  14.   0. 
  3.   4.   0.   0.   4.    4.   3.   4.   0.  10.   2.   0.   0.   2.   4.   0. 
 15.  16.   2.   2.  11.   11.   2.   3.   0.   7.   3.   4.   0.   3.   3.   0. 
 16.  17.   0.   1.  16.   16.   0.   0.   1.   1.   0.   1.   2.   0.   0.   1. 
  0.   0.   2.   2.   0.    0.   2.   2.   2.   4.  24.   2.  11.   0.   0.  14. 
 12.  12.  19.  19.   0.    0.   7.   7.  16.   2.   4.  16.  27.   0.   0.  16. 
 30.  30.   0.   0.  22.   22.   8.   8.   5.   2.   0.  13.   5.   0.  28.   5. 
 12.  13.   0.   0.  21.   22.   9.   9.   0.  20.   4.   0.  22.   4.  16.   0. 
  7.   7.   2.   2.   5.    5.   0.   0.   0.  19.  14.   8.   1.  14.  14.   0. 
 20.  20.  19.  19.   1.    1.   0.   0.   3.  12.   8.   3.  20.   0.   0.   3. 
  0.   1.   0.   1.   0.    0.   1.   1.   0.   0.   0.   2.   0.   0.   1.   0. 
  9.  10.   1.   1.   9.   10.   0.   0.   8.   0.   0.   8.   8.   0.   0.   8. 
  0.   0.  10.  10.   3.    4.   9.  10.   0.   2.   2.   0.   0.  12.   8.   0. 
  0.   0.   8.   8.   7.    8.  15.  16.  14.   0.   0.   7.   7.   9.   1.   7. 
  1.   1.   0.   0.   7.    7.   6.   6.   3.  13.   0.   3.   4.   0.   2.   3. 
 13.  13.  15.  15.   5.    5.   0.   0.  11.   0.   0.  17.  11.  20.   0.  11. 
  5.   5.   4.   4.  13.   13.   4.   4.   0.   6.   6.   0.   6.   6.   6.   4. 
 18.  18.   0.   0.  30.   31.  24.  25.   6.   0.   0.   3.   3.   0.  12.   3. 
  0.   0.   7.   7.   3.    4.   6.   7.   7.   0.   0.   7.   7.   3.   0.  17. 
  5.   5.   0.   0.   0.    0.   5.   5.   0.   9.   0.  12.   0.   0.   4.   0. 
  0.   0.   6.   6.   6.    6.   0.   0.   2.   0.  10.   2.  18.   0.   0.   4. 
  1.   1.   5.   6.   2.    2.   2.   3.   0.   4.   4.   9.   2.   4.   4.   0. 
  8.   9.  11.  12.   0.    0.   3.   3.  12.   2.   2.   7.   0.   4.   2.   0. 
  3.   4.   0.   0.   3.    3.   0.   1.   0.   7.   7.   1.   0.   7.   8.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   2.  34.   0.  14.  11.   0.  10.   2. 
  1.   1.   2.   2.   0.    0.   3.   3.   1.  12.   0.  21.   1.   0.  30.   1. 
  8.   8.   6.   7.   1.    1.  15.  16.  20.   0.   0.  12.  12.   0.   6.  12. 
  0.   0.  12.  12.   6.    6.  16.  16.   4.   0.   0.   4.   4.   6.  16.   4. 
  2.   3.   0.   0.   2.    3.   0.   0.  20.  29.   0.  32.  30.   0.  30.  20. 
  0.   0.  12.  12.   4.    4.   8.   8.   3.   0.  18.   3.   3.  18.   0.   9. 
 15.  15.   8.   8.   2.    2.   5.   5.   1.  12.  23.   1.   1.   0.   0.   1. 
  0.   1.   4.   5.   6.    6.   1.   1.   0.   0.   0.   0.   0.  25.   9.   0. 
  0.   0.   5.   5.   5.    6.   3.   4.   2.   0.   0.   2.   8.   0.   0.   8. 
 14.  14.   0.   0.   6.    6.  19.  20.  28.   0.   0.   2.   2.   0.  32.   2. 
  6.   6.   6.   7.   0.    0.   0.   1.   0.  22.  12.   7.  18.  12.  12.   0. 
  0.   0.   2.   2.   2.    2.   0.   0.   0.   0.   0.  36.   4.   0.  21.   0. 
 16.  16.  22.  23.  13.   13.   0.   0.   0.   8.  16.   0.  28.   8.   8.   0. 
  5.   5.   0.   0.   6.    6.   1.   1.  24.   0.   0.  14.  14.  10.   6.  14. 
 15.  15.  17.  17.   2.    2.   0.   0.   0.   0.   0.  40.   8.   0.   0.   0. 
  0.   0.  11.  11.  11.   11.  22.  22.   0.  12.  10.   0.  24.  10.  10.  20. 
  0.   0.   7.   7.   0.    0.   7.   7.  15.   2.   2.   0.   0.   4.   6.   0. 
 19.  19.   6.   6.  13.   13.   0.   0.  20.   0.   0.  13.  10.   2.   0.  10. 
 16.  17.  12.  12.   0.    0.  18.  18.  22.   5.  22.   0.   0.   5.   5.   0. 
 11.  12.   0.   0.  21.   22.  10.  10.   0.   6.   4.   0.  10.   4.  33.   0. 
  9.   9.  18.  18.  13.   13.   0.   0.   0.   2.  10.   0.  23.   2.   2.   0. 
  1.   1.   3.   3.   7.    7.  11.  12.   0.  24.  10.   0.   0.  10.  10.  27. 
 26.  26.   7.   7.  26.   26.   0.   0.   6.   0.   2.   6.  10.   0.   0.   6. 
  0.   0.   7.   8.   1.    2.   6.   6.   0.   7.   7.   1.   0.  17.  18.   0. 
 10.  11.   0.   1.   7.    7.   3.   3.   0.   8.  12.   0.   0.   0.   0.   0. 
  8.   8.   1.   1.   9.    9.   0.   0.   3.   0.   8.   3.  33.   0.   0.  11. 
 13.  13.   3.   3.  16.   16.   0.   0.  21.   0.   5.  21.  21.   6.   0.  23. 
  2.   2.   0.   0.   6.    6.   4.   4.  16.   0.   0.   3.   3.  36.  37.   3. 
 16.  17.   0.   0.  10.   10.   6.   7.   6.  17.   4.   6.   6.   0.   0.  22. 
  7.   8.   1.   1.   2.    2.   4.   5.   5.  14.  20.   0.   0.  14.  14.   0. 
  2.   2.   2.   2.   0.    0.   0.   0.   2.   2.   0.  14.  32.   0.   0.   2. 
  0.   0.   1.   1.   3.    4.   4.   5.  20.   5.   0.  20.  20.   0.   0.  22. 
 20.  21.   5.   5.  11.   12.   4.   4.   8.  14.  14.   0.   0.  14.  14.   0. 
  5.   5.   0.   0.   0.    0.   5.   5.   0.  21.   0.  14.   0.   0.  24.   0. 
  5.   5.   5.   6.   2.    3.   0.   0.   0.   0.   0.  15.   0.   5.   0.   0. 
 14.  14.  14.  15.   0.    0.   0.   1.   6.   0.  11.   2.   2.   1.   0.   2. 
  2.   3.   0.   0.   6.    7.   4.   4.   0.  32.   4.   0.  14.   4.  30.   0. 
 17.  18.  21.  21.   0.    0.  10.  10.   0.  22.   5.  22.   0.   5.   5.   0. 
  5.   5.  11.  11.   0.    0.   6.   6.   0.  27.  26.  27.  24.  26.  26.   0. 
  8.   8.   3.   3.   3.    3.   2.   2.   1.  10.   1.   1.   1.   0.   0.   1. 
 12.  12.   0.   0.  12.   13.   0.   1.   0.   9.   8.   0.   1.   8.   8.   0. 
 22.  22.   0.   0.  24.   24.   9.  10.   4.   6.   6.   0.   0.   6.   6.   5. 
 17.  17.   4.   4.  12.   12.   1.   1.  10.   6.   0.  12.  10.   0.   0.  10. 
 13.  13.  16.  16.   0.    0.   3.   3.   2.   1.   1.  18.   0.   7.   1.   0. 
 17.  17.   0.   0.  26.   26.   9.   9.   5.   0.   0.   4.   4.   6.   0.  19. 
  8.   9.   7.   8.   0.    0.   9.   9.  10.   0.   0.  16.  10.   0.   0.  10. 
  4.   4.   8.   9.   0.    0.   4.   5.   0.  15.   7.   0.  29.   5.   5.   0. 
  3.   3.   0.   0.   3.    3.   0.   0.   6.  13.   0.  12.  12.   0.   6.   6. 
 10.  11.   8.   8.   0.    0.   2.   3.   2.   0.   0.  10.   2.   0.   0.   2. 
  1.   1.   3.   4.   6.    7.  11.  11.   2.  10.  10.   0.   0.  10.  10.   1. 
 10.  10.   2.   2.  12.   12.   0.   0.   5.   0.   0.  19.  13.   0.   3.   5. 
 18.  18.   0.   0.   3.    3.  15.  15.  15.  12.  12.  34.   0.  12.  21.   0. 
 17.  17.   9.   9.   8.    8.   0.   0.   5.  24.   3.   5.   9.   0.   0.   5. 
  9.   9.  11.  11.   6.    6.   0.   0.   9.   0.  29.   9.   9.   2.   0.   9. 
  6.   6.  16.  16.   0.    0.  10.  10.   0.   9.   4.  39.   6.   4.   4.   0. 
 12.  13.   0.   0.  15.   16.   4.   4.   4.   6.   0.   4.   4.   0.   0.   8. 
  8.   8.   0.   0.  20.   21.  12.  13.   0.  11.   8.   0.  14.   8.   8.  29. 
  3.   4.   0.   0.   3.    4.   0.   0.  17.   3.  15.   0.   0.  15.   3.   1. 
 29.  29.   8.   8.   3.    3.  40.  40.   9.   0.   0.   7.   7.   0.   0.   7. 
  8.   9.   8.   8.  16.   17.   0.   0.   6.   0.   0.   6.   6.   0.  10.   6. 
  0.   0.  14.  14.  11.   11.   3.   3.   2.   0.   0.  10.   5.   0.   6.   2. 
  1.   1.   3.   3.   0.    0.   4.   4.  28.   0.   0.   3.   0.   0.  16.   0. 
  0.   0.   7.   8.   0.    0.   7.   8.   4.  10.   1.   4.  14.   0.   0.  28. 
 14.  15.   0.   0.  10.   11.   4.   4.   0.  36.  12.   0.   0.  10.  10.  21. 
  0.   0.   3.   3.   0.    1.   2.   3.   2.   0.   0.   6.   9.   0.  27.   2. 
  0.   1.   0.   0.   0.    1.   1.   1.   2.   0.   0.   2.   2.   0.   0.   2. 
 11.  11.  18.  18.  34.   35.   6.   6.   0.  12.  12.   0.   0.  15.  12.   6. 
  8.   8.   0.   0.   1.    1.   7.   7.   0.  34.   7.  24.   0.   7.  25.   0. 
 17.  18.   0.   0.  15.   16.  28.  28.   2.   5.   0.   2.   2.   0.   2.   2. 
  8.   9.   0.   0.   1.    2.   7.   7.  10.   9.   0.  20.  10.   0.   5.  10. 
  0.   0.  11.  11.   4.    4.  15.  15.   6.   1.   0.   6.   9.   0.   0.  11. 
  0.   0.   8.   9.  12.   12.  20.  21.   0.  12.   3.   0.   0.   3.   5.   0. 
 13.  13.   0.   0.   6.    6.   7.   7.  13.   6.  22.  13.  13.   0.   0.  30. 
 24.  24.   0.   1.  22.   22.   1.   2.   6.   2.  11.   6.   6.   0.   0.   6. 
  3.   3.   2.   3.   0.    0.   5.   6.  11.   7.   0.  35.  11.   0.   3.  11. 
  0.   0.   1.   2.   5.    5.   6.   7.   7.   0.   0.   5.   5.  14.   0.  12. 
 18.  18.   0.   0.  15.   15.   3.   3.   4.   2.   8.   0.   0.   2.   2.   1. 
  2.   2.   0.   0.  14.   14.  12.  12.   8.   0.   0.   2.   2.  26.  20.   2. 
  1.   1.   1.   1.   3.    3.   1.   1.   0.   2.   2.   0.   3.   2.  13.   0. 
  0.   0.   8.   8.   0.    0.   8.   8.   2.   0.  15.   2.  10.   0.   0.   2. 
 23.  23.  16.  16.   7.    7.   0.   0.   0.  15.   8.   0.  26.   8.   8.   0. 
  4.   5.   0.   1.   4.    4.   0.   0.   0.   9.   8.   0.   1.   8.   8.   0. 
  0.   0.   2.   2.  16.   16.  18.  18.  13.   0.   0.   4.   4.  17.   0.   4. 
 13.  13.   0.   0.  13.   14.   0.   1.  13.  12.  12.   0.   0.  21.  12.   8. 
  0.   0.   0.   0.   5.    6.   5.   6.  11.   0.   0.   0.   0.  14.  14.   0. 
  0.   0.   0.   1.   0.    1.   1.   1.   2.   1.   0.   2.   2.   0.   0.   2. 
 13.  13.  10.  10.   3.    3.   0.   0.  20.   0.  12.   2.   2.   4.   0.   2. 
  0.   0.  23.  23.  12.   13.  13.  13.   0.   3.   3.   0.   0.  15.   4.   0. 
 11.  11.  12.  13.  16.   17.   0.   0.  12.   0.   5.  12.  12.  13.   0.  12. 
  6.   6.   0.   0.   4.    4.   2.   2.  20.   0.   5.  16.  16.   0.   0.  30. 
  3.   3.   0.   0.   9.    9.   6.   6.   0.   4.   3.   0.   6.   3.   3.   0. 
  3.   4.   4.   4.   1.    2.   9.   9.  24.   6.   6.   0.   0.   6.  18.   0. 
  4.   5.   0.   0.  12.   12.   7.   8.   0.   2.   0.   0.  17.   0.   0.   7. 
  7.   8.   1.   1.   5.    5.   1.   2.   0.  32.  24.   4.   0.  24.  24.   0. 
  1.   1.   0.   0.   1.    2.   0.   1.   8.   0.   0.   7.   7.   1.   0.   7. 
  0.   0.   2.   2.   0.    1.   1.   2.   2.   0.  12.   2.   2.   6.   0.   4. 
 16.  17.  23.  23.  15.   16.   0.   0.   0.   4.  19.   0.  12.   4.   4.   0. 
  0.   1.   9.   9.   0.    1.   8.   8.   0.  19.  19.   0.   0.  19.  19.   0. 
  4.   4.   0.   0.   5.    5.   9.   9.  10.   0.   0.   0.   0.   0.   0.   0. 
  4.   4.   1.   1.   5.    5.  10.  10.   3.   8.   0.   3.   3.   0.  19.   3. 
 18.  18.   0.   0.   4.    4.  14.  14.   2.   7.   7.   0.   0.   7.   7.  24. 
 14.  14.  10.  10.   0.    0.   7.   7.   6.   0.   8.   0.   0.   0.   0.   0. 
 17.  18.  13.  13.  17.   18.   0.   0.   0.  16.  16.  25.  20.  16.  16.   0. 
  3.   3.   0.   0.   4.    4.   1.   1.   0.   9.   0.   0.   1.   0.   0.   6. 
  0.   1.   3.   3.   0.    1.   2.   2.   4.   0.   0.   4.   4.   0.   0.   4. 
 18.  18.   0.   0.   1.    2.  16.  17.   9.  14.   0.  22.   9.   0.  10.   9. 
  5.   5.  10.  10.  15.   15.   0.   0.   0.   2.   2.  16.   0.  10.  12.   0. 
  5.   6.   5.   5.   0.    1.   0.   0.   5.  22.  17.   5.  12.   0.   0.   5. 
 12.  12.   0.   0.  12.   12.   0.   0.  24.  12.  12.   4.   0.  13.  26.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.   0.  16.  10.   4.   3.  10.  20.   0. 
  0.   0.  16.  16.   1.    1.  15.  15.   0.   9.  14.   0.   8.   9.   9.   1. 
  0.   0.   0.   0.   2.    3.   2.   3.   8.  16.  16.   0.   0.  28.  16.   5. 
  7.   8.   0.   0.   5.    5.   2.   3.  12.   5.   5.  36.   0.   5.   9.   0. 
  0.   0.  17.  17.  24.   24.  26.  26.  14.   0.   0.  14.  22.   0.   4.  14. 
  0.   0.  27.  28.  18.   19.  11.  11.   0.  12.  12.   0.   6.  12.  12.   8. 
  6.   6.   5.   5.   1.    1.   0.   0.   0.  21.  14.   0.   7.  14.  14.   0. 
 18.  18.  27.  27.   0.    0.   9.   9.  10.  34.  15.  10.  32.   0.   0.  10. 
  4.   4.   2.   2.   7.    8.   2.   2.   0.  19.  19.   0.  19.  19.  24.   0. 
  1.   1.   0.   1.   0.    0.   0.   1.   0.   2.   2.   0.   0.   2.   2.   0. 
 16.  16.  17.  18.   0.    0.  16.  17.   6.   2.  29.   6.   6.   0.   0.   6. 
  3.   4.   4.   5.  12.   12.   4.   4.  12.   0.   0.  12.  12.   8.   1.  12. 
 11.  11.  14.  15.   1.    1.   2.   2.   0.   2.  18.   0.   0.  10.   2.   0. 
  5.   5.   0.   1.   5.    6.   0.   0.   7.   0.   1.   7.   7.   0.   0.   8. 
  7.   7.   7.   7.   5.    5.  19.  19.  15.  17.   0.  15.  15.   0.   0.  30. 
 10.  11.   8.   8.   0.    0.  18.  19.  40.   0.   0.  14.   6.   0.   8.   6. 
 14.  14.   0.   0.  19.   20.  24.  25.  35.   0.   0.   8.   8.   0.   1.   8. 
  4.   4.  11.  11.   3.    4.  18.  19.   4.   1.   0.   4.   4.   0.   5.   4. 
 10.  11.   0.   1.   7.    7.   3.   3.   3.   5.   0.  14.   3.   0.   0.   3. 
  2.   3.   2.   3.   4.    4.   9.   9.   8.   0.   0.   0.   0.   0.   5.   0. 
 10.  10.  13.  13.   4.    4.   0.   0.  23.   0.  24.  23.  26.   0.   0.  23. 
  2.   2.   5.   5.   0.    0.   3.   3.  13.   0.   0.  10.   2.   8.   0.   2. 
  0.   0.  19.  19.  11.   11.   8.   8.   0.  13.  21.   0.   0.  38.  13.  24. 
  2.   3.   0.   0.   2.    3.   0.   0.   0.  14.   6.   0.  11.   5.   5.  16. 
  3.   3.  13.  13.   0.    0.  10.  10.  12.  12.  24.  12.  30.   0.   0.  12. 
  0.   0.   8.   8.   3.    3.   5.   5.   0.   0.   0.   2.   0.   1.   9.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  16.  36.  10.  16.  22.   0.   0.  18. 
  0.   0.   1.   1.   0.    0.   1.   1.   2.   8.   8.   0.   0.  19.   8.  13. 
  0.   0.   4.   4.   0.    0.   4.   4.   0.  10.  14.   0.  36.   6.   6.   8. 
  4.   5.   1.   1.   4.    5.   0.   0.  12.   0.   0.  12.  12.   0.   0.  12. 
  5.   5.   3.   3.   8.    8.   0.   0.   0.   8.  18.   0.  21.   8.   8.  39. 
  6.   6.   0.   0.   3.    4.   2.   3.   8.   3.  11.   0.   0.   3.   3.   7. 
  5.   6.   0.   0.   0.    0.   5.   6.   2.   5.  14.   0.   0.   5.   5.   0. 
 12.  12.  22.  22.  24.   24.   0.   0.  10.   0.  17.  10.  10.   0.   0.  10. 
  3.   4.   9.  10.  13.   13.   0.   0.   0.  10.  10.   4.  12.  10.  33.   0. 
 11.  11.   9.  10.   1.    2.   0.   0.   0.   9.   0.   8.   7.   0.   0.   0. 
  0.   0.   3.   3.   1.    2.   4.   5.   1.   1.   0.   1.   3.   0.   0.   4. 
  0.   0.   3.   3.   5.    5.   2.   2.   0.   0.   0.   0.  24.   0.   0.   2. 
 18.  19.   0.   0.   0.    0.  18.  19.   8.   0.  18.   0.   0.   0.   0.  16. 
 13.  13.   6.   7.   1.    2.   5.   5.  24.   0.   8.  22.  22.   0.   0.  22. 
 12.  12.   0.   0.  16.   16.   4.   4.  12.   0.   0.   0.   0.  17.   5.   0. 
  4.   5.   0.   1.   0.    0.   4.   4.   2.   0.   0.   0.   0.   0.   0.   0. 
  0.   0.   1.   2.   1.    2.   0.   0.   0.   0.  12.   0.   0.   7.   0.   8. 
  3.   3.   0.   0.   6.    6.   3.   3.   8.  30.   0.   8.  12.   0.  29.   8. 
  0.   0.   7.   7.   0.    0.   7.   7.   0.   7.  11.   0.  23.   7.   7.  18. 
  1.   1.   0.   0.   8.    9.   7.   8.  37.   2.   2.   0.   0.   6.  15.   0. 
  0.   0.   7.   8.   0.    1.   8.   8.   2.   0.   0.   2.  11.   0.   0.  19. 
 16.  16.   0.   0.  13.   14.   2.   3.   2.  16.   0.   2.   2.   0.   7.   2. 
 12.  12.   0.   0.  12.   12.   0.   0.  34.  16.  16.  32.   0.  22.  18.   0. 
  6.   7.  16.  17.   0.    0.  10.  10.   0.  22.  16.  39.   5.  16.  16.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.  14.   0.  34.  10.  10.  16.   0.  13. 
 25.  26.   5.   6.  11.   12.   8.   9.  28.   0.   7.  10.  10.   0.   0.  10. 
  3.   3.   0.   0.   3.    3.   0.   0.   0.   8.   0.  16.  12.   0.  15.   0. 
 16.  16.  20.  20.  14.   14.   0.   0.   0.  25.  25.  13.  16.  25.  25.   0. 
  9.   9.  15.  15.   0.    0.   6.   6.   0.  11.   8.  12.  14.   8.   8.   0. 
  9.   9.   0.   0.   3.    3.   6.   6.   1.  34.  16.   1.   1.   0.   0.  16. 
  7.   8.  10.  10.   0.    0.  12.  12.   0.   9.  28.   0.   0.   3.   3.   0. 
  4.   5.   3.   3.   0.    0.   7.   8.   2.   1.   1.   9.   0.   1.   6.   0. 
  2.   3.  14.  14.   2.    3.   9.   9.   8.   0.   0.  11.   8.   6.   0.   8. 
 16.  16.   0.   1.  16.   17.   0.   0.   0.  13.  16.   0.   0.  26.  13.   8. 
  2.   3.   7.   8.   3.    3.  13.  13.  26.   0.   0.  18.  18.   0.   0.  24. 
  0.   0.   9.   9.   6.    6.  15.  15.  10.  14.  14.   0.   0.  28.  14.  20. 
 12.  12.   0.   0.  12.   12.   0.   0.   3.   4.   4.   6.   0.  11.  16.   0. 
 15.  16.   5.   5.  20.   21.   0.   0.   0.   6.   8.   0.  13.   6.   6.   8. 
  3.   3.  10.  10.   4.    4.   3.   3.   4.   0.   1.   4.   9.   0.   0.   4. 
  0.   0.  22.  23.  18.   18.   4.   5.   0.   2.  22.   0.  27.   2.   2.   0. 
  0.   0.  12.  13.   8.    8.   4.   5.   0.   0.  14.   0.   8.   0.   0.  20. 
  0.   0.   4.   5.   0.    0.   4.   5.   2.   3.   0.  14.  16.   0.  19.   2. 
  5.   5.   0.   0.   7.    8.   2.   3.  10.   0.   0.   1.   1.  10.   0.   8. 
  1.   1.   4.   5.   3.    3.   1.   1.   0.   3.   3.   9.  32.   3.   3.   0. 
  0.   1.   1.   1.   0.    1.   2.   2.   0.   2.   2.   0.   0.   2.   2.   0. 
 14.  14.   6.   6.  35.   35.  15.  15.   0.  20.  20.   0.  14.  20.  20.   5. 
 14.  14.   0.   0.   1.    1.  13.  13.   9.  10.   0.  11.   9.   0.   8.   9. 
  6.   7.   5.   6.  12.   13.   0.   1.   6.   0.   0.   6.   6.  21.   0.  16. 
  8.   9.   6.   7.   1.    1.   1.   1.  26.   0.   0.  20.  19.   0.   0.  19. 
 11.  11.   4.   4.   5.    5.   2.   2.   0.  15.   4.  15.   0.   4.   4.   0. 
  8.   8.  20.  20.   4.    4.   8.   8.  22.   0.  20.  22.  22.  26.   0.  22. 
  2.   2.   9.  10.   0.    0.  11.  12.   0.  11.  19.   0.   0.   8.   8.  11. 
  0.   0.  13.  14.   6.    7.  12.  12.   0.   4.   4.   0.   0.   6.   4.   1. 
 17.  17.   2.   2.   1.    1.  20.  20.   0.  22.   2.   0.   0.   2.   2.  22. 
  0.   0.  11.  11.   0.    0.  11.  11.  17.   0.  22.   8.   8.   4.   0.  13. 
 16.  17.  10.  10.  13.   14.   0.   0.   0.  15.  15.  14.  37.  15.  15.   0. 
  0.   1.   2.   2.   0.    1.   3.   3.   7.   0.   0.   7.   7.   0.   0.   7. 
  0.   0.  13.  13.   3.    4.  16.  17.   6.   4.   4.   0.   0.   9.   4.   6. 
  3.   4.   0.   0.   3.    3.   0.   1.   6.   3.   7.   6.   6.   0.   0.   7. 
  0.   0.  12.  13.  17.   18.  17.  17.   0.  12.  12.   0.   0.  31.  12.  10. 
 15.  15.   0.   0.  14.   14.  13.  13.  14.  24.   0.  14.  14.   0.  31.  14. 
 17.  17.   0.   0.   9.    9.  18.  18.   9.   0.   0.   7.   7.   0.   0.  18. 
  0.   0.   8.   8.   8.    8.   0.   0.   0.   8.   8.  18.   0.  12.  23.   0. 
  0.   0.   1.   2.   6.    7.   8.   8.   3.   2.   2.   0.   0.  39.   2.  37. 
