  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  0.   0.   9.   9.   7.    7.   2.   2.   2.   0.   0.  18.  10.   0.   6.   2. 
  0.   0.   5.   5.   2.    3.   2.   3.   0.   0.  18.   0.  23.   0.   0.  15. 
  0.   0.  10.  10.   8.    9.  17.  17.   8.   0.   0.   8.   8.   7.  24.   8. 
  0.   0.   3.   3.  15.   16.  12.  12.   0.   2.   2.   0.   7.   2.   2.   1. 
  0.   0.   9.  10.   8.    9.  18.  18.   6.   8.   0.   6.  14.   0.   0.  18. 
  3.   3.   1.   1.   2.    2.   0.   0.   1.   0.  20.   1.  12.   0.   0.   1. 
  6.   6.   6.   7.   0.    0.  12.  13.  12.  12.  20.   0.   0.  12.  12.  14. 
 22.  23.  21.  22.   0.    0.   4.   4.  17.   3.   5.  17.  17.   0.   0.  17. 
 12.  12.   3.   4.   0.    0.  15.  16.  11.   1.   3.   0.   0.   1.   1.   1. 
 10.  11.   4.   5.   1.    2.   4.   5.   4.   8.   8.   2.   0.   8.   8.   0. 
 10.  10.   5.   6.   1.    1.   3.   4.   5.   3.   5.   0.   0.   3.   3.   0. 
  0.   0.   8.   8.   0.    0.   8.   8.   0.  14.  21.   0.  10.   6.   6.  12. 
  4.   4.   0.   0.   0.    0.   4.   4.  10.   6.   0.  10.  10.   0.  20.  10. 
  2.   2.  19.  19.   3.    4.  24.  25.   0.   7.   3.   0.   0.   3.   6.   0. 
  5.   6.   0.   0.  17.   18.  12.  12.   8.   0.   0.   2.   2.  15.   8.   2. 
  2.   2.   4.   4.   4.    4.  10.  10.  12.   0.   0.   6.   6.   0.   0.   6. 
 16.  17.   0.   0.  19.   20.   8.   8.  10.   7.   0.  10.  10.   0.   2.  10. 
 14.  15.   4.   5.  10.   10.   0.   0.   2.   1.   1.   0.   0.   1.   1.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   4.   7.   0.   8.   6.   0.   9.   4. 
  0.   0.   8.   8.   0.    0.   8.   8.   7.  25.   0.   7.  16.   0.   0.  17. 
  0.   0.   3.   3.   0.    0.   3.   3.   2.   4.   0.   8.   5.   0.  18.   2. 
  5.   5.   0.   0.   6.    6.   5.   5.   0.  16.   6.   0.   0.   6.  10.   0. 
  4.   4.   5.   5.   0.    0.   1.   1.  26.  11.  11.  31.   0.  26.  11.   0. 
 15.  15.   3.   3.   0.    0.  18.  18.   5.   0.  14.   5.   5.   0.   0.  22. 
  4.   5.   0.   0.   4.    5.   0.   0.   0.   2.   2.  23.   0.  14.  14.   0. 
 13.  13.   3.   3.  26.   27.  11.  11.   8.   0.   0.   8.  20.   0.   6.   8. 
  7.   7.   1.   1.   6.    6.   0.   0.   0.   5.   4.  13.  24.   4.   4.   0. 
  0.   0.  22.  23.   5.    6.  17.  17.   8.   0.   0.   8.  14.   0.   4.   8. 
  1.   1.  10.  10.  11.   12.   0.   0.   0.   9.   9.   0.  21.   9.  12.   0. 
  0.   0.   7.   7.   9.    9.   6.   6.   0.   2.   2.   0.  33.   2.   2.  17. 
  1.   1.   0.   0.   1.    1.   0.   0.  24.   2.  20.   0.   0.  16.   2.  12. 
  1.   1.  11.  12.   0.    0.  11.  12.   1.   0.   0.   1.   1.   0.   0.   1. 
  1.   1.   3.   4.   4.    5.   0.   0.   2.   0.   0.   9.   2.   2.   6.   2. 
 16.  17.   0.   0.   5.    5.  11.  11.  22.  18.  14.  22.  22.   0.   0.  22. 
  0.   0.  19.  19.  14.   14.  13.  13.   5.   0.   0.   5.   5.   7.   1.   5. 
 12.  13.   0.   0.   1.    2.  14.  14.   4.  21.   0.   4.   4.   0.   0.  26. 
 17.  17.   0.   0.   7.    7.  23.  24.   0.   5.   0.   0.   0.   0.   0.  18. 
  7.   7.   0.   0.  11.   11.   4.   4.   4.  18.   0.   4.  30.   0.   0.  25. 
 11.  11.   0.   0.  11.   11.   0.   0.   0.  22.  22.   0.  16.   6.   6.  32. 
 17.  17.   0.   0.  10.   10.   7.   7.  29.   0.  32.  13.  13.   0.   0.  28. 
  8.   8.   1.   1.   9.    9.   0.   0.   0.  14.  32.   0.   0.  21.  14.   6. 
  8.   8.   2.   2.   2.    2.   4.   4.   6.  15.  31.   0.   0.  15.  15.   0. 
 15.  15.   8.   8.   0.    0.  23.  23.  12.   0.  32.   4.   4.   0.   0.   4. 
  2.   2.   0.   0.  16.   16.  14.  14.   4.  16.  16.   0.   0.  38.  16.  34. 
  3.   3.  20.  20.  25.   26.   3.   3.   0.   7.   7.   0.   4.   7.   7.  17. 
  1.   1.  11.  11.  12.   12.   0.   0.   0.   2.   2.  30.   0.   4.   2.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  13.   2.   2.   6.   0.   4.   8.   0. 
  1.   2.   0.   0.   4.    4.   4.   5.   0.  20.   4.   0.   0.   4.   4.  10. 
  6.   6.   0.   0.   5.    5.   1.   1.  21.   0.   0.   6.   2.   0.  14.   2. 
  4.   5.  22.  23.   0.    0.  18.  18.   9.   0.   0.   4.   0.   1.   0.   0. 
  4.   4.   0.   0.   4.    4.   0.   0.  20.   0.   0.  24.  16.  16.  22.  16. 
  0.   0.   0.   0.   0.    1.   0.   1.   1.   0.   0.   0.   0.   1.   0.   0. 
 14.  14.  13.  13.   0.    0.   1.   1.   0.  11.  17.   0.   0.   0.   0.   0. 
  6.   6.  15.  15.  34.   34.  13.  13.   0.   8.   8.   0.  14.   8.   8.   3. 
  8.   8.   7.   7.   7.    7.   0.   0.  18.   0.  29.  18.  18.  19.   0.  18. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  14.   9.   0.   3.   0.   0.   0. 
  0.   0.  25.  26.  13.   14.  12.  12.   0.  10.  28.   0.  22.  10.  10.  10. 
  5.   5.   0.   0.   6.    7.   4.   5.   1.  10.  10.   0.   0.  10.  12.   0. 
  6.   6.   0.   0.   3.    4.   2.   3.  10.  17.   0.  26.  10.   0.  14.  10. 
 29.  30.  15.  15.   3.    3.  11.  11.  10.   0.  38.   2.   2.   0.   0.   2. 
  0.   0.  12.  12.  11.   11.  17.  17.   0.   2.   2.   0.   8.   2.   2.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   1.   0.   1.   1.   0.   1.   0. 
  1.   1.   8.   8.   0.    0.   7.   7.  38.   4.  10.   0.   0.  10.   4.   0. 
  8.   8.   0.   0.  12.   12.   9.  10.  22.  40.   0.  22.  22.   0.  23.  22. 
  0.   0.   0.   0.   0.    0.   0.   0.  14.   0.   0.   0.   0.  20.   8.   0. 
  1.   1.   3.   3.   4.    4.   8.   8.  24.   0.   0.  16.  16.   0.   1.  16. 
 11.  12.  10.  10.  12.   13.   0.   0.   0.   1.   1.   1.   0.   9.   1.   0. 
  3.   3.   0.   0.   7.    7.   4.   4.  34.  11.  11.   0.   0.  25.  11.   0. 
  0.   0.  19.  19.  17.   17.   2.   2.   0.   0.  11.   0.   0.  37.   0.  37. 
  6.   6.   1.   1.   5.    5.   0.   0.   0.  23.  13.  12.  20.  13.  13.   0. 
  6.   6.   0.   0.   6.    6.   0.   0.   3.   4.  40.   3.  22.   0.   0.   8. 
  1.   2.   1.   1.   4.    5.   7.   7.   3.   4.   4.   0.   0.   4.   8.   0. 
  4.   5.   4.   5.   0.    0.   0.   0.   6.   2.   2.  30.   0.  11.   2.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.  34.  12.  28.   0.   0.  14.  12.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.  11.   1.   1.  11.  12.   0.   0.  12. 
 11.  11.  11.  12.   0.    0.   8.   9.   4.  34.   0.   6.   4.   0.   0.   4. 
 14.  14.   0.   0.  13.   13.   1.   1.  20.  18.   0.  20.  20.   0.  11.  20. 
  0.   0.   0.   1.   1.    1.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0. 
 10.  10.  16.  17.   2.    2.   5.   5.  10.   0.  25.  10.  14.   0.   0.  10. 
  0.   0.   5.   5.   4.    4.   1.   1.   0.   1.  16.   0.   0.   8.   1.  36. 
  6.   7.   0.   1.   4.    4.   2.   2.   3.   0.  11.   0.   0.   0.   0.   0. 
 19.  19.  18.  19.   8.    9.   0.   0.  20.   0.   6.  20.  20.  13.   0.  20. 
 16.  16.   7.   7.  10.   10.   0.   0.   7.   0.  26.   7.  24.   0.   0.   7. 
 14.  14.   0.   0.  19.   19.   7.   7.  13.   7.   0.  13.  13.   0.   1.  13. 
  0.   0.   3.   3.   1.    1.   2.   2.   1.   0.   0.   5.   8.   0.  12.   1. 
  1.   1.  14.  15.  12.   13.   1.   1.   0.   2.   6.   0.   0.   6.   2.   0. 
  2.   2.   6.   6.   0.    0.   4.   4.   0.  21.  15.   0.   7.   4.   4.   0. 
  5.   5.   0.   0.   5.    5.   0.   0.  10.   0.   0.  32.   8.  22.   5.   8. 
  0.   0.  14.  14.   4.    5.  18.  19.   0.  15.   1.   0.   9.   1.   3.   0. 
  2.   3.   0.   0.   3.    3.   1.   2.   0.  30.   5.   0.   0.   5.   5.  30. 
 13.  14.   0.   0.   9.    9.   4.   5.   8.   2.   8.   8.   8.   0.   0.  11. 
 10.  10.  12.  13.   7.    7.   0.   0.   7.   0.   0.  13.  28.   0.   0.   7. 
 19.  19.   0.   0.   0.    0.  19.  19.   0.   4.   4.   2.   0.   4.  25.   0. 
  0.   0.  23.  23.  12.   12.  14.  14.  16.   0.   0.  16.  16.   0.   0.  26. 
  2.   3.   6.   7.   0.    1.   3.   4.   1.   0.   0.   9.   1.   9.   0.   1. 
  0.   0.  13.  13.   2.    2.  11.  11.   0.  14.  22.   0.   0.  24.  14.  10. 
 25.  25.  16.  17.   6.    6.   2.   3.  14.   0.   0.  11.   2.   0.   0.   2. 
  3.   3.   1.   2.   0.    0.   4.   5.  14.   2.   2.  12.   0.   2.   4.   0. 
 14.  14.   4.   5.   4.    5.   5.   5.   2.  22.  11.   2.   2.   0.   0.   2. 
 14.  14.   4.   4.   9.    9.   1.   1.  18.  10.  10.   7.   0.  10.  10.   0. 
  8.   8.   1.   1.   9.    9.   0.   0.   0.   4.   4.   5.   6.   4.  10.   0. 
  2.   2.   2.   2.   0.    1.   4.   5.   7.  12.  12.   0.   0.  12.  14.   0. 
  1.   1.   0.   0.   7.    8.   6.   7.  28.   0.   0.   2.   2.  13.   0.  10. 
 21.  21.  28.  28.   0.    0.   7.   7.   8.  26.   1.   8.   8.   0.   0.   8. 
  0.   0.   1.   2.   0.    0.   1.   2.   7.   8.   8.  15.   0.  18.  34.   0. 
 23.  23.   2.   2.   9.    9.  12.  12.   9.  10.  14.   0.   0.  10.  10.   0. 
  7.   7.   2.   2.   2.    2.   3.   3.   0.   4.   5.   0.   0.   2.   2.   0. 
 12.  12.   0.   0.  20.   20.   8.   8.  20.   5.   5.   0.   0.   7.   5.  28. 
  2.   2.   0.   0.   2.    2.   0.   0.  10.   0.   0.   7.   2.  11.  12.   2. 
  3.   4.   1.   2.   5.    5.   0.   0.   0.   1.   7.   0.   0.   2.   1.  21. 
  8.   8.  38.  38.  30.   30.   0.   0.   0.   0.  19.   0.   0.  14.   0.   0. 
  0.   0.   3.   3.  12.   13.  11.  11.  13.   0.   0.  13.  31.   0.   0.  13. 
  0.   0.   6.   7.   1.    1.   6.   7.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.   1.   2.   0.    0.   1.   2.   3.   0.   1.   2.   2.   1.   0.   3. 
  0.   0.   2.   2.   0.    0.   2.   2.   0.  11.   5.   0.   3.   1.   1.   2. 
 21.  21.  21.  21.   0.    0.   0.   0.   0.  27.  17.   9.   8.  17.  17.   0. 
 12.  12.   1.   2.  13.   14.   0.   0.   0.   6.  11.   0.   0.   7.   6.   1. 
 20.  20.   0.   0.  14.   15.   5.   6.   0.   9.   2.  36.   0.   2.  19.   0. 
  6.   6.   6.   7.  13.   14.   1.   1.   0.  12.  12.   0.   0.  21.  12.  13. 
  8.   9.   0.   0.   3.    3.   5.   6.   4.   0.   0.   6.   2.   0.   2.   2. 
  3.   3.   3.   4.   3.    4.   0.   0.   2.   0.   0.   4.  18.   0.   0.   2. 
 11.  11.   0.   0.   5.    5.  13.  13.  11.   0.   0.  11.  11.   0.   0.  29. 
 12.  12.  20.  20.   0.    0.   8.   8.  28.   5.   5.   1.   0.   8.   5.   0. 
  0.   1.  11.  12.   0.    1.  10.  11.   0.  10.  10.   0.   0.  10.  10.   0. 
  1.   1.   3.   3.   4.    5.   1.   1.   0.   5.   5.   0.   0.  15.  10.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  18.   7.   0.  13.   0.   0.  25. 
  0.   0.  10.  10.   7.    7.   2.   3.   2.   0.   0.   2.   2.   4.  14.   2. 
  8.   8.  17.  18.   0.    0.   9.  10.   0.  18.   4.  14.  13.   4.   4.   0. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.   9.   0.  14.   0.   0.   8.   0. 
  7.   7.   6.   6.  20.   21.   7.   7.   0.  13.  13.   0.   0.  15.  24.   0. 
 24.  24.  14.  14.  10.   10.   0.   0.  22.   1.   2.   0.   0.  16.   1.   0. 
  2.   2.   0.   0.   9.    9.   7.   7.  20.   3.   3.   0.   0.   5.   3.   9. 
  5.   5.   5.   5.   0.    0.  10.  10.  25.  11.  15.   0.   0.  11.  11.  25. 
  8.   8.   0.   1.   9.    9.   0.   1.   6.   0.   0.   6.   6.   0.   0.   6. 
  0.   0.  29.  30.  12.   12.  17.  18.   0.  24.  25.   0.  14.  24.  24.  16. 
  3.   4.   4.   4.  14.   15.   7.   7.   1.   0.   0.   1.   1.  15.   8.   1. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  12.   9.   0.   0.   3.   3.  24. 
 11.  12.   2.   3.  14.   14.   0.   0.   0.   7.   8.   0.   7.   7.   7.   2. 
  2.   2.   5.   5.   7.    7.   0.   0.   0.   0.   0.  32.   0.  37.   1.   0. 
  0.   0.  16.  16.   0.    0.  16.  16.   4.  11.  20.   0.   0.  22.  11.  20. 
  3.   3.   0.   0.   5.    6.   2.   3.  19.  23.   0.  19.  34.   0.  12.  19. 
  0.   0.   4.   4.  12.   12.  16.  16.   0.  23.   5.   0.  12.   5.   5.   1. 
  0.   0.   0.   0.   0.    0.   0.   0.   5.   0.   0.   4.   2.  28.  30.   2. 
  8.   9.   4.   5.   0.    1.   3.   4.   0.   4.   4.   0.   0.   0.   0.   0. 
  0.   0.   1.   2.   1.    1.   1.   2.   3.   0.   0.   3.   3.   0.   0.   3. 
  5.   6.   0.   0.   1.    2.   4.   4.   4.   1.   0.  16.   4.   0.   7.   4. 
  6.   6.   0.   1.   6.    7.   0.   0.   0.   3.   3.   1.   0.   3.   4.   0. 
 11.  11.  35.  36.   9.    9.  15.  15.   2.   0.   0.   8.   2.   1.   0.   2. 
  4.   5.   0.   0.   4.    5.   0.   0.   2.   3.   0.  16.  10.   0.   1.   2. 
  9.   9.  13.  14.  22.   23.   0.   0.   0.   0.   0.  33.  12.   0.   4.   0. 
 24.  24.   6.   6.   9.    9.   9.   9.   4.  12.   0.  12.   4.   0.   0.   4. 
 18.  19.   0.   1.   0.    0.  19.  19.   0.   0.   8.   0.   0.   0.   0.  22. 
  0.   0.  11.  11.  17.   18.   6.   7.   0.   0.   0.   0.   9.   0.   0.   0. 
  0.   1.   6.   7.   0.    0.   6.   6.   6.  12.   0.  13.  18.   0.   0.   6. 
  6.   7.   0.   0.  11.   12.  13.  13.  17.  14.  14.   0.   0.  14.  26.   0. 
  0.   0.  22.  22.  12.   12.  10.  10.   2.   0.  32.   2.   6.   0.   0.  13. 
  2.   2.   0.   0.   2.    2.   0.   0.   0.  14.   0.   2.  10.   0.   8.   0. 
  3.   3.   2.   2.   1.    1.   0.   0.   0.   4.   3.   1.  30.   3.   3.   0. 
  0.   0.   5.   6.   0.    0.   5.   6.   0.  13.  34.   0.   4.  11.  11.  14. 
  0.   0.  12.  12.  14.   14.  26.  26.   0.  15.   8.   0.  10.   8.   8.  14. 
  8.   8.   0.   0.   7.    7.   1.   1.   8.   4.  20.   0.   0.   4.   4.  27. 
  0.   1.   1.   1.   3.    3.   4.   5.   0.  10.   4.   0.   0.   4.   4.   6. 
  3.   4.   0.   0.   2.    2.   1.   2.   0.  14.  22.   0.   0.   9.   9.  14. 
 18.  19.  14.  15.   0.    0.  19.  19.   0.  33.  10.  31.   0.  10.  10.   0. 
 19.  20.  27.  28.   5.    6.   2.   3.  13.   0.   5.  13.  13.   5.   0.  13. 
  0.   0.   2.   3.   0.    0.   2.   3.   0.   7.   5.   0.  22.   2.   2.  38. 
  0.   0.  23.  23.  24.   24.   7.   7.  10.   0.   0.  10.  10.  20.  12.  10. 
  0.   1.  13.  13.   1.    1.  14.  15.  18.   0.   0.   8.   8.   0.  11.   8. 
  0.   0.   4.   4.   8.    8.  12.  12.  21.   0.   0.  21.  21.   2.   9.  21. 
 18.  19.  28.  28.   0.    0.  33.  33.  18.  19.  14.  18.  18.   0.   0.  18. 
  3.   4.   5.   5.   3.    4.   0.   0.   1.   0.   0.   2.   1.   4.   0.   1. 
  0.   0.   6.   6.   0.    1.   6.   7.   7.   1.   0.   7.   8.   0.   0.   7. 
 11.  12.   0.   0.  10.   10.   1.   2.   7.   0.   5.   7.   7.   0.   0.  19. 
  0.   0.   6.   6.   2.    2.   8.   8.  14.   6.   0.  14.  22.   0.   0.  15. 
 10.  10.   0.   0.   5.    5.   5.   5.  25.   4.  17.   0.   0.   4.   4.   8. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  10.   0.  32.  10.   0.  10.   0. 
 13.  13.  16.  17.   6.    7.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.  11.   0.  14.   6.   6.   8.   0.  11. 
 11.  12.  10.  10.   0.    0.  10.  10.  16.  28.  10.  16.  16.   0.   0.  16. 
  2.   3.   0.   1.   3.    4.   0.   1.   1.   0.   0.   1.   1.   0.   0.   1. 
 12.  12.   0.   0.  12.   12.   0.   0.   6.   6.   0.  11.  18.   0.   2.   6. 
 21.  22.   0.   0.  20.   21.   2.   2.  22.   3.   0.  22.  22.   0.   0.  32. 
  0.   0.   7.   7.   2.    2.   5.   5.   2.   0.  14.   2.   4.   0.   0.  40. 
 10.  11.   6.   6.   1.    1.   3.   3.  30.  10.  10.  17.   0.  10.  10.   0. 
  0.   1.  18.  18.  18.   19.   0.   0.   0.   8.   8.  22.  11.   8.  34.   0. 
  9.   9.  12.  12.   0.    0.   3.   3.  11.   0.  32.   8.   8.   6.   0.   8. 
  0.   0.   5.   5.   5.    5.  10.  10.   0.  17.   2.   0.   6.   2.  31.   0. 
  0.   0.   6.   6.   2.    2.   4.   4.   0.   5.  10.   0.   0.  13.   5.   5. 
  9.   9.   2.   2.  15.   16.   5.   5.   5.   0.   0.   5.   5.   2.   5.   5. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  11.   0.  10.   1.   0.   1.   0. 
  5.   6.   1.   1.   0.    0.   6.   7.   1.   2.   9.   0.   0.   2.   2.   2. 
 29.  29.  17.  17.  14.   14.   0.   0.   0.   6.   6.  10.   0.  10.   6.   0. 
  2.   3.   4.   4.   0.    0.   4.   5.   3.   5.   0.  12.   3.   0.   0.   3. 
 12.  12.  21.  21.   3.    3.   6.   6.   2.   0.   0.  18.   2.   2.   0.   2. 
 16.  17.  13.  13.   0.    0.  22.  22.   0.  20.   0.   4.   0.   0.   0.   0. 
  2.   3.   5.   6.   0.    0.   4.   4.   6.   0.   7.   4.   4.   0.   0.   4. 
  0.   0.   9.   9.   5.    6.   3.   4.   0.   3.   3.  10.  18.   3.  19.   0. 
  0.   0.  10.  10.  19.   19.  11.  11.   0.   1.   1.   0.   0.  10.   1.  31. 
  4.   5.   0.   0.   2.    2.   2.   3.   0.  15.  20.   0.   0.   9.   9.   5. 
  1.   1.   0.   1.   2.    2.   0.   1.   0.   4.   4.   0.   0.   4.   4.   0. 
  0.   0.   8.   9.   1.    1.   8.   9.   6.   0.   0.   6.   6.   0.   0.   6. 
  3.   3.   0.   0.   0.    0.   3.   3.   0.   6.  18.   0.   0.   0.   0.  19. 
  3.   3.   4.   5.   1.    2.   0.   0.   0.   0.   0.   7.   0.   8.   0.   0. 
 25.  25.  11.  12.  15.   15.   0.   0.  11.   0.   1.  11.  11.  10.   0.  11. 
  2.   2.   0.   0.   2.    2.   0.   0.   2.   3.  10.   2.  14.   0.   0.  14. 
 17.  17.   4.   5.  12.   12.   0.   1.  29.   3.   5.  29.  29.   0.   0.  29. 
  0.   1.   1.   1.   0.    1.   2.   2.   4.   0.   0.   4.   4.   0.   0.   4. 
 13.  13.   0.   0.   1.    2.  11.  12.   0.   8.  16.   0.   0.   2.   2.   5. 
  4.   5.   8.   8.   0.    0.   3.   4.   5.   3.   3.   0.   0.   3.   3.   0. 
  0.   0.  15.  15.   0.    0.  15.  15.   4.   7.   5.   4.  15.   0.   0.   7. 
  0.   0.   0.   0.   6.    7.   6.   7.   0.  24.   0.   0.  20.   0.   0.  26. 
  8.   8.   3.   4.   0.    0.  10.  11.   2.   0.   3.   0.   0.   0.   0.   0. 
 20.  21.   7.   8.   0.    0.  19.  19.   8.   6.   8.   0.   0.   6.   6.   0. 
  3.   3.  10.  10.   0.    0.   7.   7.  14.   9.   9.   8.   0.  19.   9.   0. 
 34.  35.  22.  22.   0.    0.  28.  29.   2.   1.  39.   2.   2.   0.   0.   2. 
  4.   4.  12.  12.   0.    0.   8.   8.  16.  10.  10.  34.   0.  13.  10.   0. 
  0.   0.   6.   7.   4.    5.   2.   2.   0.   2.   2.   8.   1.   2.  10.   0. 
 16.  17.   0.   0.  23.   24.   7.   7.  14.  12.   0.  14.  30.   0.  26.  14. 
 12.  12.   1.   1.   0.    0.  13.  13.   0.  36.  26.   0.   0.  22.  22.  37. 
  0.   0.   1.   1.   1.    1.   0.   0.   0.   0.  22.   0.   0.  29.   0.  27. 
  9.   9.   6.   7.  15.   16.   0.   0.  10.   0.  30.  10.  10.   0.   0.  10. 
  0.   0.   9.   9.   8.    8.   1.   1.   8.   0.  12.   8.   8.   5.   0.  17. 
  1.   1.   5.   5.   0.    0.   6.   6.   0.  15.  16.   0.   0.   3.   3.  12. 
  4.   5.   0.   1.   4.    4.   0.   0.  18.   0.   0.  16.  16.   1.   0.  16. 
  4.   4.   0.   1.   3.    3.   0.   1.   0.   8.  20.   0.   0.   7.   7.   0. 
  6.   7.   9.   9.   0.    0.   2.   3.   0.  24.   2.   1.  12.   2.   2.   0. 
 10.  11.  13.  14.   0.    0.   3.   3.  12.   0.   0.  10.   0.  15.   0.   0. 
  8.   8.   7.   7.   0.    0.  15.  15.   8.   5.   5.   0.   0.   5.   5.  18. 
  6.   6.  15.  15.   7.    7.  28.  29.  19.  30.   0.  19.  19.   0.   6.  19. 
 13.  13.   0.   0.  13.   13.   0.   0.  12.   0.  22.   4.   4.  18.   0.  17. 
  0.   0.  22.  22.  21.   21.   1.   1.   0.   3.  16.   0.   0.   4.   3.  14. 
  8.   8.   6.   7.   0.    0.  14.  15.  17.   2.  24.   0.   0.   2.   2.   9. 
  4.   4.  11.  11.   0.    0.   7.   7.   7.  32.   7.   7.  30.   0.   0.   7. 
  7.   8.   0.   0.   1.    1.   6.   7.   1.  32.   0.  16.   1.   0.   8.   1. 
  5.   5.   9.   9.   0.    0.   4.   4.  12.  10.  10.   0.   0.  20.  10.   0. 
  5.   5.  17.  17.  30.   31.   9.   9.   2.   0.   0.   2.  19.   0.   6.   2. 
  5.   5.  11.  11.   0.    0.   6.   6.  28.   1.   1.  20.   0.   7.   1.   0. 
  4.   4.   0.   0.  10.   10.   6.   6.   0.  22.   0.   0.   1.   0.   0.  21. 
 18.  18.   0.   0.  19.   19.   1.   1.  12.   8.   8.   0.   0.  17.   8.  10. 
  1.   1.   0.   0.   1.    1.   2.   2.   7.   0.   0.   0.   0.   0.   0.   2. 
 26.  26.   0.   0.  11.   11.  15.  15.  14.   0.   0.  14.   0.   0.   6.   0. 
 12.  13.   0.   0.  10.   10.   2.   3.   0.   5.  12.   0.   0.   4.   4.  14. 
  6.   7.   0.   0.   6.    7.   1.   1.   0.   6.   6.   0.   0.   6.   6.   0. 
 16.  17.   3.   4.  22.   23.   2.   3.   0.   2.   2.   0.  36.   2.  28.   0. 
 16.  17.  30.  31.  32.   32.   0.   0.   0.   8.   8.   8.   0.  26.   8.   0. 
  7.   7.   3.   3.   4.    4.   0.   0.   5.  40.   0.  26.  16.   0.   0.   5. 
  6.   7.   3.   3.   0.    0.   4.   5.  22.  16.  40.   0.   0.  16.  16.   0. 
  0.   0.  17.  17.   6.    6.  11.  11.   0.   2.   6.   0.   0.   3.   2.   2. 
  0.   0.   7.   7.   0.    0.   7.   7.  16.   0.  16.  12.  12.  14.   0.  20. 
  0.   0.  23.  23.   0.    0.  23.  23.   2.  32.  32.  14.   0.  35.  35.   0. 
