  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
2914.319   -2.338   -2.402    2.357    2.290    2.110    2.056   -2.188   -2.254 
3072.725   -0.997   -0.899    2.896    2.603   -0.491   -0.481    3.239    3.664 
3076.319    3.515    3.433    1.396    1.507    2.567    2.527    0.307    0.037 
3109.881   -1.575   -1.164   -2.587   -2.086    3.006    3.225    1.774    2.040 
3155.561   -4.062    4.346   -0.414    0.671    0.020   -0.229   -1.851    1.407 
3163.564    1.109   -1.088   -3.998    4.346    0.396   -0.703   -1.412    1.329 
3165.350   -1.461    1.198   -1.593    1.856   -0.794    0.513    4.105   -3.797 
3182.167   -0.276    0.157    0.188   -0.360    4.561   -4.455    0.889   -0.685 
2899.708   -2.270   -2.231    2.477    2.545    2.226    2.076   -1.944   -2.087 
3052.414    2.271    2.338    3.115    3.071    0.790    0.837    2.136    2.263 
3066.442   -1.981   -2.206    1.818    1.798   -3.632   -3.305    0.866    0.983 
3097.625   -1.834   -2.847   -1.244   -0.745    1.541    1.973    3.547    2.980 
3129.356    0.726   -0.353   -4.399    4.525    0.082   -0.340   -0.393    0.022 
3150.257    3.534   -3.357    0.650   -0.578    2.385   -2.452   -1.695    1.487 
3155.454   -3.047    2.379   -0.247    0.079    3.576   -3.550   -0.124    1.024 
3173.604   -1.155    0.724   -0.109   -0.093   -1.207    1.657   -4.106    4.360 
2906.609   -2.216   -2.130    2.089    2.198    2.518    2.433   -2.128   -2.220 
3057.552    2.735    2.689    0.351    0.281    3.328    3.306    1.431    1.409 
3076.180   -0.617   -0.591    3.288    3.516   -1.107   -0.930    2.785    2.778 
3100.556    2.590    3.089    2.167    1.987   -1.234   -1.654   -2.688   -2.231 
3137.960    0.096   -0.386   -0.159    0.042    4.490   -4.442   -0.453    0.850 
3159.029   -3.720    3.483    2.239   -2.363    0.484   -0.425    1.660   -1.350 
3166.633   -0.705    0.298    1.908   -2.005   -0.418    0.644   -3.927    4.183 
3169.454   -2.756    2.714   -3.592    3.253   -0.057    0.196   -1.230    1.357 
2907.304   -2.105   -1.988    2.297    2.441    2.425    2.347   -2.131   -2.197 
3062.756    1.881    1.876    2.633    2.668    1.481    1.466    2.808    2.786 
3072.179   -1.855   -1.725    2.407    2.442   -3.232   -3.431    0.666    0.652 
3105.327    2.843    3.368    1.693    1.005   -0.909   -1.444   -3.095   -2.393 
3145.221    0.841   -0.622   -3.463    3.342    2.797   -2.831   -0.762    0.695 
3150.871    0.690   -0.057   -2.685    3.034   -3.651    3.262    0.134   -0.708 
3165.986    1.007   -1.454    0.481   -0.493   -0.748    0.903   -4.145    4.421 
3178.522    4.481   -4.176    0.878   -0.558   -0.017   -0.168    1.088   -1.509 
2919.687    2.303    2.336   -2.347   -2.287   -2.208   -2.126    2.152    2.280 
3080.042    1.761    1.531    2.916    2.875    1.441    1.497    2.664    2.817 
3084.694    2.356    2.776   -1.736   -1.558    3.213    2.924   -1.430   -1.438 
3116.266   -2.179   -2.695   -2.002   -2.083    2.112    2.114    2.666    2.310 
3167.787   -1.524    1.291   -4.117    4.242   -0.965    0.963    0.796   -0.577 
3170.055    2.860   -2.860   -1.821    1.718    1.567   -1.576   -2.787    2.552 
3175.565   -3.293    2.802    0.121   -0.059    3.000   -3.055   -1.304    1.807 
3181.007   -1.311    1.037    0.426   -0.615   -2.748    3.055   -3.289    3.328 
2911.337   -2.016   -2.070    2.347    2.391    2.442    2.480   -2.152   -2.040 
3069.227   -1.696   -1.762    2.694    2.763   -2.808   -2.956    1.466    1.257 
3079.529    2.298    2.327    2.062    2.365    2.105    1.780    2.624    2.563 
3113.225   -2.949   -2.801   -1.387   -1.773    1.760    1.254    2.745    2.813 
3150.329   -0.256    0.051   -0.198    0.252   -4.417    4.587   -0.170    0.758 
3155.791    0.327    0.022    4.716   -4.356   -0.243    0.248    0.113   -0.143 
3177.409    2.536   -2.631   -0.300    0.126   -0.345    0.579    3.767   -3.738 
3182.618    3.793   -3.782   -0.065    0.033    0.116   -0.179   -2.514    2.667 
2914.954   -2.113   -2.061    2.229    2.293    2.418    2.362   -2.240   -2.286 
3067.177    1.782    1.744    1.215    1.141    2.742    3.159    2.957    2.428 
3073.394    1.225    1.193   -2.954   -3.462    2.526    2.043   -1.880   -1.898 
3107.081    3.353    3.529    1.849    1.999   -0.612   -1.026   -2.475   -1.717 
3147.343   -0.121   -0.275    0.902   -0.643    4.246   -4.033   -1.171    2.071 
3161.866   -0.645    0.731    4.210   -3.737   -0.151   -0.367    1.994   -2.209 
3166.289   -0.330    0.068    1.950   -2.000   -1.687    1.969   -3.533    3.822 
3182.367    4.582   -4.486    0.776   -0.585   -0.188    0.072    0.101   -0.265 
2916.854    2.273    2.175   -2.147   -2.095   -2.230   -2.294    2.350    2.447 
3075.222    1.899    1.535    1.339    1.218    2.958    3.326    2.485    2.478 
3076.836    1.923    1.956   -2.606   -2.889    2.111    1.764   -2.372   -2.372 
3111.385    3.249    2.741    2.310    2.945   -1.466   -1.189   -1.944   -1.495 
3155.943   -0.369    0.600   -0.691    0.539   -2.609    2.475    3.585   -3.797 
3162.434    0.230    0.171    1.688   -1.008    3.367   -3.562    2.658   -2.569 
3176.427   -4.070    4.490   -1.254    1.537    0.857   -0.662   -0.186    0.363 
3180.067   -1.348    1.715    4.295   -3.890   -1.488    1.104   -0.492    0.344 
2914.871    2.300    2.195   -2.229   -2.165   -2.096   -2.239    2.367    2.410 
3067.738    1.001    1.071   -2.938   -3.588    2.079    1.537   -2.343   -2.306 
3081.557    2.949    2.640    1.794    1.285    2.984    2.830    1.051    1.741 
3106.820    2.568    2.592    1.030    2.065   -2.540   -1.291   -2.554   -2.859 
3155.694   -0.245    0.743    3.685   -2.708    1.795   -2.727    1.947   -2.344 
3164.085   -0.754    0.927   -2.448    2.111    0.210    0.971    4.116   -3.447 
3170.891   -4.321    4.421    0.515   -0.555   -0.933    1.005   -0.653    0.879 
3178.791   -0.789    1.041   -1.937    2.379    3.638   -3.910   -1.278    0.895 
2907.982   -2.359   -2.220    1.994    2.104    2.230    2.328   -2.380   -2.328 
3065.695    3.053    3.020    1.338    1.309    2.779    3.062    0.857    1.176 
3077.477   -1.593   -1.652    2.605    2.686   -0.342   -0.875    3.584    2.910 
3107.570    1.415    2.192    3.027    2.483   -2.060   -2.928   -2.011   -1.580 
3152.087    3.620   -3.709   -0.664    1.079    0.229   -0.584   -2.528    2.469 
3159.451    1.745   -1.204   -1.013    0.726    3.225   -2.797    2.606   -3.239 
