  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
4309.368    1.828   -1.863    2.540   -2.535   -1.762    1.743   -1.365    1.360 
4287.815   -2.545    2.523    2.634   -2.661    0.543   -0.560   -1.016    0.979 
4291.867    1.589   -1.667    2.460   -2.424    0.173   -0.245    2.481   -2.447 
4296.320   -1.675    1.654   -0.367    0.303   -3.013    3.000    1.653   -1.724 
4309.227   -1.707    1.695   -1.279    1.281    2.312   -2.335    2.207   -2.195 
4284.312   -3.352    3.360    1.136   -1.184    0.176   -0.157   -1.465    1.404 
4288.235   -0.790    0.740    0.776   -0.816   -3.034    3.003    2.063   -2.121 
4292.929   -0.670    0.731   -3.279    3.251   -1.463    1.526   -1.185    1.146 
4305.311   -1.540    1.526   -1.449    1.443    1.808   -1.853    2.648   -2.626 
4285.577   -0.620    0.572    3.253   -3.222    1.935   -1.995   -0.037    0.064 
4289.391   -3.261    3.290   -0.295    0.242   -0.572    0.608   -1.921    1.859 
4296.033   -1.255    1.206    1.124   -1.178   -2.231    2.176    2.637   -2.682 
4307.476   -1.466    1.451   -1.668    1.697    2.387   -2.383    2.031   -2.025 
4290.960    1.972   -1.939   -2.560    2.553   -2.071    2.104    0.168   -0.174 
4291.855   -2.274    2.271    0.408   -0.493   -2.567    2.524    1.677   -1.717 
4295.013   -1.678    1.732   -0.890    0.849   -0.765    0.813   -3.251    3.220 
4307.831   -1.665    1.709   -2.699    2.697    1.825   -1.797    1.171   -1.163 
4288.845   -2.878    2.907   -1.244    1.212    0.084   -0.036   -2.226    2.169 
4290.725   -1.700    1.648    3.113   -3.121   -1.425    1.419    0.389   -0.444 
4292.382   -0.161    0.154   -1.732    1.706   -3.241    3.270    1.058   -1.112 
4306.203    1.906   -1.853    0.732   -0.727   -1.427    1.476   -2.926    2.936 
4281.333    0.112   -0.094    0.423   -0.375    3.463   -3.441   -1.584    1.633 
4286.512   -1.122    1.043    3.348   -3.348    0.313   -0.368    1.475   -1.495 
4289.829   -1.922    1.948    0.781   -0.825   -1.368    1.394   -2.920    2.883 
4304.500   -3.128    3.147   -1.665    1.618    0.848   -0.851    1.206   -1.237 
4282.176    1.452   -1.408   -3.512    3.540   -0.418    0.468   -0.062    0.078 
4285.046    3.107   -3.124    1.218   -1.197    0.089   -0.143    1.902   -1.841 
4290.919   -1.384    1.340   -0.324    0.279   -2.450    2.411    2.594   -2.649 
4305.483    1.047   -1.025    0.809   -0.841   -2.927    2.957   -2.105    2.068 
4288.178   -3.198    3.178    1.989   -2.038    0.307   -0.331   -0.661    0.619 
4294.209    1.474   -1.494    1.712   -1.644    3.054   -3.067   -0.581    0.644 
4296.483    0.623   -0.695    2.131   -2.137   -0.932    0.852    2.999   -2.996 
4309.653    1.386   -1.388    1.820   -1.831   -2.120    2.127   -2.248    2.229 
4288.298    0.827   -0.875   -0.413    0.388   -2.432    2.387    2.818   -2.852 
4294.689   -0.944    0.869    3.448   -3.441    0.604   -0.665    1.289   -1.297 
4295.735   -2.743    2.758    0.131   -0.201   -2.386    2.409   -1.232    1.151 
4309.959    2.384   -2.380    1.654   -1.636   -1.662    1.676   -1.893    1.907 
4284.247    0.145   -0.092   -2.655    2.596   -2.767    2.811   -0.094    0.059 
4292.966   -2.690    2.727    0.318   -0.366   -0.346    0.368   -2.697    2.660 
4296.360    1.281   -1.220   -2.200    2.254    2.232   -2.169   -1.819    1.868 
4308.552    2.430   -2.411    1.661   -1.659   -1.411    1.394   -2.026    2.065 
4290.020   -2.226    2.213    2.395   -2.408    1.153   -1.162   -1.659    1.637 
4292.037    1.188   -1.268    2.528   -2.492    0.705   -0.776    2.540   -2.510 
4295.692   -1.852    1.821    0.580   -0.642   -3.103    3.089    1.156   -1.233 
4308.600    2.233   -2.217    1.518   -1.510   -1.807    1.818   -2.050    2.066 
4275.927    0.029   -0.047    1.148   -1.079    3.591   -3.591   -0.677    0.725 
4286.213   -1.607    1.527    2.661   -2.680   -0.410    0.343    2.208   -2.245 
4287.796    2.317   -2.342   -0.845    0.892    0.782   -0.793    2.823   -2.801 
4302.622    2.599   -2.636    2.386   -2.341   -0.990    0.972   -1.142    1.167 
4281.810   -2.100    2.149    0.606   -0.621    2.004   -1.962   -2.426    2.415 
4285.401    2.631   -2.620   -0.682    0.762    2.682   -2.679   -0.243    0.339 
4294.928    0.365   -0.283   -2.918    2.896   -1.291    1.367   -2.116    2.095 
4306.863    1.777   -1.792    2.340   -2.315   -1.335    1.355   -2.088    2.082 
4277.945   -3.280    3.290    1.182   -1.247    0.014    0.004   -1.585    1.500 
4289.650   -0.705    0.745   -2.173    2.122   -3.070    3.117   -0.177    0.118 
4290.500    0.181   -0.091   -2.505    2.510    1.846   -1.791   -2.245    2.271 
4306.015    1.838   -1.812    1.536   -1.521   -1.343    1.373   -2.688    2.695 
4275.771    1.522   -1.602   -0.054    0.076   -0.866    0.797    3.406   -3.374 
4287.489    0.610   -0.654    2.161   -2.099    3.067   -3.105    0.532   -0.471 
4293.457   -2.406    2.364    2.511   -2.575   -1.420    1.370    0.772   -0.838 
4306.430    2.491   -2.494    1.936   -1.929   -1.607    1.590   -1.488    1.514 
4271.453   -3.439    3.465    0.949   -1.012    0.024    0.007   -1.352    1.267 
4283.640    0.142   -0.059   -2.582    2.588    1.816   -1.757   -2.176    2.195 
4287.268    0.940   -0.963    2.484   -2.439    2.690   -2.716   -0.633    0.690 
4301.949   -1.341    1.320   -0.986    0.981    2.020   -2.083    2.809   -2.769 
4290.030   -0.263    0.282    1.014   -0.976    3.208   -3.195   -1.826    1.877 
4292.597   -2.366    2.313    2.873   -2.913   -0.817    0.775    0.491   -0.541 
4295.321   -2.442    2.487   -1.867    1.831   -0.833    0.893   -2.151    2.101 
4308.299   -1.781    1.759   -1.401    1.399    1.749   -1.779    2.564   -2.560 
4284.429    1.738   -1.794   -0.285    0.293   -1.180    1.126    3.195   -3.182 
4291.225    1.193   -1.231    1.964   -1.894    3.014   -3.048    0.629   -0.562 
4295.428   -2.588    2.532    2.379   -2.430   -0.801    0.742    1.326   -1.381 
4308.565    1.898   -1.900    2.270   -2.282   -1.917    1.894   -1.527    1.539 
4282.962   -1.328    1.392   -0.627    0.561   -2.467    2.470   -2.524    2.516 
4287.234    0.865   -0.899   -0.505    0.486   -2.828    2.804    2.392   -2.412 
4295.069   -2.196    2.136    3.002   -3.024   -0.460    0.425    0.868   -0.918 
4305.816    2.724   -2.733    2.273   -2.238   -0.687    0.660   -1.303    1.359 
4282.141    0.073   -0.052    0.338   -0.297    3.592   -3.587   -1.270    1.325 
4284.750   -3.386    3.406    0.701   -0.761   -0.541    0.565   -1.559    1.490 
4295.315   -0.708    0.625    2.726   -2.715    0.652   -0.726    2.538   -2.535 
4306.057    1.643   -1.655    2.608   -2.583   -0.996    1.006   -2.072    2.076 
4290.450    0.072   -0.101   -0.240    0.205   -3.357    3.344    1.831   -1.885 
4291.400   -3.275    3.254    1.738   -1.783   -0.626    0.624   -0.805    0.740 
4297.507    0.787   -0.864    2.884   -2.844    1.013   -1.080    2.203   -2.175 
4309.079    1.845   -1.844    1.861   -1.835   -1.406    1.435   -2.436    2.437 
4280.414    0.402   -0.443   -0.514    0.469   -3.187    3.155    2.015   -2.077 
4287.914   -2.088    2.148   -1.488    1.433   -1.550    1.608   -2.388    2.338 
4291.425   -1.966    1.911    3.239   -3.249   -0.664    0.634    0.141   -0.187 
4304.710    2.530   -2.499    1.357   -1.338   -1.292    1.308   -2.195    2.237 
4291.307   -3.101    3.100    1.495   -1.526    0.705   -0.702   -1.556    1.520 
4294.172   -1.554    1.584   -2.095    2.028   -2.817    2.847   -0.180    0.117 
4296.583    0.720   -0.653   -2.090    2.120    1.341   -1.265   -2.846    2.870 
4309.694   -1.482    1.479   -1.943    1.958    2.136   -2.134    2.057   -2.050 
4287.865   -2.382    2.330    2.771   -2.796    1.025   -1.065   -0.594    0.566 
4294.403    2.120   -2.116    0.576   -0.491    3.133   -3.130   -0.376    0.457 
4297.058   -1.195    1.270   -1.952    1.946    0.808   -0.734   -2.980    2.973 
4311.162    1.791   -1.780    1.705   -1.706   -1.804    1.812   -2.328    2.329 
4288.940    2.922   -2.925   -1.615    1.660   -0.688    0.681    1.767   -1.719 
4293.836   -1.353    1.303    0.909   -0.969   -2.870    2.827    1.965   -2.028 
4296.566   -0.759    0.835   -2.697    2.654   -1.805    1.873   -1.914    1.875 
4310.570    1.945   -1.951    2.018   -2.005   -1.665    1.676   -2.036    2.038 
4282.106   -0.319    0.332    1.667   -1.614    3.111   -3.093   -1.475    1.531 
4288.904   -1.251    1.330   -2.432    2.422   -0.102    0.188   -2.678    2.663 
4293.103   -2.700    2.677    2.085   -2.150   -1.671    1.642   -0.570    0.503 
4307.084    2.417   -2.383    1.281   -1.285   -1.514    1.517   -2.231    2.264 
4286.753    0.646   -0.687   -0.230    0.209   -2.052    2.007    3.170   -3.188 
4292.202   -1.598    1.637   -0.981    0.912   -2.926    2.956   -1.633    1.573 
4294.618   -2.742    2.692    2.548   -2.586    0.171   -0.220    0.849   -0.884 
4308.531   -2.064    2.093   -2.699    2.686    1.396   -1.375    1.129   -1.137 
4290.657   -1.178    1.139    3.043   -3.026    1.956   -1.991   -0.547    0.558 
4295.697    2.994   -3.020    0.290   -0.220    1.788   -1.817    1.589   -1.516 
4295.878   -0.226    0.160    1.790   -1.823   -2.200    2.139    2.582   -2.616 
4310.379    2.094   -2.080    1.486   -1.482   -1.699    1.713   -2.300    2.310 
4286.664   -0.714    0.654    3.653   -3.659   -0.126    0.079    0.913   -0.927 
4290.816   -1.577    1.607    0.511   -0.509    1.723   -1.689   -3.007    3.009 
4294.309    2.886   -2.873    0.638   -0.587    2.454   -2.476    0.020    0.065 
4305.566   -1.870    1.845   -0.827    0.828    2.379   -2.422    2.210   -2.196 
4277.876    0.143   -0.168   -0.593    0.537   -3.038    3.007    2.247   -2.301 
4288.638    0.763   -0.830    1.448   -1.403    1.901   -1.976    2.900   -2.854 
4294.275   -2.882    2.842    2.462   -2.511   -0.642    0.602   -0.045   -0.004 
4308.076   -2.418    2.449   -2.511    2.484    1.184   -1.168    1.104   -1.116 
4284.512    0.577   -0.615    0.182   -0.197   -1.041    0.976    3.653   -3.635 
4286.893    0.017   -0.062    3.020   -2.981    2.312   -2.366    0.501   -0.461 
4291.544   -3.531    3.548    0.876   -0.948   -1.160    1.137    0.189   -0.230 
4304.050   -1.342    1.365   -2.184    2.223    2.650   -2.616    1.069   -1.047 
4288.423    0.067   -0.099   -0.197    0.161   -3.108    3.088    2.232   -2.280 
4293.064   -2.877    2.841    2.454   -2.494   -0.537    0.518   -0.456    0.404 
4295.586    0.983   -1.050    2.021   -1.978    1.744   -1.811    2.583   -2.542 
4308.263    2.349   -2.365    2.165   -2.131   -1.293    1.306   -1.701    1.709 
4287.310    1.072   -1.038   -2.276    2.243   -2.811    2.833    0.725   -0.748 
4291.324    2.953   -2.929   -1.216    1.300    2.133   -2.107    0.098   -0.024 
4296.361   -1.037    1.115   -2.001    1.989    0.431   -0.359   -3.080    3.076 
4309.096    1.956   -1.957    2.025   -2.016   -1.451    1.450   -2.174    2.188 
4291.242    1.111   -1.129   -1.533    1.506   -2.496    2.478    2.224   -2.251 
4294.323    1.580   -1.639    2.424   -2.392    1.196   -1.269    2.221   -2.178 
4297.226   -2.713    2.667    1.954   -2.019   -1.755    1.711    0.729   -0.801 
4310.618    1.931   -1.910    1.637   -1.653   -2.013    2.014   -2.078    2.085 
4282.093    1.661   -1.731    0.314   -0.302   -1.213    1.147    3.219   -3.202 
4288.529   -0.494    0.447    3.679   -3.663    0.956   -0.997    0.255   -0.246 
4292.323    2.405   -2.387   -0.440    0.500    2.951   -2.964   -0.084    0.184 
4305.916    2.444   -2.414    0.956   -0.949   -1.894    1.921   -2.068    2.082 
4289.431   -1.795    1.756    2.930   -2.930    1.542   -1.576   -0.758    0.757 
4292.823   -1.200    1.148    1.212   -1.267   -2.580    2.528    2.274   -2.332 
4296.696   -2.526    2.579   -1.383    1.321   -1.365    1.419   -2.149    2.089 
4309.734    1.925   -1.930    1.676   -1.666   -1.957    1.976   -2.104    2.093 
4285.693    2.948   -2.936    2.013   -2.023    0.348   -0.407    1.370   -1.306 
4288.371   -2.146    2.112    3.148   -3.189    0.309   -0.346   -0.214    0.186 
4291.154   -0.779    0.731   -0.083    0.045   -2.790    2.754    2.519   -2.570 
4305.834   -0.978    0.944   -0.736    0.767    2.590   -2.635    2.559   -2.518 
4282.857    0.024   -0.007   -1.924    1.877   -3.257    3.281    0.599   -0.652 
4289.624   -2.592    2.548    2.442   -2.499   -1.414    1.375    0.233   -0.293 
4293.357   -2.334    2.384   -1.857    1.845    0.657   -0.592   -2.330    2.301 
4306.851    1.616   -1.586    1.252   -1.255   -1.275    1.305   -2.993    2.996 
4279.178   -3.303    3.318    1.100   -1.159    0.251   -0.236   -1.569    1.508 
4287.069   -1.161    1.102    0.960   -1.007   -2.139    2.074    2.811   -2.851 
4293.858    0.586   -0.650    2.777   -2.729    2.352   -2.410    1.086   -1.035 
4305.669   -1.417    1.440   -2.222    2.217    2.134   -2.145    1.803   -1.776 
4286.886    3.365   -3.353    0.944   -0.911    1.383   -1.416    0.809   -0.729 
4289.710    1.465   -1.452   -2.243    2.230   -2.558    2.578    1.000   -1.020 
4295.727    0.516   -0.463   -2.615    2.669    1.784   -1.709   -2.103    2.132 
4307.661   -1.047    1.004   -1.359    1.392    1.761   -1.780    2.952   -2.945 
4295.492    1.923   -1.923   -1.923    1.923   -1.923    1.923    1.923   -1.923 
4299.255   -2.068    2.014    1.766   -1.827   -2.068    2.014    1.766   -1.827 
4299.255    1.766   -1.827    2.068   -2.014    1.766   -1.827    2.068   -2.014 
4314.051    1.924   -1.924    1.924   -1.924   -1.924    1.924   -1.924    1.924 
4285.870    1.999   -1.983   -0.867    0.935    2.012   -1.950   -2.434    2.457 
4289.095    2.718   -2.723   -1.593    1.614   -1.412    1.409    1.673   -1.661 
4295.676    1.071   -1.122    1.977   -1.928    2.309   -2.370    2.097   -2.036 
4305.954    1.437   -1.490    2.757   -2.748   -1.832    1.828   -1.315    1.280 
4293.248    1.317   -1.345   -0.692    0.680   -2.604    2.587    2.396   -2.415 
4294.548   -2.474    2.428    2.427   -2.462   -1.647    1.635    0.243   -0.310 
4295.679    1.592   -1.647    2.590   -2.543    1.652   -1.712    1.674   -1.623 
4309.278    2.102   -2.077    1.318   -1.304   -1.561    1.596   -2.484    2.495 
4285.373    1.272   -1.330   -0.135    0.144   -1.802    1.757    3.136   -3.134 
4291.146   -2.565    2.551    1.414   -1.476   -2.450    2.457   -0.311    0.227 
4294.017    0.444   -0.375   -2.944    2.914   -1.963    2.024   -1.439    1.416 
4307.568    2.511   -2.530    2.038   -1.997   -1.243    1.257   -1.659    1.673 
4283.831   -0.375    0.336    2.645   -2.589    2.691   -2.734   -0.577    0.620 
4289.015    1.231   -1.303    1.139   -1.118   -0.204    0.135    3.446   -3.429 
4295.452   -2.554    2.523    1.887   -1.957   -2.157    2.124    0.165   -0.233 
4307.916    2.572   -2.567    1.707   -1.701   -1.663    1.653   -1.573    1.596 
4287.233    0.007   -0.045    0.004   -0.040   -2.593    2.548    2.828   -2.866 
4291.596   -2.359    2.306    2.901   -2.926    0.651   -0.695    0.587   -0.614 
4292.194    1.762   -1.801    0.412   -0.346    2.507   -2.525    2.275   -2.232 
4306.957    2.460   -2.498    2.493   -2.457   -1.158    1.142   -1.072    1.086 
4288.395   -1.011    1.060    0.053   -0.040    1.950   -1.896   -3.147    3.163 
4290.802   -1.463    1.406    3.492   -3.512    0.143   -0.196    0.611   -0.631 
4295.318   -2.759    2.768   -0.941    0.877   -2.423    2.451   -0.635    0.549 
4307.698   -2.004    1.991   -1.279    1.279    2.244   -2.269    2.017   -2.005 
4278.719   -0.105    0.094   -0.702    0.653   -3.619    3.619    1.012   -1.072 
4288.488   -1.102    1.030    3.517   -3.522   -0.352    0.300    1.027   -1.052 
4290.664    2.502   -2.545    0.026    0.018    0.708   -0.755    2.822   -2.775 
4304.570    2.700   -2.684    1.379   -1.350   -0.942    0.961   -2.161    2.192 
4295.492    1.923   -1.923   -1.923    1.923   -1.923    1.923    1.923   -1.923 
4299.255   -2.068    2.014    1.766   -1.827   -2.068    2.014    1.766   -1.827 
4299.255    1.766   -1.827    2.068   -2.014    1.766   -1.827    2.068   -2.014 
4314.051    1.924   -1.924    1.924   -1.924   -1.924    1.924   -1.924    1.924 
4282.204   -2.013    1.975    2.938   -2.975   -0.140    0.070    1.391   -1.397 
4286.048    0.962   -0.976   -0.970    0.960   -1.372    1.329    3.326   -3.312 
4290.703   -2.939    2.990   -1.948    1.881   -1.459    1.486   -0.318    0.271 
4304.525    0.988   -1.007    1.148   -1.173   -3.276    3.288   -1.310    1.254 
4285.016    0.884   -0.904   -1.436    1.400   -2.359    2.334    2.513   -2.544 
4288.779    0.774   -0.851    2.603   -2.568    1.268   -1.350    2.393   -2.361 
4295.487   -2.924    2.898    1.621   -1.695   -1.885    1.850    0.185   -0.259 
4308.028    2.200   -2.197    1.807   -1.819   -2.013    1.999   -1.610    1.625 
4291.883   -1.466    1.498    0.674   -0.675    1.492   -1.458   -3.150    3.152 
4293.081   -2.466    2.414    2.508   -2.553   -0.458    0.400    1.466   -1.503 
4295.918    1.595   -1.636    1.539   -1.467    2.985   -3.005    0.987   -0.935 
4308.543   -1.985    2.014   -2.383    2.374    1.863   -1.843    1.295   -1.295 
4288.096    1.200   -1.181   -2.173    2.146   -2.682    2.706    1.166   -1.197 
4289.900    3.231   -3.212   -0.761    0.834    1.888   -1.872   -0.374    0.446 
4294.866   -1.073    1.140   -2.439    2.434    0.306   -0.222   -2.752    2.733 
4307.506    1.305   -1.303    1.867   -1.878   -1.958    1.976   -2.396    2.373 
4287.824    0.117   -0.109   -2.180    2.148   -2.938    2.963    1.122   -1.176 
4289.942    3.599   -3.568   -0.922    0.971    0.947   -0.941    0.338   -0.269 
4292.772   -0.699    0.753   -2.625    2.650    0.966   -0.883   -2.529    2.528 
4306.594    1.166   -1.142    1.467   -1.490   -2.053    2.083   -2.650    2.626 
4277.931    0.730   -0.687   -1.051    1.083    0.926   -0.855   -3.487    3.497 
4282.710   -2.686    2.668    2.420   -2.459    0.360   -0.379   -1.210    1.185 
4292.459    1.975   -2.026    2.064   -1.991    2.527   -2.546    0.458   -0.411 
4301.226   -1.717    1.760   -1.872    1.869    2.721   -2.713    0.919   -0.889 
4285.969    2.027   -2.094    0.488   -0.426    1.259   -1.286    2.949   -2.920 
4289.125   -0.631    0.628    1.430   -1.390    3.304   -3.293   -1.204    1.222 
4296.299   -2.179    2.116    2.608   -2.647   -0.998    0.946    1.492   -1.545 
4307.114   -2.344    2.347   -2.388    2.375    1.141   -1.109    1.501   -1.546 
4285.539    1.529   -1.473   -3.283    3.281   -1.219    1.263    0.382   -0.378 
4289.352   -0.367    0.310    1.000   -1.040   -2.249    2.188    2.921   -2.958 
4295.753    2.630   -2.662    0.641   -0.564    2.104   -2.142    1.738   -1.662 
4307.942    2.317   -2.329    1.600   -1.581   -1.933    1.952   -1.753    1.746 
4282.531    0.479   -0.517   -0.571    0.535   -2.193    2.149    3.052   -3.086 
4288.955   -0.298    0.224    3.014   -2.985    1.592   -1.667    1.745   -1.719 
4295.011   -2.724    2.715    1.381   -1.456   -2.162    2.153   -0.869    0.795 
4307.975   -2.652    2.667   -1.859    1.842    1.646   -1.639    1.251   -1.260 
4283.520    1.920   -1.993    1.385   -1.351   -0.400    0.335    2.994   -2.953 
4284.979   -1.477    1.446    3.477   -3.481    0.293   -0.309   -0.620    0.593 
4294.168   -1.968    1.948   -0.393    0.346   -3.094    3.110    1.035   -1.119 
4304.821   -2.235    2.206   -0.755    0.749    2.197   -2.235    2.082   -2.085 
4286.309   -2.723    2.759    0.974   -1.020    0.626   -0.592   -2.444    2.387 
4293.899    0.935   -0.852   -2.996    3.012    0.183   -0.100   -2.211    2.220 
4296.438    1.782   -1.794    1.268   -1.193    3.078   -3.086   -0.712    0.787 
4310.838   -1.794    1.798   -1.795    1.799    2.209   -2.216    1.859   -1.848 
4290.183   -2.680    2.634    2.632   -2.661    0.259   -0.280   -0.800    0.752 
4293.845   -0.794    0.770   -0.085    0.036   -3.543    3.541    1.230   -1.293 
4295.611   -1.428    1.505   -2.225    2.184   -0.575    0.636   -2.729    2.705 
