  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
4307.151    1.558   -1.515    1.014   -1.042   -2.109    2.135   -2.619    2.612 
4277.989    0.665   -0.664    0.343   -0.280    3.741   -3.716   -0.418    0.463 
4285.106    3.325   -3.315   -1.590    1.635   -0.338    0.349    1.003   -0.965 
4291.250    0.035    0.044   -1.970    1.961   -0.194    0.249   -3.278    3.298 
4302.280    1.784   -1.814    2.876   -2.848   -0.757    0.738   -1.647    1.668 
4278.284   -3.040    3.079   -0.036   -0.029   -0.903    0.911   -2.133    2.092 
4285.956   -0.829    0.803    1.591   -1.542    3.396   -3.386   -0.281    0.288 
4290.498    1.912   -1.840   -1.172    1.202    0.770   -0.728   -3.006    3.067 
4304.022   -1.046    1.067   -3.295    3.312    1.374   -1.313    0.949   -0.972 
4279.089    0.066   -0.070   -1.543    1.486   -3.071    3.072    1.673   -1.745 
4284.613   -1.857    1.784    2.980   -3.018   -0.815    0.740    1.308   -1.345 
4291.563    3.119   -3.142    1.241   -1.206    0.432   -0.487    1.819   -1.766 
4304.079    1.266   -1.255    1.371   -1.377   -2.080    2.127   -2.632    2.596 
4280.907   -3.051    3.091   -0.302    0.265    0.143   -0.085   -2.301    2.229 
4286.976   -0.707    0.691   -0.901    0.860   -3.551    3.566    0.850   -0.919 
4292.349   -1.060    1.004    3.548   -3.555   -0.464    0.421    0.913   -0.938 
4304.286    1.950   -1.896    1.117   -1.120   -1.335    1.369   -2.812    2.831 
4278.820   -3.452    3.458    1.116   -1.170    0.089   -0.075   -1.220    1.150 
4288.617    0.708   -0.774    3.446   -3.429    0.902   -0.972    1.225   -1.192 
4290.286   -0.820    0.777    0.144   -0.195   -2.985    2.941    2.274   -2.323 
4305.606    1.245   -1.227    1.236   -1.253   -2.237    2.270   -2.583    2.554 
4275.690   -0.152    0.147    1.657   -1.610    3.198   -3.201   -1.275    1.338 
4277.342    1.370   -1.298   -3.166    3.201    1.275   -1.215   -1.052    1.096 
4293.389    3.116   -3.147    0.867   -0.820    0.502   -0.547    2.013   -1.963 
4301.234   -1.768    1.761   -1.065    1.045    1.576   -1.633    2.826   -2.801 
4286.847    0.473   -0.473   -1.687    1.631   -2.781    2.773    1.982   -2.032 
4292.927   -1.113    1.037    2.843   -2.863   -0.253    0.160    2.318   -2.328 
4296.793    3.183   -3.212    0.150   -0.079    1.523   -1.551    1.509   -1.440 
4310.596   -1.773    1.788   -1.957    1.963    2.149   -2.153    1.783   -1.763 
4277.585   -0.709    0.720   -1.531    1.444   -3.003    2.990    1.680   -1.743 
4287.340   -3.299    3.293    1.691   -1.720    0.406   -0.461    0.857   -0.850 
4288.872   -1.725    1.773   -1.898    1.891   -0.205    0.304   -2.849    2.806 
4304.616   -0.490    0.505   -2.427    2.476    2.345   -2.324    1.766   -1.721 
4279.968   -3.249    3.266    0.766   -0.815   -0.147    0.172   -1.880    1.807 
4283.441    0.263   -0.329    3.450   -3.413    1.436   -1.496    0.826   -0.799 
4292.183   -0.583    0.536    1.003   -1.040   -3.241    3.224    1.684   -1.736 
4303.149    1.939   -1.889    1.107   -1.108   -1.436    1.456   -2.770    2.798 
4284.153   -3.330    3.329    1.360   -1.411    0.196   -0.190   -1.318    1.255 
4291.868   -1.050    1.098   -2.620    2.561   -2.570    2.617   -0.417    0.359 
4294.525   -0.361    0.287    1.873   -1.902   -2.168    2.104    2.538   -2.570 
4308.494   -1.543    1.526   -1.594    1.597    1.841   -1.861    2.541   -2.535 
4285.847    0.056   -0.093    1.730   -1.660    3.431   -3.443   -0.057    0.092 
4290.795    3.324   -3.326   -1.177    1.235    0.554   -0.542    1.411   -1.368 
4296.492    0.415   -0.333   -2.064    2.078    0.982   -0.916   -3.054    3.090 
4307.811    1.877   -1.886    2.484   -2.475   -1.312    1.283   -1.826    1.857 
4284.045    1.725   -1.770   -0.439    0.443   -2.374    2.348    2.424   -2.424 
4285.900   -2.407    2.430   -0.148    0.079   -2.777    2.816   -1.047    0.957 
4293.832   -1.145    1.067    3.295   -3.286    0.214   -0.268    1.616   -1.633 
4305.297    2.150   -2.138    1.939   -1.914   -1.100    1.118   -2.271    2.293 
4282.125   -1.686    1.630    3.380   -3.386    0.429   -0.456   -0.551    0.520 
4284.880    1.561   -1.638    1.340   -1.305   -0.289    0.230    3.224   -3.199 
4293.331   -1.752    1.739   -0.338    0.279   -3.319    3.335    0.689   -0.770 
4304.549    2.537   -2.515    1.183   -1.163   -1.835    1.859   -1.878    1.902 
4278.284   -0.972    0.906    3.610   -3.609    0.824   -0.877    0.113   -0.121 
4287.304   -2.009    2.060   -0.556    0.529    0.533   -0.484   -3.179    3.153 
4290.757   -1.853    1.832    0.241   -0.311   -3.302    3.296    0.570   -0.648 
4303.453    2.528   -2.500    1.119   -1.109   -1.684    1.698   -2.063    2.091 
4277.923    0.752   -0.819   -0.241    0.205   -2.594    2.531    2.693   -2.749 
4288.307   -1.842    1.895   -1.754    1.689   -2.253    2.305   -1.781    1.714 
4292.308   -2.069    2.019    3.141   -3.162   -0.798    0.768    0.077   -0.130 
4305.886    2.557   -2.529    1.340   -1.325   -1.508    1.522   -2.034    2.071 
4277.709    0.594   -0.546   -2.424    2.352   -2.750    2.802    0.921   -0.982 
4287.700    1.616   -1.544   -2.302    2.344    1.659   -1.587   -2.017    2.066 
4295.072   -2.697    2.744   -0.443    0.378   -1.017    1.075   -2.500    2.439 
4307.828    2.117   -2.140    1.862   -1.836   -1.789    1.813   -1.896    1.881 
4277.579   -3.513    3.536   -0.272    0.212   -0.986    1.007   -1.109    1.041 
4281.866    0.906   -0.875   -2.361    2.323   -2.869    2.899    0.279   -0.302 
4292.170   -0.645    0.588    1.891   -1.926   -1.485    1.411    2.928   -2.942 
4300.657   -1.022    1.013   -2.333    2.369    1.824   -1.798    2.207   -2.208 
4280.639   -0.761    0.699    2.795   -2.732    2.455   -2.526   -0.509    0.559 
4292.585    2.154   -2.106   -1.671    1.741    2.197   -2.152   -1.565    1.633 
4296.230    2.437   -2.495    0.911   -0.859    0.300   -0.364    2.816   -2.768 
4310.480    1.894   -1.906    1.840   -1.830   -1.906    1.924   -2.039    2.027 
4282.854   -0.558    0.571    1.446   -1.395    3.191   -3.177   -1.463    1.510 
4284.328   -2.880    2.920   -0.880    0.832   -1.075    1.125   -2.111    2.047 
4294.299   -1.790    1.719    2.843   -2.881   -0.833    0.762    1.664   -1.711 
4304.747    1.721   -1.684    1.937   -1.960   -1.649    1.636   -2.297    2.326 
4282.617    0.320   -0.336   -0.747    0.710   -1.759    1.711    3.318   -3.324 
4284.380   -0.348    0.289    3.158   -3.129    1.503   -1.582    1.542   -1.504 
4292.923   -3.401    3.425    0.581   -0.661   -1.608    1.598   -0.396    0.341 
4304.386   -1.682    1.711   -1.964    1.989    2.614   -2.592    1.099   -1.075 
4286.475   -1.670    1.649    1.442   -1.491   -1.058    0.986    2.955   -2.953 
4290.743   -1.836    1.821    2.392   -2.389    1.766   -1.771   -1.604    1.603 
4294.984   -2.169    2.216   -0.955    0.877   -2.516    2.535   -1.674    1.628 
4305.058   -1.926    1.987   -2.465    2.453    2.059   -2.039    0.833   -0.809 
4268.201   -0.485    0.539   -0.153    0.155    0.830   -0.784   -3.684    3.701 
4278.960    1.646   -1.655    0.074    0.003    3.421   -3.405    0.539   -0.486 
4283.807    3.073   -3.042   -1.733    1.766   -1.349    1.375   -0.626    0.657 
4302.215    1.502   -1.558    3.430   -3.405   -0.711    0.675   -0.498    0.506 
4282.544   -1.107    1.037    3.108   -3.076    1.842   -1.896    0.691   -0.681 
4285.884    0.177   -0.144   -0.122    0.157    1.627   -1.586   -3.458    3.489 
4291.081    2.592   -2.607   -0.782    0.866    2.395   -2.380    1.279   -1.236 
4303.753    2.587   -2.633    2.122   -2.091   -1.723    1.700   -0.745    0.751 
4279.189   -1.790    1.757    2.776   -2.812   -0.340    0.259    1.902   -1.892 
4283.349    0.243   -0.221   -1.940    1.904   -1.847    1.825    2.751   -2.749 
4291.204   -3.191    3.245   -1.301    1.234   -1.008    1.044   -1.330    1.283 
4302.273    1.051   -1.082    1.238   -1.257   -3.188    3.211   -1.378    1.307 
4276.660    3.286   -3.273    0.653   -0.659    0.036   -0.090    1.883   -1.824 
4284.307   -1.484    1.420   -0.569    0.534   -2.064    2.019    2.815   -2.875 
4291.876    1.267   -1.234   -3.129    3.149   -1.464    1.530   -1.047    1.036 
4303.575   -0.463    0.441   -1.996    2.073    2.900   -2.874    1.451   -1.422 
4287.643    0.529   -0.464   -1.885    1.868    2.918   -2.933   -1.505    1.564 
4290.813    2.496   -2.520   -1.311    1.333    0.058   -0.097    2.609   -2.566 
4293.486    0.286   -0.349    2.868   -2.816    2.307   -2.356    1.085   -1.052 
4306.861    2.859   -2.845    1.198   -1.146   -0.822    0.856   -2.115    2.151 
4270.919    0.201   -0.176    0.116   -0.066    3.265   -3.228   -1.978    2.030 
4279.413   -0.121    0.056    1.590   -1.566    1.774   -1.827    2.985   -2.978 
4284.156   -2.176    2.138    2.847   -2.882   -0.684    0.659   -1.188    1.153 
4301.605   -3.148    3.192   -2.027    1.965    0.605   -0.599    0.577   -0.599 
4283.736   -2.230    2.194    2.560   -2.550    1.734   -1.778   -0.436    0.445 
4286.509   -2.774    2.796   -0.649    0.556   -2.528    2.536    0.367   -0.438 
4294.622    0.915   -0.981    2.053   -2.055   -1.109    1.029    2.920   -2.909 
4306.470    1.064   -1.074    1.896   -1.906   -2.013    2.028   -2.449    2.416 
4279.690    2.683   -2.667   -1.062    1.139    1.866   -1.812   -1.677    1.721 
4283.862    2.246   -2.263   -1.104    1.111   -2.082    2.063    2.019   -2.028 
4294.743   -0.933    0.989   -2.275    2.240   -1.946    2.017   -2.220    2.165 
4302.803   -1.199    1.251   -2.692    2.679    1.754   -1.767    1.729   -1.684 
4267.381    0.008    0.022   -1.283    1.196   -3.497    3.533    0.783   -0.852 
4283.771    1.976   -1.912   -2.171    2.193    0.235   -0.152   -2.460    2.475 
4285.463    2.659   -2.690   -0.458    0.513    0.749   -0.779    2.615   -2.573 
4301.348    1.912   -1.969    2.878   -2.840   -1.274    1.251   -1.089    1.091 
4276.904    0.190   -0.252    0.085   -0.121   -3.134    3.095    2.167   -2.245 
4289.992   -3.013    3.025    0.981   -1.028   -1.336    1.373   -1.699    1.627 
4294.523   -0.425    0.346    3.241   -3.209    1.212   -1.269    1.636   -1.630 
4306.061    2.333   -2.330    1.845   -1.804   -1.240    1.274   -2.088    2.109 
4285.660    2.058   -2.113   -0.321    0.350   -0.723    0.670    3.143   -3.106 
4294.360   -1.430    1.361    3.208   -3.218    0.645   -0.714    1.419   -1.429 
4296.455    2.212   -2.214    0.703   -0.622    2.980   -2.979   -0.704    0.785 
4310.333   -1.882    1.889   -1.971    1.976    2.231   -2.223    1.542   -1.539 
4288.399   -3.403    3.401    0.639   -0.711   -1.565    1.545    0.480   -0.535 
4289.011    1.101   -1.086   -1.997    1.966   -2.841    2.857    1.208   -1.240 
4295.265   -0.903    0.962   -2.384    2.380    0.113   -0.028   -2.879    2.851 
4306.606    1.025   -1.040    2.159   -2.176   -2.044    2.052   -2.208    2.173 
4273.798    0.370   -0.331   -3.765    3.791   -0.275    0.327   -0.339    0.340 
4281.944   -0.896    0.862    0.038   -0.082   -3.448    3.436    1.393   -1.465 
4287.811    3.537   -3.526    0.224   -0.206   -0.313    0.286    1.471   -1.423 
4300.991   -1.169    1.130   -0.518    0.522    1.596   -1.655    3.250   -3.230 
4272.035   -2.604    2.539    2.766   -2.803    0.439   -0.494   -0.186    0.151 
4284.539    2.619   -2.664    2.231   -2.153    1.619   -1.663    0.480   -0.411 
4292.926    0.377   -0.429    0.947   -0.985   -2.668    2.618    2.563   -2.602 
4306.857    0.953   -0.933    1.064   -1.078   -2.185    2.220   -2.821    2.793 
4282.328   -2.236    2.169    3.062   -3.087    0.582   -0.637   -0.032    0.010 
4287.449   -0.546    0.511    0.139   -0.194   -2.703    2.661    2.659   -2.710 
4295.749   -2.388    2.442   -1.450    1.378   -1.628    1.685   -2.078    2.012 
4307.188   -1.929    1.954   -1.804    1.783    2.090   -2.117    1.843   -1.814 
4287.587   -0.039    0.037   -1.226    1.165   -2.718    2.690    2.425   -2.464 
4291.437   -1.899    1.851    2.867   -2.890    0.243   -0.326    1.690   -1.685 
4296.087   -3.028    3.073   -0.832    0.769   -1.215    1.259   -1.842    1.784 
4308.746   -1.374    1.401   -2.088    2.105    2.414   -2.414    1.639   -1.598 
4286.871   -2.031    1.966    3.013   -3.038   -1.017    0.988    0.711   -0.762 
4290.849    1.003   -1.025   -0.823    0.810   -2.735    2.721    2.355   -2.383 
4294.991    2.645   -2.682    1.975   -1.922    1.481   -1.527    1.295   -1.232 
4306.146    1.625   -1.613    1.051   -1.036   -1.979    2.036   -2.660    2.636 
4269.956    0.955   -0.879   -3.442    3.442   -1.346    1.414    0.060   -0.061 
4282.501    0.909   -0.868   -1.082    1.156    3.354   -3.321   -1.182    1.253 
4293.162    2.332   -2.374    0.464   -0.413    0.567   -0.616    2.970   -2.920 
4305.461    2.763   -2.747    1.160   -1.128   -1.114    1.137   -2.130    2.155 
4276.622    2.033   -2.078    1.931   -1.876    2.019   -2.075    1.632   -1.570 
4282.755   -2.008    2.017    1.606   -1.589    2.067   -2.062   -1.959    1.951 
4293.051    2.427   -2.375   -1.170    1.202    0.781   -0.734   -2.620    2.663 
4300.460   -0.798    0.781   -2.631    2.704    2.412   -2.344    1.142   -1.154 
4278.531   -2.919    2.949    1.009   -1.085    0.113   -0.099   -2.254    2.186 
4290.189    1.244   -1.144   -2.415    2.440    0.121   -0.045   -2.701    2.735 
4294.984    1.032   -1.050    1.340   -1.271    3.410   -3.405   -0.579    0.631 
4308.454   -1.877    1.900   -2.463    2.460    1.784   -1.754    1.410   -1.425 
4280.197    1.845   -1.775   -3.302    3.348   -0.534    0.602   -0.043    0.072 
4286.614    0.776   -0.827    0.489   -0.488   -0.726    0.664    3.659   -3.647 
4295.951   -2.625    2.638   -1.036    0.949   -2.607    2.610    0.177   -0.250 
4307.648   -1.967    1.979   -1.541    1.554    2.683   -2.674    1.149   -1.137 
4284.681   -2.570    2.520    2.841   -2.876    0.188   -0.231    0.001   -0.034 
4288.803   -0.462    0.437   -0.221    0.166   -3.102    3.071    2.198   -2.254 
4295.515   -2.318    2.384   -2.034    1.976   -0.979    1.038   -2.073    2.024 
4306.981    1.580   -1.592    1.583   -1.569   -2.019    2.054   -2.381    2.354 
4280.178   -0.360    0.324    2.773   -2.777    0.565   -0.657    2.564   -2.517 
4282.869   -0.047    0.066   -2.173    2.147   -1.597    1.593    2.735   -2.728 
4288.791   -3.687    3.724    0.126   -0.187   -0.856    0.858   -0.482    0.446 
4302.603   -0.912    0.926   -1.482    1.536    3.342   -3.323    0.741   -0.698 
4276.631   -3.069    3.072    1.520   -1.586    0.274   -0.268   -1.687    1.617 
4286.509   -0.245    0.148    2.611   -2.621   -0.277    0.185    2.785   -2.786 
4293.354    1.825   -1.836    1.807   -1.740    2.546   -2.551   -1.293    1.358 
4307.259    1.357   -1.360    1.507   -1.528   -2.855    2.860   -1.579    1.554 
4282.173   -0.802    0.737    3.095   -3.043    2.101   -2.175   -0.283    0.320 
4294.817   -2.883    2.925   -0.432    0.368   -0.771    0.817   -2.384    2.323 
4295.827   -1.450    1.393    1.447   -1.508   -2.337    2.285    2.254   -2.314 
4311.132   -1.932    1.927   -1.713    1.716    2.045   -2.052    1.983   -1.980 
4277.059    2.029   -2.098   -0.366    0.393   -1.563    1.505    2.825   -2.791 
4283.902   -2.190    2.200    0.102   -0.186   -3.129    3.140   -0.125    0.028 
4293.154    1.503   -1.431   -2.686    2.690   -1.065    1.137   -2.038    2.038 
4306.198    1.846   -1.873    2.730   -2.705   -1.134    1.133   -1.621    1.624 
4272.340    3.653   -3.650   -0.736    0.798    0.148   -0.146    0.844   -0.785 
4284.421   -0.557    0.513    0.076   -0.122   -2.418    2.371    2.922   -2.965 
4290.701    0.025    0.039   -2.441    2.409   -2.315    2.380   -1.843    1.809 
4302.895   -0.977    1.005   -2.871    2.883    1.866   -1.849    1.434   -1.417 
4277.399   -3.276    3.308    0.750   -0.806    0.232   -0.194   -1.813    1.734 
4288.157    0.381   -0.303   -3.225    3.238    0.398   -0.314   -2.005    2.003 
4291.298    1.419   -1.409    1.507   -1.454    2.801   -2.793   -1.619    1.679 
4306.054   -1.307    1.294   -1.201    1.219    2.585   -2.617    2.217   -2.179 
4278.077    1.318   -1.234   -3.152    3.131   -1.713    1.800    0.226   -0.239 
4292.663    3.019   -3.042    0.363   -0.268    1.808   -1.840    1.501   -1.415 
4293.839   -0.521    0.461    1.052   -1.100   -1.905    1.842    3.120   -3.155 
4310.235   -1.917    1.923   -1.878    1.888    2.196   -2.193    1.656   -1.650 
4277.988   -1.744    1.655    3.136   -3.156    1.313   -1.386   -0.193    0.168 
4290.274    2.471   -2.498    0.513   -0.418    2.273   -2.286    1.802   -1.736 
4294.003   -0.265    0.199    0.975   -1.022   -2.266    2.209    2.926   -2.973 
4308.407    2.374   -2.365    1.889   -1.885   -1.655    1.633   -1.682    1.717 
4273.665    2.201   -2.283   -0.036    0.073   -0.521    0.451    3.081   -3.031 
4288.432    1.171   -1.190    1.807   -1.732    3.167   -3.181   -0.298    0.372 
4293.332   -2.440    2.376    2.380   -2.421   -0.285    0.222    1.741   -1.792 
4306.534   -1.571    1.569   -2.408    2.434    2.104   -2.069    1.435   -1.445 
4285.550    1.997   -1.942   -3.148    3.172   -0.776    0.843   -0.419    0.426 
4289.471   -0.068    0.043   -0.053    0.017   -1.815    1.764    3.389   -3.399 
4295.242   -2.627    2.669   -0.932    0.845   -2.297    2.323   -1.304    1.239 
4307.285   -1.944    1.979   -1.986    1.984    2.363   -2.356    1.197   -1.173 
4266.958   -0.041    0.045    1.793   -1.714    3.255   -3.243   -0.929    1.000 
4280.359   -1.325    1.412   -2.038    2.037    0.263   -0.164   -2.929    2.927 
4288.260   -2.166    2.152    2.513   -2.582   -1.685    1.639   -0.912    0.862 
4302.582    2.890   -2.838    0.965   -0.967   -1.108    1.101   -2.060    2.124 
4281.572   -2.763    2.811   -0.063    0.015   -0.239    0.276   -2.639    2.590 
4286.133   -0.199    0.215   -1.633    1.574   -3.422    3.432    0.566   -0.611 
4293.122    2.253   -2.183   -1.992    2.025    0.428   -0.370   -2.349    2.395 
4304.828   -1.400    1.405   -2.845    2.866    1.674   -1.632    1.367   -1.384 
4283.334   -2.372    2.423   -1.371    1.350    0.275   -0.214   -2.668    2.625 
4286.423   -0.274    0.265   -1.876    1.840   -3.207    3.230    0.876   -0.937 
4290.493   -1.787    1.750    2.988   -3.009   -1.608    1.603   -0.122    0.064 
4303.742    2.435   -2.368    0.625   -0.628   -1.288    1.316   -2.603    2.645 
4272.395    2.658   -2.682   -1.553    1.637    0.107   -0.113    2.245   -2.182 
4280.596    0.871   -0.760   -2.441    2.455    0.566   -0.502   -2.753    2.795 
4289.507    0.469   -0.491    1.036   -0.983    3.675   -3.662   -0.030    0.060 
4302.002    2.556   -2.596    2.291   -2.234   -0.975    0.964   -1.406    1.441 
4278.036   -0.223    0.148    1.660   -1.665   -2.780    2.759    2.005   -2.072 
4282.086   -0.731    0.692    3.379   -3.339    1.537   -1.546   -0.711    0.725 
4291.315    1.877   -1.917    0.116   -0.080    1.895   -1.961    2.748   -2.691 
4305.578    3.270   -3.256    0.795   -0.745   -0.928    0.960   -1.605    1.642 
4279.888   -1.762    1.716    3.234   -3.245    1.025   -1.082   -0.203    0.194 
4284.325   -3.001    3.045   -1.416    1.357   -0.995    1.043   -1.638    1.573 
4293.728   -1.021    0.979    0.329   -0.379   -2.213    2.166    2.951   -2.992 
4304.485   -1.238    1.226   -1.437    1.477    2.800   -2.791    1.820   -1.806 
4289.509   -0.107    0.074    2.164   -2.112    3.175   -3.189   -0.157    0.188 
4293.459   -1.997    2.051   -0.256    0.222   -0.049    0.087   -3.265    3.246 
4296.377   -2.045    1.991    2.529   -2.586   -1.744    1.684    1.076   -1.128 
4309.148   -2.572    2.570   -1.900    1.890    1.300   -1.279    1.688   -1.724 
4279.732   -2.807    2.856   -0.566    0.506   -1.170    1.201   -2.248    2.196 
4283.946    0.756   -0.745   -1.711    1.666   -3.157    3.160    1.132   -1.154 
4288.894    2.318   -2.272   -1.333    1.363    0.299   -0.250   -2.728    2.761 
4302.151   -0.895    0.912   -3.111    3.147    1.827   -1.768    0.945   -0.951 
4277.288   -3.596    3.599    0.326   -0.367   -0.103    0.133   -1.288    1.209 
4287.391    0.502   -0.491    1.794   -1.764    3.119   -3.127   -1.219    1.273 
4288.203    0.310   -0.248   -3.191    3.222    1.105   -1.034   -1.780    1.793 
4303.439   -1.187    1.151   -1.053    1.071    1.928   -1.974    2.918   -2.892 
4272.035   -0.177    0.152    1.595   -1.544    3.460   -3.463   -0.349    0.384 
4277.254    1.728   -1.660   -3.063    3.112    1.460   -1.404   -0.392    0.442 
4292.186   -2.611    2.665   -1.081    1.034    0.104   -0.064   -2.592    2.568 
4301.709    2.213   -2.198    1.250   -1.219   -0.734    0.755   -2.775    2.806 
4282.131    0.137   -0.194    3.694   -3.672    0.536   -0.589    0.874   -0.861 
4284.352   -3.021    3.044    0.649   -0.682    0.047   -0.014   -2.276    2.221 
4292.529   -1.263    1.226    0.129   -0.168   -3.215    3.215    1.649   -1.718 
4302.645    2.004   -1.962    0.791   -0.794   -2.005    2.037   -2.461    2.473 
4282.713    3.225   -3.193   -2.042    2.103    0.024    0.007    0.323   -0.276 
4289.890    0.039   -0.089    0.539   -0.570   -1.970    1.906    3.256   -3.275 
4294.662    1.614   -1.670    2.692   -2.636    2.071   -2.118    0.783   -0.732 
4306.861    1.293   -1.309    1.737   -1.745   -2.567    2.582   -1.864    1.828 
4271.895   -1.377    1.456    0.077   -0.119    0.186   -0.152   -3.543    3.538 
4280.809    1.741   -1.726   -0.918    0.995    3.250   -3.197   -0.545    0.595 
4284.417   -2.046    2.002    2.397   -2.406    1.966   -1.975    0.946   -0.980 
4301.417   -2.327    2.394   -2.864    2.804    0.591   -0.567    0.876   -0.901 
4283.738    0.467   -0.461    0.376   -0.314    3.413   -3.373   -1.669    1.703 
4286.474    0.552   -0.603    0.890   -0.856    1.487   -1.517    3.370   -3.360 
4291.138   -3.253    3.242    2.011   -2.062    0.192   -0.223   -0.082    0.053 
4305.353    1.881   -1.936    3.133   -3.111   -0.949    0.910   -0.708    0.716 
4283.324    2.173   -2.237   -0.286    0.321   -0.828    0.773    3.040   -2.991 
4291.750   -1.378    1.401   -1.107    1.030   -3.406    3.425   -0.032   -0.045 
4296.459   -2.061    1.996    2.741   -2.771   -0.066   -0.000    1.734   -1.764 
4309.937    1.950   -1.964    2.443   -2.438   -1.567    1.553   -1.596    1.604 
4285.684    0.914   -0.971    1.094   -1.023    2.937   -2.929    2.017   -2.013 
4289.130    0.986   -1.023   -0.566    0.549   -2.173    2.142    2.948   -2.973 
4297.008   -2.606    2.553    2.603   -2.650   -0.729    0.680    0.826   -0.878 
4308.003    2.488   -2.504    2.547   -2.533   -0.991    0.948   -1.050    1.097 
4286.382   -1.436    1.372    3.011   -2.998    1.863   -1.920   -0.367    0.370 
4294.357   -2.518    2.564   -0.634    0.561   -1.388    1.424   -2.469    2.413 
4296.704   -1.318    1.259    1.170   -1.236   -2.427    2.371    2.399   -2.461 
4311.507    2.163   -2.163    1.975   -1.974   -1.864    1.848   -1.653    1.672 
4280.051    3.465   -3.451   -1.596    1.669    0.210   -0.174    0.014    0.028 
4289.654   -0.348    0.355   -1.166    1.111   -3.212    3.197    1.727   -1.764 
4294.511    1.093   -1.163    2.443   -2.422    0.447   -0.526    2.723   -2.691 
